βιτρίνα	προθήκη	
ρεπό	άδεια	
γκαράζ	χώρο στάθμευσης	
ντουζ	νίψη	French
σιντριβάνι	πηγή	
παρτέρι	ανθώνας	
τοξίνη	δηλητήριο	
μπουτίκ	μαγαζιά	
πούλμαν	λεωφορεία	
μπαχαρικό	καρύκευμα	
πέργκολα	σκέπαστρο	
ατού	πλεονέκτημα	
πίπα	καπνιστήρι	
γκέι	ομοφυλόφιλος	English
παρτιτούρα	μουσικό χειρόγραφο	
λάμπα	λυχνία	Italian
σκι	χιονοδρομίας	
ταβάνι	οροφή	Ottoman Turkish
θρίλερ	αγωνία	English
φάρμα	αγροικία	English
γούστο	προτίμηση	
κόρνα	σάλπιγγα	Italian
ταμπλό	πίνακα	
βοτανική	φυτολογία	French
καλντερίμι	δρομάκι	Ottoman Turkish
πλακέ	επικαλυμμένη	
μίνιμουμ	ελάχιστο	
παντιέρα	σημαία	
βενζίνη	καύσιμο	French
μπάρμπεκιου	ψησταριά	English
καναπές	καθιστικό	
σερί	σειρά	
σαμπανιζέ	ανοιχτόχρωμο κίτρινο	
απαρτχάιντ	διαχωρισμού	English
αργκό	ιδιόλεκτος	
γκρι	σταχτί	
πιόνι	πεσσός	
μπογιά	βαφή	
λάμα	λεπίδα	
γκρουπ	συγκροτήματα	
σοβινισμός	εθνοκεντρισμός	
μπαμπάς	πατέρας	
ιμπεριαλισμός	επεκτατισμός	
τουρνουά	διαγωνισμός	
ζάντα	δαχτυλίδι τροχού	
σουτ	ρίψη	English
πρόβα	προετοιμασία	
γραβάτα	λαιμοδέτη	
κουπ πατ 	φόρμας	
οβίδα	βλήμα	
κλισέ	κοινότυπη	
μπάντα	μουσικό συγκρότημα	Italian
ρεζέρβα	εφεδρικό ελαστικό	Italian
μαέστρος	διευθυντής ορχήστρας	Italian
σέξι	ελκυστικές	English
φουριόζος	βιαστικός	Italian
βάνα	αναστροφέας	
παζάρι	αγόρα	
γαρνιτούρα	συνοδευτικό	
ασορτί	ταιριαστό	
πρίζα	ηλεκτρική υποδοχή	
καρτέλ	συντεχνίας	
καμουφλάζ	συγκάλυψη	
βαγόνι	όχημα αμαξοστοιχίας	
καμπάνα	κώδων	
κούρσα	αγώνα	
νορμάλ	φυσιολογικό	
κάπα	πανωφόρι	
καμβάς	βάση	
φάρσα	απάτη	Italian
κουπόνι	πιστοποιητικό	
κλασικός	συνηθισμένος	
ραντάρ	ανιχνευτή	
μετρ	ειδικός	
μάνατζερ	διευθυντής	English
μοτοσικλέτα	δίκυκλο όχημα	
πορτρέτο	προσωπογραφία	
κολόνια	άρωμα	
ράλι	αυτοκινητιστικό αγώνα	
σοβάς	ασβεστοκονίαμα	Ottoman Turkish
κάσα	πλαίσιο	Italian
βαρέλι	δοχείο	
κάστα	κοινωνική τάξη	
κράμπα	επώδυνη σύσπαση	
γάζα	αποστειρωμένη ταινία	French
μποστάνι	χωράφι	
μπαζάρ	αγορά	
αμάλγαμα	συνύπαρξη	
περβάζι	κατώφλι	
καμπαναριό	κωδωνοστάσιο	
νταντά	τροφός	
ντάμα	σύντροφο	
κραχ	κρίσης	
οβάλ	ωοειδές	
πούδρα	σκόνη	
αλτρουισμός	φιλαλληλία	
μπούτι	μηρό	
αντίο	αποχαιρετισμό	Italian
ντεκόρ	διακόσμηση	
ρεπόρτερ	δημοσιογράφος	
ματς	αγώνες	English
ρεφρέν	επωδό	
ατόλη	λιμνοθάλασσα	
κόστος	έξοδα	Italian
μάνατζμεντ	διαχείρησης	English
μάρκετινγκ	αγοραλογία	English
κλάση	είδος	
πορτρέτο	προσωπογραφία	
κουλτούρα	παραδόσεις	
σεξ	συνουσία	
συνδικάτο	κοινοπραξία	
προφίλ	χαρακτηριστικά	
πορτοφόλι	τσαντάκι	
κριτική	αξιολόγηση	German
χάπι	δισκίο	Ottoman Turkish
λίστα	κατάλογο	Italian
πρωτεύοντα	κύρια	
μορατόριουμ	αναστολή	
πακέτο	σύνολο προτάσεων	
μαφία	εγκληματική οργάνωση	Italian
πανόραμα	απεικόνισμα	
μοντέλο	δείγμα	Italian
πριμ	ασφάλιστρα	
κανάλι	τηλεοπτικός σταθμός	
τρένο	αμαξοστοιχία	
σοκ	συγκλονισμό	
πικάπ	συλλογή	English
μπύρα	ζύθος	Italian
τηλεόραση	τηλεοπτικός δέκτης	
γκάλοπ	δημοσκόπηση	
αεροζόλ	εντομοκτόνο	French
λίρα	>λίρα	Italian
τεστ	εξέταση	English
προτεστάντης	διαμαρτυρόμενος	
φεστιβάλ	εκδήλωσης	
αεροπλάνο	αεροσκάφος	
τρακτέρ	ελκυστήριοφόρου	
γραβάτα	λαιμοδέτης	
βίζα	θεώρηση εισόδου	
μάξιμουμ	ολική	
πόλο	προσελκυστικός	
βίντεο	μαγνητοσκόπιο	English
γκαλερί	πινακοθήκη	
αεροδρόμιο	αερολιμένας	French
γκέτο	συνοικισμός	
τραμ	τράμ	
σοσιαλισμός	κοινωνισμός	French
οικολογικός	περιβαλλοντολογικός	German
μαριονέτα	υποχείριο	
μπιμπερό	μπιμερό	
μποτίλια	μπουκάλι	Italian
σουπερμάρκετ	υπερκατάστημα	English
τζάμι	τζαμί	Ottoman Turkish
φωτοτυπία	αντίγραφο	
χάλι	κουρέλι	Ottoman Turkish
μενού	κατάλογο	
πουλόβερ	πλεκτό	
μπλοκ	αξώνων 	
ραντάρ	ραδιοεντοπιστής	
κραχ	κατάρρευσης	
μίνιμουμ	ελάχιστες	
ραντεβού	συνάντηση 	
καπιταλισμός	κεφαλαιοκρατία	
καρναβάλι	απόκριες	Italian
ατομικισμός	εγωισμός	
τούνελ	σήραγγα	
τζάμπα	αχρείαστα	Ottoman Turkish
κασέτα	μαγνητοταινία	Italian
πέτο	κολάρο	
πλατφόρμα	<πλατφόρμα	
ατού	προτερήματα	
γκάζι	φωταέριο	
οικολογία	περιβαλλοντισμός	
παπούτσι	υπόδημα	
καπέλο	πίλο	Italian
πιάτο	πινάκιον	
λικέρ	ηδύποτων	
ζόρι	εξαναγκαστεί	
μαγιά	ζυμομύκητες	
τσιπ	τσιπάκι	English
χιούμορ	αστεισμός	English
αφίσα	ανάρτηση	
παζάρι	αγορά	
νέον	καινούργιο	
κατσαρόλα	χύτρα	Italian
τσάντα	σακίδιο	Ottoman Turkish
ρουτίνα	καθημερινότητα	
μάνατζερ	διαχειρηστών	English
κλισέ	κοινοτοπίες	
πιλότος	αεροπόρος	
κιμάς	αλεσμένο κρέας	Ottoman Turkish
πόστα	θέσεις	
μαρμελάδα	μελίμηλον	
πολυθρόνα	καρέκλα	
σινεμά	κινηματογράφος	
σάντουιτς	αμφίψωμα	English
φαντασμαγορία	υπερθέαμα	
ιμπεριαλισμός	επεκτατισμός	
κλινική	νοσοκομείο	
ταξί	αγοραίο	
καβάλα	επάνω	
λάβαρο	σημαία	
παρέα	φιλίες	
καλούπι	καλούπι<	Ottoman Turkish
ρεζέρβα	εφεδρεικό	Italian
μετρό	υπόγειος σιδηρόδρομος	
βακαλάος	μπακαλιάρος	
μπελάς	σκοτούρα	
γκαράζ	αμαξοστάσια	
πρεμιέρα	πρώτη προβολή	
μάσκα	προσωπείο	
φανατισμός	οπαδισμός	
λακές	αυλοκόλακας	
τζαμί	τέμενο	Ottoman Turkish
ρεβιζιονισμός	αναθεωρητισμός	
γκάμα	κλίμακα	
κουβέντα	συζήτηση	
πυραμίδα	πυραμίδα 	
λάμα	λεπίδα	
σκίτσο	ιχνογράφημα	Italian
χάλι	κουρέλι	Ottoman Turkish
πελτές	πολτός	
ρεπορτάζ	ειδησεογραφία	
μπότα	αρβύλα	
κάστρο	οχυρό	
κέφι	όρεξη	Ottoman Turkish
καριέρα	σταδιοδρομί	Italian
μπράβο	εύγε	Italian
πλαφόν	όριο	
μέγγενη	σφιγκτήρα	Ottoman Turkish
βολονταρισμός	βουλησιαρχία	
βόλτα	περίπατο	
πένα	κονδυλοφόρος	
ντεντέκτιβ	αστυνομικός ερευνητής 	English
μπαλόνι	φούσκα	
καλαμπόκι	αραβόσιτος	Ottoman Turkish
πάνελ	συνεδρίαση	
καμουφλάζ	παραλλαγή	
εμίρης	άραβας	
οργανώνω	διοργανώνω	French
σοσιαλδημοκρατία	κοινωνική δημοκρατία	
βάζο	δοχείο	
μακάβριος	ανατριχιαστικός	
ακομπανιάρω	συνοδέυω	
πατάτα	γεώμηλον	
φάρμα	αγρόκτημα	English
σικέ	στημένο	
ποντάρω	στοιχηματίζω 	
πατέντα	δίπλωμα ευρεσιτεχνίας	
μοντέρνος	σύγχρονος	Italian
φονταμενταλισμός	θεμελιωτισμός	
βαγόνι	επιβατάμαξα	
κορμοράνος	φαλακροκόρακας	
φουαγιέ	προθάλαμος	
σελίνι	κέρμα	Italian
