cool	cool	
bluff	bluff	
canyon	canyon	
playlist	liste de lecture	
koto	koto	
LED	DEL	
revolver	révolver	
sexy	sexy	
flirter	flirter	
remix	remix	
riff	riff	
hit	tube	
blues	blues	
rock	rock	
gentleman	gentleman	
sandwich	sandwich	
kit	kit	
challenge	défi	
kangourou	kangourou	
superstar	vedette	
show	émission	
techno	techno	
punk	punk	
HTML	HTML	
reporter	journaliste	
pudding	pudding	
feedback	rétroaction	
bonus	bonus	
LSD	LSD	
interviewer	interroger	
smartphone	téléphone intelligent	
skateboard	plance à roulettes	
tacos	tacos	
copyright	droit d’auteur	
raid	raid	
whisky	whisky	
leitmotiv	leitmotiv	
base-ball	base-ball	
bachelor	baccalauréat	
fuel	fioul	
mixer	mixer	
beatbox	beatbox	
swing	swing	
hacker	pirater	
firme	firme	
terminus	terminus	
geek	passionné	
sketch	sketch	
iPod	iPod	
script	script	
mesquin	étriqué	
T-shirt	T-shirt	
bowling	bowling	
power shift	changements de pouvoir 	
tramway	tramway	
panthéon	panthéon	
freestyle	freestyle	
boycott	boycottage	
jazz	jazz	
sonar	sonar	
yacht-club	club nautique	
yacht-club	club nautique	
queer	queer	
streaming	diffusion en continu	
porridge	porridge	
casting	distribution	
set	ensemble	
okay	okay	
sponsors	financeurs	
panel	échantillon	
addiction	addiction	
vintage	millésimée	
pastèque	pastèque	
storytelling	récit	
gag	gag	
firmware	micrologiciel	
fax	fax	
underground	clandestin	
remake	remake	
thriller	thriller	
canoë	canoë	
patchwork	patchwork	
realpolitik	realpolitik	
western	western	
best-seller	best-seller	
escalator	escalier mécanique	
bunker	abri	
container	conteneur	
macho	macho	
sniper	tireur d'élite	
buzz	buzz	
fitness	fitness	
steward	hôte de l’air	
clown	clown	
frisbee	frisbee	
soda	soda	
katana	katana	
building	bâtiments	
businessman	homme d'affaires	
vibe	ambiance	
joker	joker	
iceberg	iceberg	
chewing-gum	gommes à mâcher	
penny	penny	
malware	logiciels malveillants	
offshore	offshore	
bad boy	mauvais garçon	
baby-sitter	nourrice	
mormon	mormon	
brunch	brunch	
mix	compilation	
skipper	skipper	
bulldozer	bulldozer	
scotch	ruban adhésif	
scotch	ruban adhésif	
cochenille	cochenille	
sieste	somme	
pixel	pixel	
drone	drone	
establishment	ordre	
thread	fil de discussion	
flirt	flirt	
goyave	goyave	
hamac	hamac	
gadget	gadget	
manga	manga	
scoop	scoop	
monitoring	monitorage	
hardware	matériel	
sitcom	comédie de situation	
piercing	piercing	
smiley	émoticône	
biopic	film biographique	
sex-appeal	séduction	
