戈麥斯	戈麥斯	Spanish
斯坦福 伍兹	斯坦福 伍兹	
威廉	威廉	English
匈牙利	匈牙利	English
越南	越南	
哈里	哈里	English
澳大利亚	澳大利亚	
可卡因	可卡因	
歌德派	歌德派	
愛爾蘭	愛爾蘭	English
名古屋	名古屋	Japanese
阿拉	阿拉	Arabic
希拉里	希拉里	English
沙龙	聚会	
塞维利亚	塞维利亚	
切尔西	切尔西	
利物浦	利物浦	English
芭蕾舞	芭蕾舞	
探戈	阿根廷	
都柏林	都柏林	English
比特币	比特币	
委内瑞拉	委内瑞拉	
吉他	六弦琴	
質量	品質	Japanese
米勒	米勒	German
石川	石川	Japanese
小松	小松	Japanese
摩托	摩托	English
瓦斯	瓦斯	Japanese
克拉花	克拉花	
意大利	意大利	English
倫敦	倫敦	English
奥林匹克	奥林匹克	
阿司匹林	阿司匹林	English
彼得	彼得	Russian
凡士林	凡士林	
润滑油	润滑油	
汉娜 安德森	汉娜 安德森	
世界	天下	
米爾頓	米爾頓	English
尼克松	尼克松	English
阿巴斯	阿巴斯	Arabic
内塔尼亚胡	内塔尼亚胡	
經驗	閱歷	Japanese
尼古拉斯	尼古拉斯	German
迪拜	迪拜	English
尼古丁	尼古丁	
巴林	巴林	Manchu
克	兩	Tibetan
咖啡因	咖啡因	
格瓦拉	格瓦拉	Spanish
漢娜	漢娜	Ukrainian
威德康	威德康	
紐約	紐約	English
洪都拉斯	洪都拉斯	English
黎巴嫩	黎巴嫩	English
噸	鈞	English
夏威夷	夏威夷	English
粉丝	追隨者	
肯尼迪	肯尼迪	English
埃及	埃及	English
法老	法老	
珍妮弗	珍妮弗	English
拉丁	拉丁	English
巴黎	巴黎	French
鎊	公斤	English
廣島	廣島	Japanese
秀	展示	
三明治	三明治	
亞當	亞當	English
夏娃	夏娃	
路易	路易	French
福特	福特	English
杰西卡 德里克	杰西卡 德里克	
吡啶	吡啶	English
赤字	入不敷出	Japanese
麻生希	麻生希	
雪茄	雪茄	
索尼婭	索尼婭	
考拉	考拉	
泰勒	泰勒	English
萨克拉门托	萨克拉门托	
脱口秀	单口喜剧	
可乐	可乐	
藏布三芒草	藏布三芒草	
沙发	沙发	
弗朗西斯	弗朗西斯	English
马赛克	马赛克	
塞浦路斯	塞浦路斯	English
推	追	Japanese
弗格森	弗格森	English
伯克	伯克	Manchu
爹地	爹	
哈佛	哈佛	English
纳粹	纳粹	
恐龍	恐龍	Japanese
克里	克里	English
塑胶模具	塑胶模具	
巴斯	巴斯	English
沙發	沙發	English
迷你	袖珍	
雷达	雷达	
先令	先令	English
傑克	傑克	English
菩提	菩提	Sanskrit
辛普森	辛普森	English
洛克菲勒	洛克菲勒	English
布拉格	布拉格	English
佛陀	佛陀	Sanskrit
花田	花田	
沙爹	沙爹	Malay
料理	菜餚	Japanese
黑洞	黑洞	
霍金	霍金	English
番外	外传	Japanese
也門	也門	Arabic
莫桑比克	莫桑比克	English
林肯	林肯	English
理性	理性	Japanese
艾琳	艾琳	English
金本秀夫	金本秀夫	
野球	棒球	Japanese
冰淇淋	雪糕	
尼日利亞	尼日利亞	English
布朗	布朗	English
处女作	处女作	
哥斯拉	哥斯拉	Japanese
立場	意見	Japanese
香格里拉	香格里拉	English
休斯敦	休斯敦	English
的士	出租車	
布鲁塞尔	布鲁塞尔	
海牙	海牙	French
维吾尔	维吾尔	
進化	演变	Japanese
理智	理智	Japanese
嘉年华	狂欢节	
忍者	忍者	Japanese
嗨	开心	English
通勤	上下班往返	Japanese
塞巴斯蒂安	塞巴斯蒂安	Spanish
富士	富士	Japanese
贾斯汀 比伯	贾斯汀 比伯	
捷克	捷克	English
斯洛伐克	斯洛伐克	English
拉布拉多	拉布拉多	English
勃艮第	勃艮第	English
伊朗	伊朗	
黑客	黑客	
英格蘭	英格蘭	English
拜仁	拜仁	German
慕尼黑	慕尼黑	
奈良	奈良	Japanese
珍妮	珍妮	English
拜拜	再见	
莎拉	莎拉	English
摩西	摩西	English
電車	電車	Japanese
組合	團體	Japanese
便當	盒飯	Japanese
山姆	山姆	English
三文鱼	鲑鱼	
卡特	卡特	English
貝多芬	貝多芬	German
主義	主義	Japanese
泰德 威廉姆斯	泰德 威廉姆斯	
抽象	笼统	Japanese
摩托车	摩托车	
康德	康德	German
政治	政治	
哲学	哲学	
英格蘭	英格蘭	English
威爾斯	威爾斯	English
宙斯	宙斯	English
耶利米	耶利米	Ancient Greek
维多利亚	 维多利亚	
艾伯特	艾伯特	English
毛利	毛利	English
偵探	偵探	
穆罕默德	穆罕默德	Arabic
薩摩亞	薩摩亞	English
魏登 菲尔德	魏登 菲尔德	
霍夫曼	霍夫曼	German
引渡	引渡	Japanese
砷	砷	English
辛特拉	辛特拉	
阿布扎比	阿布扎比	Arabic
華盛頓	華盛頓	English
林肯	林肯	English
威爾	威爾	English
場合	情況	Japanese
西蒙娜	西蒙娜	Italian
印第安	印第安	English
摩根大通	摩根大通	
黑客	黑客	
白宫	白宫	
华尔街	华尔街	
好萊塢	好萊塢	English
马拉拉	马拉拉	
萨蒂 亚尔希	萨蒂 亚尔希	
诺贝尔	诺贝尔	
烏克蘭	烏克蘭	Russian
海德哲 基尔	海德哲 基尔	
奧斯曼	奧斯曼	Turkish
保 加利 亞	保 加利 亞	
宅男	宅男	Japanese
斯旺西	斯旺西	English
特爾菲爾	特爾菲爾	
科學	科學	
朱莉 坎貝爾	朱莉 坎貝爾	
邓 布利 多	邓 布利 多	
格林德沃	格林德沃	
迈克尔 史密斯	迈克尔 史密斯	
俄罗斯	俄罗斯	
苏维埃	苏维埃	
墨爾本	墨爾本	English
迪斯科	迪斯科	
柠檬	柠檬	
可口可乐	可口可乐	
世界	世界	Japanese
卡爾	卡爾	German
安迪	安迪	English
明尼蘇達	明尼蘇達	English
民主	民主	
荷尔蒙	荷尔蒙	
哥伦比亚	哥伦比亚	
胡安 曼努埃尔 桑托斯	胡安 曼努埃尔 桑托斯	
波哥大	波哥大	
大衛	大衛	English
咖哩	咖哩	
混凝土	混凝土	Japanese
圣 特雷莎	圣 特雷莎	
吉姆 -莫里森	吉姆 -莫里森	
俱樂部	會所	Japanese
帕特里克	帕特里克	English
富蘭克林	富蘭克林	English
愛迪生	愛迪生	English
瑪麗	瑪麗	English
文森特	文森特	English
約翰	約翰	German
埃文	埃文	English
檸檬	檸檬	Japanese
吉米 巴特勒	吉米 巴特勒	
印度教	印度教	
加州	加州	
洛杉磯	洛杉磯	English
溫哥華	溫哥華	English
喬治亞街	喬治亞街	
杜拜	杜拜	English
川普	川普	English
希拉里	希拉里	English
索罗斯	索罗斯	
中国	中国	
墨索里尼	墨索里尼	
法西斯	法西斯	
罗马	罗马	
平成	平成	Japanese
设计	设计	
麦克风	话筒	
中国	中华	
比特 币	比特 币	
巴比特	巴比特	English
圣班奈 迪克	圣班奈 迪克	
斯科特	斯科特	English
塔什干	<塔什干	Manchu
柴犬	柴犬	Japanese
里根	里根	English
布什	布什	English
财政赤字	财政赤字	
喬治	喬治	French
瑪麗	瑪麗	English
沙皇	沙皇	Russian
尼古拉	尼古拉	Ukrainian
福袋	福袋	Japanese
堪培拉	堪培拉	English
以賽亞	以賽亞	Ancient Greek
哈利	哈利	English
白兰地	白兰地	
索尼	索尼	Manchu
尼龍	尼龍	English
高雄	高雄	Japanese
阿道夫 希特勒	阿道夫 希特勒	
奥地利	奥地利	
赫尔辛基	赫尔辛基	
沃森	沃森	English
歌舞伎	歌舞演員	Japanese
妈咪	母亲	
科特迪瓦	科特迪瓦	French
安卓	安卓	English
墨西哥	墨西哥	English
洛佩斯	洛佩斯	Spanish
藤森	藤森	Japanese
趴踢	聚會	
斯圖爾特	斯圖爾特	English
普林斯 頓	普林斯 頓	
新宿	新宿	Japanese
几内亚	几内亚	
利比里亚	利比里亚	
塞拉利昂	塞拉利昂	English
埃 博拉	埃 博拉	
金丝 楠	金丝 楠	
蹦极	高空彈跳	
巴拿馬	巴拿馬	English
波士頓	波士頓	English
斯蒂芬	斯蒂芬	English
迪斯尼	迪斯尼	English
化妝品	胭脂水粉	Japanese
约 帕	约 帕	
梅利莎	梅利莎	English
歇斯底里	癔病	
福島	福島	Japanese
切爾諾 貝利	切爾諾 貝利	
艾滋	艾滋	English
電壓	電壓	Japanese
芬蘭	芬蘭	English
愛麗絲	愛麗絲	French
哈里斯	哈里斯	English
費曼	費曼	English
浓 氨水	浓 氨水	
氨	氨	English
加拿大	加拿大	
阿根廷	阿根廷	French
克里斯蒂娜	克里斯蒂娜	English
朗姆酒	朗姆酒	
卡特尔	卡特尔<	
克林頓	克林頓	English
紐西蘭	紐西蘭	English
菲律賓	菲律賓	English
安拉	安拉	Arabic
阿德尔 森	阿德尔 森	
古蘭經	古蘭經	Arabic
高田	高田	Japanese
彭斯	彭斯	English
纳粹主义	纳粹主义	
埃及	埃及	English
木乃伊	木乃伊	
朱利安	朱利安	English
霸凌	欺凌	
史蒂芬	史蒂芬	English
安大略	安大略	English
托尼	托尼	English
蘇聯	蘇聯	
車臣	車臣	Russian
印古什	印古什	
澳大利亚	澳大利亚	
霍巴特	霍巴特	English
大谷翔平	大谷翔平	
格魯吉亞	格魯吉亞	Russian
甘迺迪	甘迺迪	English
民宿	旅店	Japanese
华尔兹	华尔兹	
亨特	亨特	English
麥當勞	麥當勞	English
歐巴馬	歐巴馬	English
蘇珊	蘇珊	English
伊朗	伊朗	
鲁 哈尼	鲁 哈尼	
特克斯	特克斯	Manchu
凯科 斯	凯科 斯	
以太	以太	English
理查德	理查德	English
和服	和服	Japanese
歷史	歷史	
拉爾夫	拉爾夫	English
西蒙	西蒙	English
丹尼斯	丹尼斯	English
明尼阿波利斯	明尼阿波利斯	English
會社	集会	Japanese
萨克斯	萨克斯	
搖滾	 搖滾	
西雅圖	西雅圖	
華盛頓	 華盛頓	English
基洛 納	基洛 納	
不列 顛哥倫 比亞省	不列 顛哥倫 比亞省	
加拿大	加拿大	
布加勒斯特	布加勒斯特	English
康巴什	康巴什	
雷諾	雷諾	French
香檳	香檳	English
尼日爾	尼日爾	French
安倍	安倍	Japanese
钚	钚	
利物浦	利物浦	English
拉莫斯	拉莫斯	Spanish
斯芬克斯	斯芬克斯	English
申根	申根	German
布里斯班	布里斯班	English
壽司	日式飯糰	Japanese
比基尼	三點式	
拷贝	复制	
摩登	時尚	
乐透	乐透	
按揭	按揭	English
匈牙利	匈牙利	English
伊麗莎白	伊麗莎白	Russian
湯姆	湯姆	English
拜占庭	拜占庭	English
夸克	夸克	English
克雷格	克雷格	English
桑拿	桑拿	
鸦片	鸦片	
赫斯特	赫斯特	English
阿米巴	阿米巴	
蓋茨	蓋茨	English
立山 黑部	立山 黑部	
巴巴多斯	巴巴多斯	English
賴比瑞亞	賴比瑞亞	English
杰克	杰克	
夹克	夹克	
盎司	盎司	English
保龄球	保龄球	
印地安那	印地安那	
空手道	空手道	Japanese
費城	費城	
標記	標誌	Japanese
羅賓 賴特	羅賓 賴特	
烏拉	烏拉	Russian
克里斯托弗	克里斯托弗	Portuguese
大亨	富翁	English
悲劇	灾难性事件	Japanese
加加林	加加林	Russian
塔里木	塔里木	Uyghur
高  拉特	高  拉特	
紐芬蘭	紐芬蘭	English
拉布拉多	拉布拉多	English
保羅	保羅	Portuguese
郵便局	郵局	Japanese
咖啡	咖啡	
米高梅	米高梅	English
奥 罗拉	奥 罗拉	
富士山	富士山	Japanese
三菱	三菱	Japanese
披薩	意大利薄餅	English
斯坦	斯坦	German
積木	積木	Japanese
朋克	朋克	
塞爾維亞	塞爾維亞	English
黑山	黑山	
白俄 羅 斯	白俄 羅 斯	
乌克兰	乌克兰	
玛丽 柯立芝	玛丽 柯立芝	
索菲	索菲	
斯坦利	斯坦利	English
托洛茨基	托洛茨基	Russian
剎那	瞬息	Sanskrit
物質	物質	Japanese
巴拉圭	巴拉圭	English
罗马	罗马	
那不勒斯	那不勒斯	English
以色列	以色列	
佩雷斯	佩雷斯	Spanish
复联	复联	
吉尼斯	吉尼斯	English
喀山	喀山	Manchu
橫濱	橫濱	Japanese
西班牙人	西班牙人	
葡萄牙人	葡萄牙人	
國 安部	國防部	
埃塞俄比亚	埃塞俄比亚	
厄立特里亚	厄立特里亚	
吉布提	吉布提	English
克拉拉	克拉拉	Swedish
查克	查克	English
山崎	山崎	Japanese
拜登	拜登	English
希伯來	希伯來	Ancient Greek
布洛芬	布洛芬	English
吐司	面包	English
瑞士	瑞士	
硅钙钛矿	硅钙钛矿	
布萊恩	布萊恩	English
卡爾 加里	卡爾 加里	
本田	本田	Japanese
資本	資本	Japanese
所羅門	所羅門	English
埃米 利奥	埃米 利奥	
泰 梅林	泰 梅林	
維也納	維也納	English
芭蕾	芭蕾舞	
阿瑟	阿瑟	English
塔罗	塔罗	
泰勒 斯威夫特	泰勒 斯威夫特	
本命	本命	Japanese
脫口秀	单口喜剧	English
和田	和田	Uyghur
加勒比僧	加勒比僧	
墨菲	墨菲	English
巴黎	巴黎	French
奧賽	奧賽	French
烏拉圭	烏拉圭	English
援交	援助交際	Japanese
克里斯蒂安	克里斯蒂安	Swedish
達爾文	達爾文	English
貝寧	貝寧	English
弗兰克 兰帕德	弗兰克 兰帕德	
何塞 穆里尼奥	何塞 穆里尼奥	
切尔西	切尔西	
巴比	巴比	English
茶卡	茶卡	Tibetan
阿爾巴尼亞	阿爾巴尼亞	English
道格拉斯	道格拉斯	English
白兰地	白兰地	
干邑	干邑	English
斐濟	斐濟	English
极客	极客	
真言	真言	Sanskrit
奈拉	奈拉	English
俄罗斯	俄罗斯	
索契	索契	Russian
加拿大	加拿大	
北海道	北海道	Japanese
凡爾賽	凡爾賽	French
希特勒	希特勒	German
忍者	间谍	Japanese
巴士	公共汽车	
朱古力	巧克力	English
電 路	电力线路	
浪漫	诗意	
男權 主義	父权制	
電話	電話	Japanese
引擎	发动机	
禮 拜	星期	
博客	日志	
的士	出租车	
幽默	风趣	
漫畫	绘本	Japanese
荷爾蒙	激素	English
酷	棒	
卡路里	热量	
飛船	航天器	
啤酒	小麦酒	
三文治	夹心面包	English
曲奇	饼干	
俱樂部	会所	Japanese
貼士	提示	English
士多	小卖部	English
空手道	武术	Japanese
巴士	公共汽车	
芝士	奶酪	
朱古力	巧克力	English
卡路里	能量	
博客	网络日志	
引擎	发动机	
法老	埃及君主	
三文治	夹心面包	English
浪漫	诗意	
曲奇餅	饼干	
酷	棒	
沙律	凉拌菜	
摩托	机车	English
忍者	间谍	Japanese
俱樂部	会所	Japanese
拜拜	再见	
曼谷	暹罗京, 暹京	Thai
瓦斯	毒气	Japanese
纳粹	国家社会主义	
基督教	景教	Japanese
沙发	软榻	
酒吧	酒馆，酒肆，酒家	
理由	原因，缘由	Japanese
安拉	真主	Arabic
卡	纸牌	French
咖啡	咖啡	
穆斯林	回教徒	Arabic
扑克	纸牌	
悉尼	雪梨	English
引擎	发动机	
私立	民办	Japanese
荷尔蒙	激素	
三明治	三明治	
便當	盒饭	Japanese
极客	达人	
冰淇淋	雪糕，冰糕	
瑜伽	柔术	
系列	范围	English
雷达	无线电	
坦克	装甲车	
模特	范本	
威士忌	威士忌	
鸦片	大烟，罂粟	
空手道	空手道	Japanese
沙拉	凉菜	
可卡因	可卡因	
拷贝	副本	
克隆	克隆	
海洛因	海洛因	
歇斯底里	疯狂，神经质	
尼古丁	尼古丁	
香槟	香槟	
雪茄	雪茄	
巧克力	巧克力	
夹克	外套	
卡路里	卡路里	
比基尼	泳装	
迪斯科	迪斯科	
保龄球	保龄球	
探戈	探戈	
摩托车	摩托车	
三重	三重	Japanese
麦克风	扬声器，扩音器，话筒	
哲學	理学	Japanese
朱古力	巧克力	English
黑客	黑客	
派对	聚会	
咖喱	咖喱	
高尔夫	高尔夫	
申根	申根	German
丁克	无子女的	English
芬太尼	芬太尼	English
朗姆酒	朗姆酒	
伏特加	伏特加	
柔道	柔道	Japanese
以太	以太	English
娑婆	旋转	Sanskrit
耶和華	耶和華	English
