mekteb	dibistan	
internship	rahênerî	
internship	rahênerî	
skill	şarezayî	
mekteb	dibistan	
dersan	waneyan	
gym	werzîşgeh	
gym	werzîşgeh	
gym	werzîşgeh	
National Park	National Park 	
Rocky Mountain	Rocky Mountains	
fotografê	wêneya	
fotografê	wêneya	
heywan	ajel	
heywan	ajel	
fourth of July	çarê tîrmehê	
însan	mirov	
kardeshim	heval	
tecrûba	serpêhatîya	
hurricane	bahoz	
belkî	dibe ku	
hurricane	bahoz	
xebera	nûçeyê	
belkî	dibe ku	
hurricane	bahoz	
hurricane	bahoz	
basement	bindav	
şimdi	niha	
ocean	oqyanûs	
furniture store	firoîşgeheke raêxkan	
sertîfîka	bawername	
mesela	mînak	
tutorial	waneya fêrkarîyê	
ondan sonra	paşê	
tutorial	waneyeke fêrkarîyê	
beginner	destpêker	
mesela	mînak	
beginner	destpêker	
intermediate	asta navîn	
intermediate	asta navîn	
beginner	destpêker	
dokument	belge	
documentation	belgekirinê	
sadece	bi tenê	
questions	pers	
se'at	demjimêr	
Question	pirs	
Mesela	Mînak	
mesela	mînak	
yanî	dêmek	
sertîfîka	bawername	
mesela	mînak	
resume	kurtejiyan	
resume	kurtejiyan	
yanî	dêmek	
downtown	navenda bajêr	
background	paşbingeh	
what is going on?	çi heye?	
Great	Xweş e	
push one after that	vê a li pey wê yekê biguvêşe	
son	dawîy	
family man, run by one	mêrê malbatê	
destination	binecih	
containers	hewîner	
Şahîneke	barkêşeke	
long truck	barkêşe dirêj	
truck	barkêş	
covid nineteen	covîd nozdeh	
ondan sonra	paşê	
vaccine	perpûn	
remote	dûr	
life insurance	misogerîya jiyanê	
investment	veberanîn	
life insurance	misogerîya jiyanê	
Application	daxwazname	
internal application	daxwaznameyeke hindirîn	
internal	hindirîn	
sadece	bi tenê	
Ama genelde	lê bigelemperî	
stuffed chicken	mirîşka baş pijartî	
spice	ezbol	
yanî	dêmek	
yanî	dêmek	
middle eastern	rojhilata navîn	
brown	mor	
Brown	mor	
yanî	dêmek	
You	tu	
information technology	teknolojîya agahîyan	
remote	dûr	
citizen	hevwelatî	
institute	peymangeh	
Mesela	mijar	
information technology	teknolojîya agahîyan	
dialect	devok	
sign	nîşan	
India	Hinistan	
yanî	dêmek	
vacation	bênvedan	
wext	dem	
tool	amûr	
mute	bêdeng	
ders	wane	
ders	wane	
office hours	demjimêrên xebatê	
office hours	demjimêrên xebatê	
asistant	alîkar	
asistant	alîkar	
asistant	alîkar	
technical	têknîkî	
behavior class	pola reftarê	
company	pargîdanî	
şuxul	kar	
sertîfîka	bawername	
college	fêrgeh	
university	zanîngeh	
mekteb	dibistan	
mekteb	dibistan	
tool	amûr	
şixulînin	bikar bînin	
sertîfîk	bawername	
sertîfîk	bawername	
Mesela	Mînak	
o c a certificate	bawernameye o c a	
o c a certificate	bawernameye o c a	
mana	wateya	
durum	rewş	
durum	rewş	
mile	mîl	
hard work	karê giran	
shortcut	kurterê	
ondan sonra	paşê	
client	kiryar	
Engineering	Endezyarî	
internship	rahênerî	
yanî	dêmek	
Wext	dem	
mecbûr	neçar	
pick up	rakirin	
delivery	gehandin	
level	ast	
really	bi rastî	
ecêb	sosret	
belkî	dibe ku	
mesela	mijar	
Mesela	Mijar	
roommate	hevalê odeyê	
roommate	hevalê odeyê	
undergraduate	xwendekar	
Political science	Zanyarîya siyasî	
ders	wane	
ders	wane	
political science	Zanyarîya siyasî	
nelazim	ne gerek	
unîversît	zanîngeh	
pandemic	qeyran	
Walla	Bi Xwedê	
study	xwandin	
instruction	ferman	
dialect continuum	domandineke devkî	
dialect continuum	domandineke devkî	
letter	peyam	
speech	dengkirinê	
transkrîpasiyon	transkrîpsiyon	
green card	karta kesk	
supervisor	serkar	
hybrid	hîbrîd	
hesab dikim	dijmêrim	
order bike 	bixwaze	
island	girav	
mesela	mînak	
hiking	çiyagerî	
hiking	çiyagerî	
map	nexşe	
map	nexşe	
map	nexşe	
hiking	çiyagerî	
map	nexşe	
hiking	çiyagerî	
map	nexşe	
map	nexşe	
beach	berav	
behr	derya	
map	nexşe	
belkî	dibe ku	
hiking	çiyagerî	
belkî	dibe ku	
experiment	ezmûn	
dişuxulim	dikim	
application	sepan	
dişuxulim	dikim	
axleba	piranîya	
dişuxulim	dikim	
axleba	piranîya	
dişuxulim	dikim	
application	sepan	
unemployment	bêkarî	
dişuxulîm	kar dikim	
date of birth	roja jidayikbûn	
work autorazition permit	rêdana xebatê	
proof	girov	
artificial intelligence	jîrîya çêkirî	
otomatîk olarak	wek otomatîk	
Line	xet	
import	karê anîn	
dişuxule	dike	
case	doz	
pandemic	qeyran	
sickness	Nexweşî	
pandemic	qeyran	
araştırma görevlisi	lêkolînera alîkar	
üğretim görevlisi	mamosteya zanîngehê	
recommend	pêşniyar	
aciz	bêzar	
hafta sonu	dawiya heftê	
sift	şemî	
Lehd	yekşem	
se'at	demjimêr	
line	xet	
gozlukçu	firoşerê berçavkan	
Walla	bi Xwedê	
saniye	çirke	
south	başur	
south	başur	
east	rojhilatê	
behr	derya	
north	bakur	
one	yek	
Work and balance	xebat û hevsengî	
prefer dikî	divêyî	
provide dike 	didî	
October	Çiriya pêşî	
October	Çiriya pêşî	
se'ata	demjimêran	
roommate	hevalê odeyê	
Oktober	Çiriya pêşî	
mesela	mînak	
temam	bêkêmasî	
cancel	bêkêr	
preservation kiribû	parastibû	
camping	kampkirin	
camping	kampkirin	
Cancel	bêkêr	
mecbûr	neçar	
computer science	zanîstiya kompûterê	
computer science	zanîstiya kompûterê	
data science	zanîstiya daneyan	
computer science club computing	koma zanîstiya kompûterê	
data science	zanîstiya daneyan	
computer science	zanîstiya kompûterê	
data science	zanîstiya daneyan	
computer science	zanîstiya kompûterê	
hardware	hişkalav	
engineer	endezyar	
college	fêrgeh	
tornado	bahîzok	
highschool	dibistana bilind	
hybrid	hîbrîd	
mekteb	dibistan	
information technology	teknolojîya agahîyan	
Walla	bi Xwedê	
mesela	mînak	
mesela	mînak	
Basic	serteyaî	
comprehensive	hemûgir	
full coverage	niximandina dagirtî	
full coverage	niximandina dagirtî	
claim	mafxwestin	
claim	mafxwestin	
driver	ajoker	
I'm sorry	li min bibore	
Walla	bi Xwedê	
recall	dîsa bangkirin	
recall	dîsa bangkirin	
oil change	guhartina rûnê	
oil change	guhartina rûnê	
plus care	xemxwarîya zêde	
oil change	guhartina rûnê	
Tire rotation	tire rotation	
mile	mîl	
axlebe	piranî	
payment didimê	diravan didimê	
xelas	bi dawî	
mile	mîl	
mile	mîl	
mile	mîl	
mile	mîl	
trade	bazirganîyê	
dealer	berevan	
refinance	ji nû ve fînans	
payment	diravdan	
refinance	ji nû ve fînans	
refinance	ji nû ve fînans	
refinance	ji nû ve fînans	
scam	sextekar	
offer	pêşniyaz	
offer	pêşniyaz	
the best offer	pêşniyaza herî baş	
offer	pêşniyaz	
approval	pesindkirin	
approval	pesindkirin	
approval	pesindkirin	
submit	radest	
application	daxwazname	
approval	pesindkirin	
closing process	pêvajoya girtinê	
refinance	ji nû ve fînans	
refinance	ji nû ve fînans	
refinance	ji nû ve fînans	
rate	rêje	
rate	rêje	
mortgage	barimte	
rate	rêje	
signifigantly	bi awayekî girîng	
rate	rêje	
teqrîben	nêzî	
mile	mîl	
Walla	bi Xwedê	
recall	dîsa bangkirin	
hybrid	hîbrîd	
yanî	dêmek	
option	bijarde	
exam	ezmûn	
dissertation	tezê	
text	nivîs	
yanî	dêmek	
Walla	bi Xwedê	
one o one	One o one	
testing	ezmûnkirin	
Walla	bi Xwedê	
data science	zanîstiya daneyan	
testing	ezmûnkirin	
data science	zanîstiya daneyan	
sonuçta	piştî her tiştî	
suburb	derveyî bajêr	
single house	mala bi tenê	
single house	mala bi tenê	
tax	bac	
single house	mala bi tenê	
square feet	metre çargoşe	
downtown	navenda bajêr	
Single house	mala bi tenê	
immigrate	koçberan	
mesela	mînak	
mortgage	barimte	
basement	bindav	
mortgage	barimte	
mortgage	barimte	
söyleşi	hevpeyvîn	
large	mezin	
step	gave	
yazkirin	nivîsandin	
temam	bêkêmasî	
wext	dem	
belkî	dibe ku	
delivery	gehandin	
unemployment	bêkarî	
student loan	deyna xwendekaran	
insurance	misogerîya jiyanê	
retirement	malnişînî	
unemployment	bêkarî	
Unemployment	bêkarî	
two tousand dolar	du hezar dolar	
Order	siparîş	
order	siparîş	
tip	bexşîş	
Tip	Bexşîş	
order	daxwazan	
order	daxwazan	
order	daxwaz	
order	daxwaz	
we are so busy	em gelek mijûl in	
order	siparîş	
background checking	kontrolkirina paşbingehê	
background checking	kontrolkirina paşbingehê	
update	rojane	
bachground checking	kontrolkirina paşbingehê	
background checking	kontrolkirina paşbingehê	
delivery	gehandin	
Walla	bi Xwedê	
delivery	gehandin	
pick up	rakirinê	
belkî	dibe ku	
îlaç	derman	
walla	bi Xwedê	
workshop	kargeh	
adress	navnîşan	
erebe	otomobîl	
Thanks Giving	roja spasdanê	
wood fire	êzing	
interview	hevpeyvîn	
Interview	hevpeyvîn	
interview	hevpeyvîn	
text	nivîs	
unemployment	bêkarî	
Doktora	bijîşk	
mesela	mijar	
dean	serokê zanîngehê	
hire	bikirê	
Thanks Giving	roja spasdanê	
mesele	mînak	
