muralha	muralha	Italian
bronze	latão	French
flag of convenience	bandeira de conveniência	
metro	metro	French
barraca	barraca	Catalan
Objecto	Alvo	
xaria	xaria	Arabic
manejar	manejar	Italian
bagagem	bagagem	French
alfândega	alfândega	Arabic
gravata	gravata	French
exclusivamente	unicamente	
tropa	tropa	French
objectivo	alvo	
clique	grupo	French
rotativo	rotativo	French
risco	periogo	French
mosaico	mosaico	Italian
performance	execução	English
anão	anão	English
colza	colza	French
menu económico	prato do dia	
diesel	gasóleo	English
debate	altercação	French
ciclone	ciclone	English
workshop	oficina	English
orgia	orgia	French
bufete	bufete	French
single payment area	domínio de pagamento único	
rima	rima	French
socialismo	socialismo	French
brutal	feroz	
vã	vã	English
ergo	logo	Ancient Greek
show	espetáculo	English
dama	dona	French
garantir	certificar	French
debate	altercação	French
esqueleto	esqueleto	Ancient Greek
hidráulico	hidráulico	French
duo fellowship program	programa de bolsas duo	
gueto	favela	Italian
estetoscópio	estetoscópio	French
clínico	clínico	Ancient Greek
round table	mesa redonda	
feminista	feminista	French
cúpula	cúpula	Italian
protestante	protestante	French
smoking gun	arma fumegante	
rácio	rácio	English
garantir	certificar	French
vinheta	vinheta	French
savoir-faire	conhecimento	French
end of  live vehicles	veículos em fim de vida	
defensivo	defensivo	French
compota	compota	French
virtuoso	digno	Italian
colete	colete	French
bingo	bingo	English
bazar	bazar	Kimbundu
míldio	míldio	English
brasão	brasão	French
God save the Queen	deus salve a rainha	
bamba	bamba	Kimbundu
artista	artista	Italian
modo	maneira	
amendoim	ginbguba	Old Tupi
burlesco	burlesco	Italian
download	descarregar	English
esplanada	esplanada	French
computador	calculadora	
coque	coque	French
alergia	alergia	German
forragem	forragem	French
cacofonia	cacofonia	Ancient Greek
pejorativo	perjorativo	French
içar	içar	French
UNESCO	UNESCO	English
estético	estético	Ancient Greek
fã	fã	English
feedback	comentário	English
caba	caba	Old Tupi
reclame	anúcio	French
bancarrota	falência	Italian
cadência	cadência	Italian
bagatela	bagatela	Italian
cineasta	cineaste	French
cabina	cabina	French
ceifa	ceifa	Arabic
garagem	garagem	French
risco	perigo	French
ketchup	catchup	English
catarse	catarse	Ancient Greek
torniquete	torniquete	French
mola	mola	Italian
res	res	English
saíra	saíra	Old Tupi
trincheira	trincheira	French
bala	bala	French
chapa	chapa	French
bússola	bússola	Italian
alertar	avisar	
hormona	hormona	English
burguesia	burgesia	French
debate	altercação	French
mala	mala	French
protocolos	etiquetas	
bife	bife	English
pedante	pedante	Italian
ferrovia	ferrovia	Italian
CD	disco de raio	English
guilhotina	guilhotina	French
alfafa	alfafa	Arabic
escorbuto	escorbuto	French
berma	berma	French
golo	golo	English
own editorial control	editorial próprio mando	
mamute	mamute	French
patê	patê	French
guisa	guisa	French
staff	pessoal	English
altruísta	altruísta	French
garantir	certificar	French
API	API	English
safra	colheita	Arabic
equipe	tripulação	French
ranking	classificação	English
esparguete	esparguete	Italian
green box	caixa verde	
paródia	paródia	French
ringue	ringue	English
pontuar	pontuar	French
táxi	táxi	French
napolitano	napolitano	Italian
exames	provas	
corrosão	corrosão	French
manga	manga	Japanese
póquer	póquer	English
desenhar	desenhar	Italian
soba	soba	Kimbundu
sanduíche	sanduíche	English
chat room	sala de conversação	
camelo	camelo	Ancient Greek
macabro	macabro	French
hamster	hamster	German
oca	oca	Old Tupi
arcaico	arcaico	Ancient Greek
víveres	víveres	French
chicote	chicote	French
creme	creme	French
jardinagem	jardinagem	French
bisturi	bisturi	French
federativo	federativo	French
girassol	girassol	French
cofre	cofre	French
soneto	soneto	Italian
imbróglio	imbróglio	Italian
patrulha	patrulha	French
PC	calculadora	English
microchip	microcircuito	English
gala	gala	Italian
bottom up	baixo para cima	
níquel	níquel	German
antipatia	antipatia	Ancient Greek
embriaguez	embriaguez	Italian
brandy	conhaque	English
miscigenação	miscigenação	English
críquete	críquete	English
revoltar	revoltar	French
brigada	brigada	French
manobrar	manobrar	French
élan	élan	French
diapasão	diapasão	French
berbere	berbere	Arabic
maquis	maquis	French
autocolante	autocolante	French
panfleto	filipeta	French
objectivos	alvos	
to the point	direto ao assunto	
airbag	almofada de ar	English
pelotão	pelotão	French
grua	grua	French
sociologia	sociologia	French
holding	detenção	English
milionário	milionário	French
gel	gel	English
debate	altercação	French
bunker	abrigo	English
motim	motim	French
decalcar	decalcar	French
calota	calota	French
hindi	hindi	English
francófono	francófono	French
bónus	bónus	English
dinastia	dinastia	Ancient Greek
intifada	intifada	Arabic
sirene	sirene	French
dinar	dinar	Arabic
princesa	princesa	French
missing link	elo perdido	
lignite	lignite	French
surrealista	surrealista	French
gay	gay	English
barricada	barricada	French
cobarde	cobarde	French
cortejar	cortejar	Italian
dique	barragem	Dutch
rocha	rocha	French
iceberg	icebergue	English
climático	climático	French
concerto	concerto	Italian
escolho	escolho	Italian
sprint	corrida	English
objectivos	alvos	
DVD	disco digital	English
hulha	hulha	French
tarte	tarte	French
quartel	carcaças	French
polenta	polenta	Italian
áudio	áudio	English
DNA	ADN	English
spam	lixo	English
data streaming	transmissão de dados	
SMS	electrónicas	English
morena	morena	French
puré	puré	French
cosmopolita	cosmopolita	Ancient Greek
acústico	acústico	Ancient Greek
biombo	biombo	Japanese
stand by	suporte	
acre	acre	English
alijar	aljar	French
moicano	moicano	English
decalque	decalque	French
adobe	tijolo	Arabic
jogging	correr devagar	English
manchete	manchete	French
alarmar	alarmar	French
estivar	estivar	Italian
pop	pop	English
jihad	jihad	Arabic
atlas	atlas	Ancient Greek
delete	de apagar	English
gaélico	gaélico	English
laguna	laguna	Italian
pingue-pongue	pingue-pongue	English
apartamento	apartamento	Italian
cota	cota	Kimbundu
motocicleta	motocicleta	French
objectivos	alvos	
harmónica	harmónica	English
patrulhar	patrulhar	French
franja	franja	French
claque	patrulha	French
capricho	capricho	Italian
amarrar	amarrar	French
brinde	brinde	French
favorito	preferido	Italian
intercultural	intercultural	French
uísque	uísque	English
cartoon	banda desenhada	English
granada	granada	French
cabaré	cabaré	French
multifacetado	plurifacetado	
brilhar	brilhas	Italian
consola	consola	French
batalhão	batalhão	French
chaminé	chaminé	French
confeccionar	confeccionar	French
LSD	LSD	German
rebordo	rebordo	French
ring round the world	dar a volta ao mundo	
surrealismo	surrealismo	French
sucursal	sucursal	French
testosterona	testosterona	French
contrastar	contrapor	Italian
crédito	prezo	Italian
player	jogador	English
luneta	luneta	French
pinta	pinta	French
piquete	piquete	French
coquetel	coquetel	English
pipeline	tubagem	English
paiol	paiol	Catalan
kit	estojo	English
festival	festival	French
monitor	ecrã	English
debate	altercação	French
xisto	xisto	French
pulsar	pulso	English
varicela	varicela	French
bravo	bravo	Italian
recital	prova	French
buldogue	buldoge	English
camioneta	camioneta	French
aeroplano	avião	French
sargento	sargento	French
marchar	marchar	French
alegro	alegro	Italian
chip	pastilha	English
self-service	autosserviço	English
xiita	xiita	Arabic
muslim	muslim	Arabic
espingarda	espingarda	Italian
massivo	gigante	French
carestia	carestia	Italian
debate	altercação	French
esotérico	esotérico	Ancient Greek
acetato	acetato	French
graal	graal	French
florete	florete	French
amnésia	amnésia	Ancient Greek
figurino	figurino	Italian
robalo	ribalo	Catalan
lóbi	lóbi	English
hobby	passatempo	English
boleia	boleia	French
debate	altercação	French
charrua	charrua	French
estúdio	estúdio	English
iate	barco	English
mistificar	mistificar	French
talão	talão	French
alpinismo	alpinismo	French
cowboy	vaqueiro	English
risco	perigo	French
peace keepers	guardiões da paz	
outlaws	bandidos	
espião	espião	French
cartucho	cartucho	French
tremoço	tremoço	Arabic
tufão	tufão	Arabic
tribal	tribal	French
risco	perigo	French
trapaça	trapaça	French
simultaneamente	ao mesmo tempo	
xarope	xarope	Arabic
bidão	bidão	French
vendável	vendável	French
block busters	sucessos de bilheteria	
hacker	pirata informático	English
cibernética	cibernética	English
garantir	certificar	French
chef	chef	French
brada	brada	English
paleta	paleta	Italian
conectar	conectar	English
valsa	valsa	French
vagão	vagão	French
franchising	franquia	English
capping	nivelamento	
pivô	pivô	French
doca	doca	English
banquete	banquete	French
kamikaze	kamikaze	Japanese
bravura	bravura	Italian
ISIS	ISIS	English
grama	grama	Ancient Greek
aspirante	aspirante	Italian
manche	manche	French
esturjão	esturjão	French
nylon	nylon	English
caviar	caviar	French
debate	altercação	French
sonar	sonar	English
corveta	corveta	French
morgue	necrotério	French
gafe	gafe	French
roque	roque	English
estância	estância	Italian
canhão	canhão	Italian
acoplar	juntar	French
cluster bombs	bombas de fragmentação	
anime	anime	Japanese
galope	galope	French
beduíno	beduíno	French
brande	brande	English
salada	salada	French
task force	força-tarefa	
eczema	eczema	Ancient Greek
cobalto	cobalto	German
entropia	entropia	French
coronavírus	coronavírus	English
piquenique	piquenique	French
infantaria	infantaria	Italian
ananás	ananás	Old Tupi
pizza	pizza	Italian
kitsch	brega	German
glamour	brilho	English
sentimental	sentimental	French
zoom	aumentos	English
golfe	golfe	English
frame	frame	English
pesticida	pesticida	English
geologia	geologia	French
chassis	chassis	French
czar	czar	Russian
zona	área	
dó	dó	Italian
timbale	timbale	French
alfinete	alfinete	Arabic
rock	rock	English
xerife	xerife	English
engajar	engajar	French
fronte	fronteira	French
clicar	clicar	English
microprocessador	microprocessador	English
rendez-vous	encontro	French
canguru	canguru	English
pudim	pudim	English
prancha	prancha	French
caiaque	caiaque	English
ganga	ganga	Kimbundu
tara	tara	Arabic
mercearia	mercearia	Italian
malte	malta	English
mecha	mecha	French
sabonete	sabonete	French
algazarra	algazarra	Arabic
briga	briga	Italian
maquilhar	maquilhar	French
guardanapo	guardanapo	French
ontologia	ontologia	French
cachecol	cachecol	French
chimpanzé	chimpanzé	French
ébola	ébola	English
epígrafe	epígrafe	Ancient Greek
debate	altercação	French
ziguezague	ziguezague	French
turbante	turbante	Italian
debate	altercação	French
CD	disco de raio	English
rímel	rímel	French
NASA	NASA	English
champô	champô	English
esqui	esqui	French
chita	chita	English
râguebi	râguebi	English
epopeia	saga	Ancient Greek
pull	de tração	English
ténis	ténis	English
humor	ânimo	
cassete	cassete	French
charada	charada	French
javali	barrão	Arabic
maestro	maestro	Italian
transe	transe	French
tampão	tampão	French
entidade	agremiação	
caminhão	caminhão	French
chuto	chuto	English
catástrofe	calamidade	Ancient Greek
tsunami	tsunami	Japanese
analista	analista	French
watt	watt	English
alcunha	alcunha	Arabic
violino	violino	Italian
artesão	artesão	French
stresse	estresse	English
hooligan	bandido	English
sistémico	sistémico	English
sarin	sarin	English
designer	designer	English
florim	florim	Italian
marechal	marechal	French
linóleo	linóleo	English
escaramuça	escaramuça	Italian
mamã	mamã	French
acento	sotaque	
spyware	espião	English
pandemónio	pandemónio	English
pomada	pomada	French
quilha	quilha	French
posar	posar	French
xeque-mate	xeque-mate	Arabic
diletante	diletante	Italian
RNA	ANA	English
substancialmente	imensamente	
fagócito	fagócito	German
anti-	anti-	Ancient Greek
carroçaria	carroçaria	French
jaez	jaez	Arabic
calote	calote	French
abibe	abibe	Hebrew
partitura	tablatura	Italian
carpete	tapete	French
chicória	chicória	Italian
alpinista	montanista	French
pinto	pinto	English
proclamar	declarar	
bordel	bordel	French
creche	creche	French
cardiologia	cardiologia	French
suaíli	suaíli	English
tri-	tri-	French
fonética	fonética	French
praticar	enseiar	
cantão	cantão	French
biberão	biberão	French
riscos	perigos	
chikungunya	chikungunya	English
guitarra	guitarra	Arabic
predomínio	supremacia	
granito	granito	Italian
captura	conquista	
ripostar	ripostar	French
galão	galão	French
alterações	mudanças	
mediatizar	mediatizar	French
grisalho	grisalho	French
spin	estados de rotação	English
laser	raio	English
antidumping	anti-despejo	English
groselha	groselha	French
framboesa	framboesa	French
lactose	lactose	French
prosciutto	prosciutto	Italian
carícia	carícia	Italian
confetti	confetes	Italian
house	casa	English
blog	diário	English
álbum	álbum	German
LED	LED	English
vampiro	vampiro	German
boné	quepe	French
relé	relé	French
judoca	judoca	Japanese
brigadeiro	brigadeiro	French
outsourcing	externalização	English
scrapie	scrapie	English
ateísmo	ateísmo	French
duty-free	isento de direitos	English
desertar	desertar	French
hub	pólo	English
estresse	estresse	English
sofá	canapé	French
concursos	parcerias	
cantina	refeitório	French
flat tax	imposto fixo	
live night show	espetáculo noturno ao vivo	
alterações	mudanças	
layout	disposição	English
excepcional	maravilhoso	French
bullying	assédio moral	English
tuning	afinação	English
culatra	culatra	Italian
açafrão	açafrão	Arabic
conhaque	conhaque	French
peluche	peluche	French
anis	anis	French
shot	tiro	English
rap	rap	English
piano	piano	Italian
atalaia	atalaia	Arabic
compressa	compressa	French
toolbox	toolbox	English
blogue	blogue	English
poltrona	cadeira	Italian
dispraxia	dispraxia	Ancient Greek
bowling	boliche	English
spa	spa	English
rapé	rapé	French
linchar	linchar	English
trenó	trenó	French
upgrade	atualização	English
cravo	cravo	French
fitness	entreinamento	English
LGBT	LGBT	English
buquê	buquê	French
AIDS	AIDS	English
polichinelo	polichinelo	French
seringa	seringa	Dutch
hijab	hijab	English
check-up	inspeção	English
algoritmo	algoritmo	English
mirabolante	mirabolante	French
fragata	fragata	Italian
amblíope	amblíope	French
conectar	ligar	English
teste	prova	English
vídeo	vídeo	English
média	média	English
este	este	French
desenhar	desenhar	Italian
irá	irá	Old Tupi
chance	ocasião	French
rolar	rolar	French
alto	alto	German
grupo	grupo	Italian
líder	chefe	English
flerte	flerte	English
batom	batom	French
garantir	certificar	French
for	for	English
filme	filme	English
caixa	caixa	Catalan
milhão	milhão	Italian
raça	raça	Italian
café	café	French
país	país	French
coma	coma	Ancient Greek
bebê	bebê	French
berço	berço	French
lá	lá	Italian
reação	reação	French
veganismo	veganismo	English
humanitário	humanitário	French
expert	especialista	English
durante	durante	Italian
empresa	empresa	Italian
lactose	lactose	French
açúcar	açúcar	Arabic
alergia	alegria	German
abandonar	abandonar	French
truque	truque	French
jaguar	jaguar	Old Tupi
alerta	alerta	Italian
vegano	vegano	English
combustível	combustível	French
diesel	gasóleo	English
hamburger	hamburger	English
campeão	campeão	Italian
carcaça	carcaça	French
tofu	tofu	Japanese
creme	creme	French
sorvete	sorvete	French
tapioca	tapioca	Old Tupi
bife	bife	English
trailer	reboque	English
website	página de web	English
banda	banda	French
online	em linha	English
álbum	álbum	German
loja	loja	Catalan
add-on	complemento	English
consola	consola	French
etapa	etapa	French
líder	chefe	English
responsável	responsável	French
equipe	Tripulação	French
postar	publica	French
e-mail	correio eletrónico	English
chat	conversa	English
debate	altercação	French
fotografia	fotografia	French
retrato	retrato	Italian
meta	meta	English
esqueleto	esqueleto	Ancient Greek
LGBT	LGBT	English
organizar	estruturar	French
email	correio eletrónico	
equipa	equipa	French
massagem	massagem	French
metal	metal	English
fase	fase	Ancient Greek
esqui	esqui	French
cartune	banda desenhada	English
bilhete	bilhete	French
analista	analista	French
parque	parque	French
bomba	explosivo	Italian
caricatura	caricatura	Italian
fatia	fatia	Arabic
avião	avião	French
fã	fã	English
departamento	divisão	French
ferry	barco	English
sotaque	sotaque	Arabic
linóleo	linóleo	English
cave	cave	French
estetoscópio	estetoscópio	French
ecrã	ecrã	French
piano	piano	Italian
passagem	passagem	French
detetar	detetar	English
zero	zero	French
rácio	rácio	English
maré	maré	French
empresário	empresário	Italian
sites	páginas	
wiki	wiki	English
categoria	categoria	Ancient Greek
detalhe	menor	French
site	página	English
agir	agir	French
risco	perigo	French
civilização	civilização	French
no auge	a decorrer	
marcha	marcha	French
jornalismo	journalismo	French
greve	greve	French
aliança	aliança	French
tanque	tanque	English
nacional	nacional	French
fricção	atrito	
tática	manobra	French
norte	norte	French
artilharia	artilharia	French
morgue	necrotério	French
soldado	soldado	Italian
jornalista	journalista	French
internacional	internacional	French
expresso	acelerado	Italian
fracasso	fracasso	Italian
NATO	OTAN	English
alumínio	alumínio	French
projeto	plano	
crime	crime	French
sol	sol	English
helicóptero	helicóptero	French
aguentar	aguentar	Italian
surf	pranchismo	English
arranjar	arranjar	French
interface	placa de computador	English
fuselagem	fuselagem	French
looping	circular	French
piloto	piloto	Italian
banco	cadeira	Italian
abordagem	abordagem	French
crawl	rastrear	English
performance	apresentação	English
login	conexão	English
menu	cardápio	French
