jogging	corrida lenta	English
obter	receber	
eufemismo	adoçamento	French
poodle	caniche	English
nerd	totó	English
apetite	desfastio	French
worm	verme	English
whinnering	queixumes	
chip	pastilha	English
questão	pergunta	
splash	salpico	English
fishworms	vermes dos peixes	
resort	estância	English
crack	fenda	English
tropa	companhia	French
jingle	tilintar	English
hounds	cães de caça	
catástrofe	calamidade	Ancient Greek
anormal	estranho	French
slogan	frase	English
bizarro	estranho	Italian
ranking	classificação	English
favorito	preferido	Italian
stand	me levante	English
fitness	entrainamento	English
skate	patim	English
recorde	récorde	English
silhueta	sihlueta	French
hacker	pirata informático	English
punitivo	puntivo	French
hop	salta	
solucionar	resolver	French
funcionário	operário	French
closet	armário	English
whisky	uisque	English
short	Calções	English
PC	calculadora	English
startup	empresa	English
designer	desenhador	English
literalmente	textualmente	
compatível	coadunável	French
download	descarga	English
check-up	controlo	English
bateria	pilha	French
virtuoso	digno	Italian
shot	tiro	English
código	cifra	
deletar	apagar	English
hash tag	arroba	
loteria	rifa	French
iceberg	icebergue	English
DVD	disco digital	English
smartphone	telemóvel	English
papá	pai	French
upload	carregamento	English
commodity	produto de base	English
notebook	caderno	English
PC	calculadora	English
suspense	dúvida	English
time	tempo	English
spin	circolo	English
firma	empresa	Italian
sofá	canapé	French
recital	treino	French
hall	corridor	English
fone	aparelho	English
capim	campim	Old Tupi
cupcake	bolinho	English
merengue	suspiro	French
cupcakes	bolinho	
stop motion	câmara lenta	
jeans	calça de ganga	English
streaming	transmissão	English
vitrine	montra	French
spray	aerosol	English
freqüentemente	repetidamente	
snowdrops	campainhas-de-inverno	
jardinagem	jardimnagem	French
poltrona	cadeira	Italian
blockbuster	de grande bilheteria	English
membros	filiados	
app store	loja de aplicações	
sexy	sensual	English
firewall	barreira de proteção	English
script	roteiro de programação	English
auge	altura	Arabic
elfo	duende	English
excepcional	extraordinário	French
nomenclatura	tweminologia	Russian
copyright	direito autoral	English
instalar	colocar	French
grandioso	notável	Italian
debate	altercação	French
puzzle	quebra-cabeça	English
pose	posição	French
blog	blogue	English
sketch	esboço	English
monitor	ecrã	English
buffer overflow	estouro de memória intermédia	
bottom	fundo	English
pop-up	temporários	English
make	fazer	English
pipeline	canal	English
acurácia	exactidão	English
crowdfunding	financiamento coletivo	English
mainframe	computador central	English
wireless	sem fios	English
laptop	calculadora portátil	English
comité	junta	French
frame book	livro de molduras	
cowboy	vaqueiro	English
save	seguro	English
bónus	prémios	English
part-time	tempo parcial	English
bunker	abrigo	English
donut	rosquinha	English
jaqueta	casaco	French
yelping	gritando	
mister	senhor	English
barman	atendente de bar	English
uísque	uisque	English
robe	vestido	French
sexual	sensual	
pickles	picles	English
hashtag	arroba	English
glitter	brilhante	English
póster	cartaz	English
bagel	pãozinho	English
parkour	corrida de rua	French
single	unico	English
microchip	microship	English
console	consola	English
fast-food	comida rapida	
sexy	sensual	English
cineasta	cineaste	French
pixel	píxel	English
display	ecrã	English
host	hospedeiro	English
CPU	UCP	English
wireless	sem fios	English
antipatia	aversão	Ancient Greek
malware	software malicioso	English
pretzel	salgadinho	German
hot pink	cor-de-rosa	
conector	ligação	English
hub	centro	English
driver	condutor	English
ketchup	catchup	English
player	jogador	English
spam	correios não solicitados	English
sabre	sabre de luz	French
demo	demonstração	English
sonda	sondqa	French
rampa	ladeira	French
quiz	questionário	English
pinguim	piguim	French
cookie	biscoito	English
cache	caching	English
bluff	blefe	English
bluff	blefe	English
tupi	Tupi	Old Tupi
chique	classudo	French
ping-pong	pingue-pongue	
cheesecake	queijada	English
pull	puxão	English
boleto	boleta	Italian
hobby	passatempo	English
posta	depois	Italian
know-how	conhecimento	English
box	caixa	English
cota	atribuição	Kimbundu
best-seller	mais vendido	English
smog	poluição	English
input	ideia	English
username	nome de utilizador	English
codificar	encriptar	French
código	cifra	
desktop	ambiente de trabalho	English
mousepad	tapete de rato	English
screenshot	captura de ecrã	English
milkshake	batido	English
panfleto	folheto	French
flag	bandeira	English
pitch	tom	
bobina	carretel	French
reset ticks	reiniciação tiques	
ticket	bilhete	English
RNA	ANA	English
light	leve	English
bué	muito	Kimbundu
limusine	limusina	French
overdose	sobredosagem	English
cluster	conjunto	English
Cluster	Conjunto	
madame	senhora	French
mamã	mamãe	French
tabloide	journaleco	English
switch	de mudança	English
cortejar	cotejar	Italian
risco	perigo	French
season	temporada	
download	descarregamento	English
canvas	tela	English
game over	fim do jogo	
outdoor	ao ar livre	English
strike	ataca	English
visar	apontar	French
best seller	campeão de vendas	
bravura	valentia	Italian
blind date	encontro às cegas	
curling	ondulação	English
wi-fi	rede	English
phishing	fraude	English
malware	software malicioso	English
vice-versa	inversamente	
flush	descarga	English
kitsch	extravagantes	German
spin-off	filme derivado	English
penacho	penoacho	Italian
airbag	almofada de ar	English
playground	recreio	English
upgrade	atualização	English
teste	prova	English
burguesia	classe media	French
thread	fibra	English
gangue	quadrilha	English
AIDS	SIDA	English
dossier	ficheiro	French
softball	softbol	English
sprint	corrida de velocidade	English
snorkel	snórquel	English
stresse	estresse	English
webcam	câmara web	English
glamour	brilho	English
close-up	planos aproximados	English
assembly	conjunto	English
combo hit	golpe combinado	
sitcom	comédia de situação	English
e-book	livro eletrónico	English
charada	advinha	French
cartoon	banda desinhada	English
bug	inseto	English
Tipping point	ponto de viragem	
long, long	longo, longo	
control	controlo	English
pickup	recolha	English
rating	classificaçãos	English
bestseller	campeão de vendas	English
mandioca	madioca	Old Tupi
valise	maleta	French
cantina	lanchioneta	French
gourmet	luxo	French
zombie	zumbi	English
alegro	faz feliz	Italian
hovercraft	aerobarco	English
t-shirt	camisa	English
online pet	animal de estimação em linha	
hurra	viva	English
factoring	factorizar	English
staff	pessoal	English
freelancer	trabalhador independente	English
cosmopolita	comsopolita	Ancient Greek
troll	encrenqueiro	English
flat out	literariamente	
remake	recriação	English
copiara	trasladara	Old Tupi
ravina	barranco	French
posar	poscionar-se	French
trompete	corneta	French
divã	v	French
tagarela	targela	Arabic
vlog	vídeo blogue	English
voucher	cupão	English
blush	rubor	English
galante	gracioso	French
impeachment	impugnação	English
pick-up artists	artistas de engate	
uau	nossa	Hebrew
risco	periogo	French
WC	sanita	English
contraceptivo	contraseptivo	English
crocante	estaladiço	French
establishment	criação	English
gângster	bandido	English
contêiner	contentor	English
update	atualização	English
UFO	OVNI	English
randomizar	aleatorizar	English
marionete	marioneta	French
vaso	jarra	
blanks	espaços	
heap	monte	English
pedante	em curso	Italian
champagne	champanhe	French
écran	ecrã	French
espectador	audiente	
placard	cartaz	French
reprise	repetição	French
pack de calor	saco térmico	
OK	Bom	English
root kit	estojo principal	
rifle	espingarda	English
fake	falso	English
stylus	estilete	
namespace	espaço nominal	English
default	padrão	English
script	guião	English
outsourcing	superação	English
core	principais	English
blitzkrieg	guerra relâmpago	German
cooler	arrefecedor	English
telemarketing	televendas	English
bazar	mercado	Kimbundu
fronte	linha de frente	French
aeroplano	avião	French
freestyle	estilo livre	English
self-service	autosserviço	English
lingerie	roupa de baixo	French
patrulhar	patrulha	French
miragem	alucinação	French
