inox	inossidabile	French
scooter	motorino	English
Stop	Ferma	
chef	cuoco	French
AIDS	sindrome da immunodeficienza acquisita	English
deficit	perdita	English
guardrail	barriere di sicurezza	English
browser	navigatore	English
jeep	fuoristrada	English
rubinetto	rubinetto	French
spelling	compitazione	English
bozza	bozza	French
computerizzata	automatica	
bebè	neonato	French
ranch	fattorie	English
forum	incontro	English
monitor	schermi	English
spin	rotazioni	English
gangster	bandito	English
copyright	diritto d'autore	English
handicap	svantaggio	English
tram	tranvai	English
desktop	schermo	English
yacht	imbarcazione lussuosa	English
intranet	rete interna	English
trial	prove	English
staff	personale	English
cliché	stereotipi	French
dossier	fascicoli	French
SMS	messaggi istantanei	
blogger	autore del diario elettronico	English
brand	marca	English
malware	programma malevolo	English
provider	fornitori	English
tilt	arresto	English
screenshot	foto di una schermata	English
download	trasferimento di dat	English
spot	pubblicità	English
trading agent	agente di commercio	
commodities	merci	
audience	pubblico	English
fan	appassionato	English
sketch	scenetta	English
playlist	scaletta	English
riff	giro	English
powerchord	potente	
stretching	riscaldamento	English
OK	buono	
sequel	seguito	
remake	rifacimento	English
film	pellicole	English
video game	videogiochi	
mainframe	sistema centrale	English
compost	compostaggio	English
combo	combinazioni	English
editare	modificare	French
scratch	graffiati	English
reception	accoglienza	English
trance	estasi	English
toilette	bagni	French
hotel	alberghi	French
frac	marsine	French
gossip	pettegolezzo	English
royalty	aliquote	English
intelligence	servizi segreti	English
match	partita	English
videogame	videogiochi	English
clou	culmine	French
driver	programma	English
coach	allenatore	English
resettare	azzerare	English
leitmotiv	motivo guida	German
ufo	disco volante	English
dépliant	opuscolo	French
clown	pagliacci	English
reportage	resoconto	French
hub	centro	English
west coast	costa occidentale	
megastore	magazzino	English
post-it	foglietti adesivi	English
wifi	senza fili	English
welfare	benessere	English
Kink	perversioni	
piercing	fori	English
tandem	squadra	English
subroutine	sottoprocedure	English
revival	reviviscenza	English
toast	pane tostato	English
derby	gara	English
summit	colloquio	English
fiche	gettone	French
reporter	corrispondente	English
smog	inquinamento	English
username	nome utente	English
password	chiave d'accesso	English
baby-sitter	bambinaia	English
raid	incursione	English
paillette	lustrini	French
purè	purea	French
benefit	vantaggi	English
scotch	nastro adesivo	English
outsourcing	esternalizzazione	English
web	rete	English
salopette	tuta	French
tournée	serie di spettacoli	French
entourage	cerchia	French
scoop	colpo grionalistico	English
sitcom	commedia	English
snob	ricercata	English
griffe	etichetta	French
neerlandese	olandese	French
racket	associazione a delinquere	English
testimonial	portavoce	English
cameraman	operatore di ripresa	English
chalet	baita	French
spoiler	anticipazione	English
buffet	offerta	French
bluff	finzione	English
sprint	volata	English
webcam	telecamera	English
suspense	apprensione	English
downtown	centro città	English
souvenir	ricordini	French
replay	registrazione	English
trash	immondizia	English
patron	organizzatore	French
skyline	orizzonte	English
empowerment	accrescimento di potere	English
gadget	accessori	English
escalation	aumento	English
humour	umorismo	English
atelier	bottega	French
backstage	dietro le quinte	English
t-shirt	maglietta a maniche corte	English
tabloid	quotidiano	English
card	tessera	English
gag	scenetta	English
supermarket	supermercato	English
bluffare	ingannare	English
panel	incontro	English
choc	trauma	French
ticket	controbuti	English
checkup	controlli	
expertise	esperienza	French
briefing	riunioni	English
boicottare	ostacolare	English
first lady	prima signora	
videotape	videocassette	English
pois	puntini	French
blitz	attacco	English
identikit	identificazione	English
e-book reader	lettore di libri digitale	
runner	corridore	English
settare	impostare	English
elitario	privilegiato	French
pallet	palette di carico	English
wafer	cialda	English
gazebo	pergole	English
sex appeal	attrattiva sessuale	
supporter	sostenitori	English
kitsch	pacchianeria	German
microcomputer	mini elaboratore	English
bagarre	disputa	French
telemarketing	vendita telefonica	English
rollare	arrotolare	French
lingerie	biancheria intima	French
depliant	opuscolo	French
saloon	salone	English
foulard	scialle	French
cache	memoria	English
test	analisi	English
tunnel	traforo	English
nord	settentrione	French
sud	meridione	French
camion	autocarri	French
responsabile	responsabile	French
margarina	margarina	French
standard	livello	English
leader	capo	English
routine	ordinaria amministrazione	French
chance	opportunità	French
partner	soci	English
dossier	inserti	French
picco	picco	French
boom	esplosione	English
pro capite	pro capite	
miliardo	miliardo	French
austerity	austerità	English
optional	accessorio	English
handicap	disabili	English
copyright	diritto d'autore	English
soft law	norma non vincolante	
lobby	gruppi di pressione	English
record	primato	English
leadership	guida	English
cricket	cricket	English
stock	riserva	English
computer	calcolatore	English
asset inflation	inflazione dei beni	
deficit	carenza	English
film	pellicole	English
panel	commissioni	English
killer	omicidi	English
slogan	motto	English
est	oriente	French
AIDS	AIDS	English
hobby	passioni	English
clan	fazione	English
marketing	promozione	English
baby	piccola	English
whisky	whisky	English
welfare state	stato sociale	
autobus	corriera	French
know-how	competenza	English
staff	personale	English
lifting	rinnovamento	English
toilette	gabinetto	French
round	giro	English
USA	Stati Uniti d'America	English
radio	radio	French
activity based management	gestione basata sulle attività	
humour	umorismo	English
shock	scossone	English
stage	corso	French
web	rete	English
business	giro di affari	English
club	circolo	English
snob	altezzosi	English
privacy	riservatezza	English
provider	fornitori	English
premier	primi ministri	English
impasse	stallo	French
surplus	eccedenza	French
bypass ratio	rapporto di diluizione	
spot	annunci	English
hotel	alberghi	French
set	arena	English
budget	bilanci	English
champagne	sciampagna	French
cocktail	miscuglio	English
suspense	apprensione	English
caffè	caffè	Turkish
roulotte	roulotte	French
shopping list	lista della spesa	
escalation	incremento	English
forfait	carta bianca	French
yogurt	yogurt	Turkish
decibel	decibel	English
stress	tensione nervosa	English
online	in rete	English
gentlemen's agreement	patto fra gentiluomini	
iceberg	iceberg	English
team	squadra	English
smart card	carte intelligenti	
background	contesti	English
défaillance	guasto	French
escamotage	sotterfugi	French
reportage	cronaca	French
UEFA	UEFA	English
match	sfida	English
overdose	dose eccessiva	English
alt	fermo	German
doping	drogaggio	English
vodka	vodka	Russian
empowerment	emancipazione	English
entourage	cricca	French
performance	prestazioni	English
blitz	assalto	English
affaire	caso 	French
troupe	alcuni	French
design	modello	English
leitmotiv	tono	German
on the job training	formazione sul lavoro	
flash	dichiarazioni	English
cliché	modello	French
audience	pubblico	English
mister	signor	English
roulette	roulette	French
sponsor	patrocinatori	English
robot	automa	French
fair play	correttezza	English
tram	tram	English
revolver	rivoltella	English
chef de mission	capomissione	
nomenklatura	nomenclatura	Russian
querelle	controversia	French
clic	clic	English
hinterland	entroterra	German
fiche d' impact	scheda d'impatto	
chador	velo	Sanskrit
plafond	tetto	French
rum	rum	English
pendant	equivalente	French
single payment area	unica area di pagamento	
alfa	A	Arabic
ticket	contributo	English
smoking gun	pistola fumante	
marijuana	marijuana	English
cameraman	l'operatore delle riprese	English
end of life	veicoli di fine vita	
ovest	occidente	French
zar	zar	Russian
manager	dirigenti	English
panne	bloccata	French
mobbing	molestia	English
cloche	controlli	French
garage	autorimessa	French
guardrail	barriere di sicurezza	English
radar	rilevatore	English
watt	watt	English
download	scaricamento	English
summit	vertice	English
superstar	stelle	English
hostess	assistenti di volo	English
agribusiness	commercio agricolo	English
raid	incursioni	English
check-in	controllo	English
home page	pagina iniziale	
briefing	breve riunione	English
link	collegamento	English
maquillage	ritocco	French
expertise	competenza	French
transfer	trasferimento	English
shampoo	sciampo	English
boss	capi	English
win-win	vantaggiosa per tutti	English
puzzle	rompicapo	English
slip of the tongue	scivolone	
chip	chip	English
microchip	microchip	English
reporter	cronista	English
patron	presidente	French
brandy	brandy	English
tè	tè	French
drink	bere alla guida	English
intifada	rivolta	Arabic
tailleur	completo	French
airbag	cuscini salvavita	English
charme	fascino	French
browser	navigatori	English
think tank	gruppo di esperti	
understatement	eufemismo	English
tornado	trombe d'aria	English
jeep	fuoristrada	English
dépliant	volantini	French
monitor	schermo	English
First lady	Prima Signora	
kamikaze	suicidi	Japanese
clou	nocciolo	French
pivot	una lingua ponte	
relais	di passaggio	French
laser	laser	English
jogging	corsetta	English
souvenir	oggetti ricordo	French
sherpa	rappresentanti	English
fatwa	fatwa	Arabic
battage	campagna propagandistica	French
click	click	English
identikit	profilo	English
presidium	direzione	Russian
spinnaker	vela	English
royalty	diritti d'autore	English
gay	omosessuali	English
verve	estro	French
racket	estorisioni	English
gangster	banditi	English
patchwork	mosaico	English
scotch	scotch	English
bebè	neonato	French
festival	festa	English
foulard	sciarpa	French
baseball	pallabase	English
bistro	osteria	French
scooter	motorini	English
cross	transfrontaliera	English
yacht	panfilo	English
fan	ammiratori	English
totem	totem	English
tennis	tennis	English
western	western	English
west	occidente	English
rally	corsa	English
charter	a noleggio	English
shaker	frullatore	English
cocktail	risultato	English
bagarre	baruffa	French
appeal	fascino	English
ranch	tenuta	English
weekend	fine-settimana	English
hub	perno	English
picnic	scampagnata	French
megawatt	megawatt	English
pamphlet	opuscolo	French
kitsch	cattivo gusto	German
golf	golf	English
kapò	kapò	German
rock	rock	English
jeans	jeans	English
purè	purea	French
cast	gli attori	English
tsunami	maremoto	Japanese
tsunami	maremoto	Japanese
blog	pagina personale	English
broker	mediatori	English
tournée	a fare spettacoli	French
sprint	scatto	English
hockey	hockey	English
tabloid	giornali scandalistici	English
chalet	baite	French
toast	fette di pane tostato	English
thriller	giallo	English
internet	rete	English
biberon	poppatoi	French
gadget	accessori	English
gang	bande	English
metal detector	rilevatore di metalli	
golf	golf	English
bowling	bowling	English
sexy	attraente	English
videogame	videogiochi	English
tilt	arresto	English
rugby	pallovale	English
webcam	telecamera	English
bipartisan	trasversale	English
yiddish	yiddish	English
compost	composto organico	English
depliant	opuscoli	French
driver	guida	English
wireless	senza fili	English
gag rule	regola del silenzio globale	
equity	capitale privato	
leveraged buyout	acquisti con leva finanziaria	
blog	blog	English
blogger	autori di blog	English
spam	messaggi indesiderati	English
yo-yo	altalenanti	English
spread	differenza di rendimento dei titoli di stato	English
retrofit	ammodernamenti	English
designer	disegnatori	English
country strategy paper	documenti strategici nazionali	
speck	speck	German
metrò	metro	French
joystick	comandi	English
dark age	età oscura	
voucher	buoni	English
agit-prop	agitatori	Russian
rosé	rosati	French
megabyte	megabyte	English
blog	blog	English
magazine	periodici	English
flashback	salto indietro	English
revival	rinascita	English
curry	curry	English
barrique	botticelle	French
impeachment	messa in stato d'accusa	English
boiler	bollitori	English
e-book	libri elettronici	English
username	nome utente	English
apparatcik	funzionari	Russian
smartphone	di cellulari intelligenti	English
underdog	sfavoriti	English
Untermeschen	inferiori	
atelier	laboratori	French
kaputt	kaputt	German
benefit	benefici	English
timer	conto alla rovescia	English
clearance of account	liquidazioni dei conti	
brand	marchi	English
testimonial	simboli	English
intranet	rete locale	English
trial	sperimentazione	English
city	città	English
tight gas	gas da sabbie compatte	
backup	copia	English
password	chiavi di accesso	English
gol	rete	English
souplesse	flessibilità	French
superman	supereroi	English
spillover	effetto domino	English
griffe	firma	French
boulevard	viale	French
insider	interni	
outsider	esterni	English
skipper	capitano	English
best-seller	libro di successo	English
basic law	legge fondamentale	
baby-sitter	tata	English
shiatsu	shiatsu	Japanese
transfert	trasferimenti	French
pullover	maglione	English
starter	avviatore	English
guideline	linee guida	English
cent	centesimo	English
sherry	sherry	English
habitué	affezionati	French
giurì	giuria	French
sandwich	a panino	English
telemarketing	telepromozione	English
flirtare	civettare	English
sketch	scenetta	English
feuilleton	sceneggiata	French
aplomb	tranquillità	French
strudel	strudel	German
bidonville	baraccopoli	French
megastore	grandi magazzini	English
bestseller	libri di successo	English
jazz	jazz	English
supporter	sostenitori	English
bluff	imbroglio	English
cachemire	cachemire	French
byte	byte	English
supermarket	supermercato	English
exploit	imprese	French
