компании	предприятия	
эксклюзивных	особых	
туров	поездок	
клиентами	покупателями	
организации	устройству	
круизов	морских путешествий	
компании	предприятием	
корпоративные	служебные	
фестивали	празднование	
музыки	звукового творчества	
курорт	здравница	German
ноутбук	переносной вычислительный прибор	English
электронное	сетевое	
коррумпированный	недобросовестный	Latin
организатор	руководитель	
корпоративных	служебных	
координаторы	управляющие	
комплекс	набор	
квалифицированный	знающие	
персонал	сотрудники	
ассортимент	выбор	French
материала	товаров	
рисков	опасностей	
этажи	уровни	
высококвалифицированные	высокознающие	
специалисты	умельцы	
комплекс	набор	
персональный	личный	
координатор	управляющий	
система	способы	
материалов	товаров	
этаж	уровень	French
сервис	услуги	English
территории	пространстве	
контейнерные	грузовые	
футбол	ногомяч	English
спорта	телесных упражнений	
роль	значимость	German
программу	предписание	
миллиард	миллиард	French
ресурсами	запасами	
материалами	товарами	
статус	положение	Latin
социальном	общественном	
культурном	воспитательном	
экономическом	домохозяйственном	
группа	команда	German
патриотизм	любовь к родине	
рациональная	разумный	
форма	вид	French
патриотизма	любви к родине	
Патриотизм	Любовь к родине	
нацию	народность	
расовой	племенной	
этнической	родовой	
плана	задумки	
идея	задумка	Ancient Greek
характер	нрав	Polish
менталитет	склад мышления	German
нации	народа	
национальной	народной	
идеи	задумки	
инициативной	предприимчивой	
группы	совокупности	
команда	объединение	French
пресса	печать	French
информационную	образовательную	
профилировании	распределении	
спонсоров	благодетелей	
пакет	набор	German
компании	объединения	
фирмы	предприятия	
акций	ценных бумаг	
компания	объединение	Polish
компанией	организацией	
капитала	доходов	
миссис	барышне	English
акций	ценных бумаг	
сфере	области	
косметологии	науки о красоте внешности	
ресурсов	запасов	
бюджет	деньги	French
программой	разработкой	
компании	объединения	
энергию	мощь	
реклама	продвижение товара	French
характера	особенности	
контроль	бразды правления	French
компанией	объединением	
компании	объединению	
утилизировать	использовать	
кандидат	участник выборов	Polish
президенты	главы страны	
демократов	демократов	
солдат	воинов	Italian
конфликт	столкновение	
религиозные	вероисповедные	
демократией	демократией	
гарантирует	заручает	
религии	вероисповедания	
ислам	магометанство	Arabic
диктует	насаждает	
офис	рабочее помещение	English
колледж	учебное заведение	English
бизнес	дело	English
формула	способ	Latin
рекомендации	наставление	
результат	исход	French
тип	вид	
биохимически	биохимически	
негативно	отрицательно	
гормональный	гормональный	
фон	состав	German
директор	руководитель	German
популярных	известных	
диет	образов питания	
джинсы	брюки	English
сандалии	босоножки	
дресс-кода	правил о том, как одеваться	
костюм	деловую одежду	French
офисе	рабочем месте	
костюм	деловая одежда	French
галстуком	повязкой на шею	
клиентами	покупателями	
профессора	научного сотрудника	
костюм	деловая одежда	French
шанс	возможность	French
галстука	шейных повязок	
традиционных	определённых	
апатия	безразличие	Ancient Greek
моральная	нравственная	
парламент	парламент	French
ратифицировал	утвердил	
арсеналы	боеприпасы	
периодом	отрезком времени	
парламент	парламент	French
ратифицировать	утвердить	
НАТО	НАТО	English
заблокировать	остановить	
курса	напрвления	
партия	объединение	Polish
либералов	либералов	
план	задумка	Latin
социальной	общественной	
конституционной	законоправленной	
реформ	обновлений	
идеальным	лучшим	
клиент	покупатель	German
аванс	предоплату	French
телефонный	дальнослуховой	
компьютер	вычислительная машина	English
чек	заёмный документ	English
штатных	обычных	
масштабных	крупных	
территорий	пространства	
рисками	опасностями	
национальной	государственной	
религиозной	вероисповедной	
конкуренция	соревнования	Polish
массового	общего	
геноцид	уничтожение народов	
массовая	огромное	
миграция	переселение	
организованная	согласованная	
кибератаки	удалённые сетевые нападения	
терроризм	устрашение	
кредит	заем	German
банк	денежное учреждение	German
коллектора	собирателя	
президент	глава государства	French
комиссии	полномоченных лиц	
Парламент	Государственное Собрание	
процедура	действие	French
экономического	домохозяйственного	
информацию	новости	
продукции	производстве	
валютной	денежной	
курсов	ставок	
курсов	ставок	
валют	денежных единиц	
валютный	денежный	
кризис	упадок	Latin
валюты	деньги	
валют	денег	
процентов	доль	
баррель	 бочку	
нефти	горючего масла	
нефть	горючее масло	Ottoman Turkish
баррель	 бочку	
банкротств	разорений	
банков	денежных хранилищ	
банкротств	разорений	
банк	денежное хранилище	German
банк	денежное хранилище	German
валюты	денег	
банка	денежных хранилища	German
валюта	денежная единица	Italian
валюты	деньги	
банков	денежных хранилищ	
обанкротились	разорились	
валюты	денежной единицы	
Экономическая	Домохозяйственная	
велосипеде	двухколесном самокате	
педали	ножные рычаги	
велосипед	двухколесный самокат	French
активов	средств	
прецедент	предшествующий случай	Latin
кредиторы	заимодавцы	
инстанции	надежды	
финансового	денежного	
кризиса	упадка	
валютный	денежное	
фонд	учреждение	French
кредитор	заимодавец	
инстанции	надежды	
финансового	денежного	
кризиса	упадка	
сахарная	cладкого песка	
Национальный	Государственный	
парк	заповедник	German
лидер	передовик	English
телефона	дальнеслуха	
революция	переворот	Polish
микроэлектроники	микроэлектроники	
глобальную	всемирное	
динамику	развитие	
сектора	отрасли	
Методологически	По способам исследования	
экономические	хозяйственные	
географы	землеведы	
диапазон	разнообразие	
инструментов	средств	
географические	землеведческие	
информационные	справочные	
системы	приёмы	
математические модели	расчетные образцы	
интервью	опросах	English
дисциплину	науку	
география	землеведение	
истории	ходе времени	
тема	мысль	German
география	землеведение	
история	ходе времени	
Историческое	Летописное	
нормальный	обычный	
организуют	устраивают	
история	летопись	
география	землеведение	
спектр	расклад	French
культур	обычаев	
социальных	общественных	
систем	устроений	
география	землеведение	
история	летопись	
Игнорирование	Пренебрежение	
норма	обыкновение	Latin
принципиальных	основных	
социальным	общественным	
модель	образец	French
теория	учение	
тенденцию	склонность	
статус-кво	существующее положение дел	Latin
география	землеведение	
социальному	общественному	
индивидуальному	личному	
Политическая	Государственное	
экономия	хозяйствоведение	French
Политическая	Государственное	
экономия	хозяйствоведение	French
географии	землеведения	
структурой	устроем	
Термин	Понятие	
школа	направление	Polish
политические	государственные	
экономические	хозяйственные	
сферы	области	
Экономические	Хозяйственные	
системы	устрои	
политические	государственные	
политика	Правление	
экономики	хозяйствования	
формах	видах	
Политические	Государственные	
экономисты	хозяйственники	
миф	басню	Ancient Greek
капитализм	капитализм	German
экономическим	хозяйственным	
политическим	государственным	
культурным	обычайным	
сканер	просветитель	English
линейного	продольного	
системой	устройством	
керна	ядра	
фазовой	стадийной	
режимах	условиях	
модели	образцу	
прогноз	предсказание	French
композиционного	составного	
композиционного	составного	
компонента	 составляющего	
режим	распорядок	French
градиента	 уклона	
графика	чертежа	Latin
интервал	отрезок	
перфорации	пробивки	
магазин	лавку	German
фондовый	биржевой	
валютный	денежный	
стенд	прилавок	English
баланс	равновесие	French
бензин	горючее	German
импорта	ввоза	
нефти	горючего масла	
автомобили	повозки	
экономичные	бережливые	
телефонная	дальноглуховая	
почта	учреждение пересылки	Polish
почта	связь	Polish
газ	воздухообразное вещество	Persian
нефть	горючее масло	Ottoman Turkish
теоретическая	умозрительный	
модель	образ	
прогнозирования	предсказания	
этап	шаг	French
модели	образа	
зона	область	Latin
тариф	расценка	Italian
телевизоров	дальновидов	
Фирмы	Предприятия	
телевизоры	дальновиды	
директивный	распорядительный	
орган	отдел	Ancient Greek
трейдер	торговец	English
валюте	денежной единице	
фирма	предприятие	French
информации	сведений	
бюджета	сметы	
автомобиль	повозку	French
автомобили	повозки	
дефицит	недостаток	
баланса	равновесия	
сальдо	превышение	Italian
баланса	равновесия	
газета	издание	French
дефиците	недостатке	
коммерческой	правило	
инфраструктура	основв обеспечения	
транспорт	перевозку	German
националистический	отечественное	
протекционизм	покровительство	French
экономика	хозяйство	
лаборатории	мастерской	
джин	можжевеловку	English
каталог	перечень	French
премьер-министр	заместитель главы правительства	French
сектор	отрасль	Latin
экономической	хозяйственной	
национальная	отечественная	
кризисом	упадком	
валюты	денег	
сталь	железо	German
материалов	сырья	
экономики	хозяйства	
туризм	путешествия	French
бензин	горючее	
пенни	копейку	English
галлон	бочонок	
Информационной	справочной	
бензин	горючее	
сектор	отрасль	Latin
продуктов	пищевых товаров	
экспортер	вывозитель	
нефти	 горючего масла	
газа	воздухообразного вещества	
фактор	показатель	Latin
экономической	хозяйственной	
авто	повозное	German
банкам	хранилищам	
фальшивые	поддельные	
интерес	влечение	Polish
Конституция	Основной закон	
документ	бумага	
игнорировать	пренебрегать	German
альтернатива	замена	Polish
профессия	трудовая деятельность	German
ресурс	запас	French
аванс	задаток	French
кредитной	заемной	
карте	книжке	
энергетика	силопроизводство	German
лицензий	разрешений	
такси	извозчиков	French
фармацевтической	лекарственной	
препаратов	средств	
шарлатан	обманщик	French
эксперта	знатока	
логику	здравый смысл	
калория	единица питания	French
витамин	жизненные вещества	
рационального	разумного	
режиме	распорядке	
реклама	вывеска	
кино	синематографе	German
телевидении	дальновидении	
рекламном	хвалебном	
жанре	тоне	
Агентства	Конторы	
рекламные	восхвалительные	
бизнесе	деле	
секрет	тайна	Latin
рекламой	вывеской	
журналиста	писателя	
эгоизм	самолюбие	
элементом	звеном	
комедии	потехи	
Журналисты	Писатели	
сериалах	постановках	
металл	железо	Latin
интервьюируемые	опрашиваемые	
аспектах	сторонах	
комментария	заметки	
журналист	писатель	French
экспертов	знатоков	
офицер	начальник	Polish
полиции	стражи	
компании	преоприятия	
фраза	выражение	German
шанса	случая	
полиции	стражи	
декриминализацию	узаконение	
наркотико	зелья	
материал	cодержание	Latin
комментарий	заметку	
манеры	поведение	
мебель	домовую утварь	French
интервью	беседы	
радио	испусковещания	German
телевидения	дальновидовещания	
интервью	беседы	
камеру	зрительную трубу	
диктофон	говорильник	
блокнот	записная книжка	French
диктофон	говорильник	
манера	способ	French
интервьюирования	опроса	
журналистов	писателей	
результату	итогу	
контакт	взаимодействие	German
диалоге	разговоре	
коммуникация	общение	Latin
коммуникации	общения	
сигналы	знаки	
лингвистического	языкового	
цитата	упоминание	German
коммуникации	связи	
сфере	области	
технику	прием	
копирование	подражание	
техника	прием	German
позу	положение	
потенциального	возможного	
сайт	страничку	English
экспертов	знатоков	
концепция	задумка	Latin
популярный	распространенный	
термин	выражение	
позиционирование	выделение места	
грамотно	умело	
магазина	лавки	
лидеров	заводил	
мод	одежды	English
рекламируя	прославляя	
моду	наряды	
линия	набор	Polish
магазина	лавки	
магазине	лавке	
магазине	лавке	
бренд	товарный знак	English
имидж	образ	English
рекламе	похвале	
Материал	Содержание	
барьер	преграду	French
рекламы	огласки	
Результат	Итог	
реклама	огласка	
финансовой	денежной	
финансировать	оплачивать	German
камера	прибор для записи	Latin
компанию	товарищество	
рекламы	огласки	
массовой	народного	
информации	вещания	
дизайн	оформление	English
эффективно	действенно	
агентство	контору	
маркетинговые	торговые	
медиа	новостные	English
презентацию	выступление	
проект	задумку	German
лимит	ограничение	French
система	состав	
плюс	прибавить	Latin
агентство	дело	
компании	товарищества	
топ	лучшими	English
пейзаж	изображение природы	French
процедуры	действия	
нерв	жилка	German
тест	испытание	English
глаукомой	бельмом	
статистика	сведения	German
нектар	медовый сок	Ancient Greek
композитор	песнетворец	Latin
вирус	зараза	German
антивирусным	противоядным	
препаратам	средствам	
Центром	Средоточием	
контролю	надзору	
профилактике	предотвращению	
орбитального	кружного	
энергия	сила	German
планеты	земли	
культура	нравы	
пистолетом	оружие	
критик	обозреватель	
герр	господин	German
доктор	ученый	Polish
фильма	ленты	
интерпретировано	истолковано	
банальным	простым	
герой	rлавное действующее лицо	French
трактовать	истолковывать	Polish
демонстрации	шествии	
полиция	стражи порядка	Polish
лидера	главаря	
полицейских	стражников	
коттедж	домик	
фруктовыми	плодовыми	
кухни	поварни	
апельсин	китайское яблоко	Dutch
кофе	напитка бодрости	
демократия	народовластие	German
программы	замысла	
декабре	 студене	
Генеральная Ассамблея	Общее собрание	
мораторий	запрет	Latin
парламента	совета	
Кинофильмы	Ленты	
дьяволом	чертом	
комиксы	книги в рисунках	
рок-н-рол	камнекат	
дьяволу	черту	
видео	зрительные	English
пирсинг	украшение	English
религия	вера	
мода	новый уклад	
никаб	лицевую вуаль	Arabic
паранджу	покрывало	
никаб	лицевую вуаль	Arabic
Мистер	Господин	
джентльмен	господин	English
менеджер	управляющий	English
манер	образ	German
Экономические	Хозяйственные	
реформы	перемены	
политической	государственной	
крах	провал	German
социального	общественного	
конфликта	столкновения	
интересов	устремлений	
финансовый	денежный	
кризис	упадок	
протеста	восстания	
экономических	хозяйственных	
дефляция	понижение цен	
девальвация	обесценивание	German
финансовых	денежных	
реформ	перемен	
политических	государственных	
Фактически	По сути	
база	основа	French
базы	основы	
процентные	ставки процента	
валют	денег	
юань	китайский рубль	Mandarin
валютой	денежной единицей	
потенциал	возможность	German
дефолт	обвал	English
компромисс	согласие	
канцлер	глава	German
коалиционное	союзное	
субсидировать	поддержать	
план	замысел	
еврозоны	европейской области	
коллега	сотрудник	Latin
биржа	торговый двор	German
балансирования	уравновешивания	
кризиса	упадка	
фракция	группа	Latin
еврозоны	европейской области	
плане	замысле	
акций	долей	
капитала	имущества	
квартал	четверть года	German
нация	народ	Latin
федеральный	государственный	
резерв	запас	French
акций	долей	
валютного	денежного	
стимулирования	подкрепления	
индекса	показателя	
рецессию	упадок	
экономики	хозяйства	
рецепт	способ	German
рецессии	отката назад	
спикер	председатель	English
проблем	затруднений	
техникой	оборудованием	
сезонных	периодических	
мае	травне	
митинг	негодование	English
июне	червене	
детально	подробно	
билет	проездной	French
автобус	общую повозку	Polish
лорд	вельможа	English
журнале	вестнике	
периода	времени	
характеризовались	отличались	
банковской	сберкассовым	
паникой	переполохом	
характеризовались	отличались	
инфляцией	повышением цен	
Организации	Союза	
экспортеров	продавцов	
нефти	rорючего масла	
монополия	исключительность	Latin
нефть	горючее масло	
директоратом	управлением	
экономике	хозяйственным делам	
финансам	денежным делам	
комиссии	управление	
феврале	месяце лютене	
рецессия	упадок	
позицией	положение	
макроэкономической	государственного	
политики	порядка	
финансовое	денежное	
фактические	действительные	
масштабы	размеры	
корпус	тела	Latin
акт	свод	
конституционные	основные	
гарантии	заверения	
наркотики	зелье	
фактом	обстоятельством	
крэк	кокаиновая смола	English
популярнее	распространеннее	
наркоманов	зависимых	
драматический	волнительно	
сценарий	развитие событий	German
деталь	подробность	French
аннулирование	отмену	
экономической	хозяйственной	
брешь	разрыв	French
интеграцией	сближением	
глобальной	мировой	
Базирование	Основание	
стратегии	управления	
коммерческой	деловой	
доминирующая	главная	
логика	мысль	Ancient Greek
геостратегией	внешними замыслами	
лейтмотив	основная мысль	German
политики	подхода	
прагматически	практично	
альянс	союз	French
либерализация	разрядка	
заблокирована	заторможена	
энергетические	топливные	
энергетическое	топливное	
геополитических	международных	
принципов	основ	
комитете	совете	
конфликте	противостоянии	
политических	государственных	
символизм	образ	French
фундаментального	основополагающего	
геостратегическом	внешнегосударственном плановом	
масштаб	объём	German
политики	правления	
полиции	стражам порядка	
эмбарго	запрета	Spanish
режима	власти	
политическое	государственное	
эксклюзив	исключительность	French
базировать	основывать	German
политику	правление	
либерального	вольного	
интернационализма	международного сотрудничества	
либерализм	вольнодумство	French
негативные	отрицательные	
прессе	печатях	
регрессивный	отступающий	
мультицентральном	многоцентровом	
полицентричном	многополюсном	
резонанс	отклик	French
либеральных	вольных	
культуры	народные обычаи	
доктрина	учение	Latin
иллюстрирует	показывает	
курс	путь	
либеральными	вольными	
дирижизт-коллективистскими	государственно-общинными	
либерализме	вольнодумстве	
экономических	хозяйственных	
эффективно	действенно	
социальными	общественными	
политическими	государственными	
гамбургеры	котлеты в булке	
помада	краска	French
сентябре	месяце вересень	
журнал	вестник	French
индекс	показатель	
паритета	соответствия	
гамбургеры	котлеты в булке	
инвестировать	вкладывать	
транш	взнос	French
компании	предприятия	
специального	особого	
инвесторов	вкладчиков	
рисковым	опасным	
цифра	число	Latin
проблемами	трудностями	
неэффективность	безрезультатность	
экономики	хозяйства	
институциональная	системная	
коррупция	подкупность	Latin
конкуренции	состязательности	
барьеры	преграды	
диагностируется	выявляется	
миллионов	тысяч тысяч	
малярией	болотной лихорадкой	
миллион	тысяча тысяч	French
летальным	смертельным	
малярией	болотной лихорадкой	
малярии	болотной лихорадки	
диаграмма	схема	Ancient Greek
экспорта	вывоза	
газа	горючего	
контактов	договоров	
нефть	горючее масло	
валютного	денежного	
курса	развития	
эндогенно	внутренне	
нефть	горючее масло	
буфер	поглотитель	English
импорта	ввоза	
картина	дело	Italian
стандарт	меру	English
девальвировать	обесценить	
национальную	родные	
валюту	деньги	
сенатор	советник	Latin
факт	случай	
инвестиционных	вкладных	
фондов	средств	
курсом	ходом	
нефть	горючее масло	Ottoman Turkish
материалов	веществ	
контракт	договор	Polish
нефти	горючего масла	
редактор	управляющий изданием	French
бухгалтер	счётовод	German
банк	денежное хранилище	German
тостер	поджариватель хлеба	English
машина	повозка	German
президенте	главе	
декан	наставник	German
университете	училище	
школы	мастерской	
экономики	хозяйства	
опиум	маковый сок	Latin
масштабе	размере	
авантюра	опасное приключение	French
коттедж	усадьба	English
фруктовыми	плодовыми	
розах	цветах	
фруктовых	плодовитых	
апельсин	китайское яблоко	
кухни	поварни	
кофе	напитку бодрости	
ланч	обед	English
шиком	изяществом	
рангу	чиновности	
автор	писатель	
шоу	представлении	English
канале	передаче	
Журналисты	Писатели	
либерального	вольного	
канал	передача	Latin
либерально	вольнодумно	
Модно	По-новому	
календарь	месяцеслов	Polish
журналиста	писателя	
карьера	путь	Italian
проблем	трудностей	
редактором	составителем	
газеты	периодического новостного издания	
тираж	распространение	French
журналистом	писателем	
моды	нарядов	
максимально	полностью	
индустрия	ремесло	Latin
моды	одежды	
блог	дневник	English
моде	нарядах	
информацию	сведения	
диплом	свидетельство	French
бакалавра	учёного	
магистра	верховного звания	
литературы	словесности	
история	повесть	
истории	повести	
онлайн	сетевых	English
блогах	дневниках	
видео	визуальных	
блогах	дневниках	
Блог	Дневник	
журнал	тетрадь	
форум	собрание	Latin
онлайн	сетевое	
фото-журнала	дневника образов	
блогосфера	сетевое пространство	English
коллективное	общинное	
блоггеров	писателей	
блог-сайты	странички-дневники	
макет	образец	French
блога	дневника	
спроектировать	разработать	
уникальный	особенный	
индивидуальный	свой	
макет	образец	French
блоггер	писатель	English
влоггер	видеоповествователь	
альбомы	собрания	
периода	срока	
альбомов	собраний	
период	срок	
альбомы	собрания	
прерогатива	исключительное право	Latin
аспект	сторона	Latin
онлайновых	сетевых	
фото-сайтов	страничек со снимками	
сайтами	страничками	
фотографии	снимки	
блоггер	писатель	
спортивные	телесных упражнений	
трансляцию	передачу	
доскональный	тщательные	Polish
детали	подробности	
интервью	беседы	
хобби	увлечениях	English
идеи	замыслы	
центр	место	Latin
клиника	лечебница	
Фотографии	Снимки	
папарацци	назойливых сниматели	Italian
пост	вестник	French
журналистов	писателей	
дерматологи	кожные врачи	
шампунь	жидкость для мытья головы	French
массаж	разминание	French
крахмал	скорбило	Polish
масса	густота	Latin
кондиционер	ополаскиватель	English
артикль	предлог	French
функцию	роль	
классификаций	разбивок	
Вулканы	Огнедышащие горы	
тектонических	земных	
массивных	огромных	
фундамент	основу	Latin
историях	повестях	
электрические	световые	
телевизионные	дальновидные	
фонотелефон	звуковизор	
реклама	вывеска	
электронный	световой	
девайс	прибор	English
контроля	надзора	
электрошокер	ударник	
журналы	вестники	
газеты	периодические новостные издания	
телешоу	видопередачи	English
фильмы	ленты	
тенденции	направления	
газеты	 периодические новостные издания	
стационарными	домашними	
телефонами	дальнослухами	
видео	записи	
мобильный	переносной	
телефон	дальнослух	
фотоаппарат	светописец	German
видеокамеры	видеоприбора	
фильмы	ленты	
интернета	сети	
босс	начальник	English
адвокат	ходатай	German
реестр	перечень	Polish
зал	помещение	German
кафе	закусочных	French
ресторанов	столовых	
тайфун	смерч	English
реестр	перечень	Polish
зал	помещение	German
фотографиях	записях	
картина	описание	Italian
почта	пересылка	Polish
фильм	лента	English
газета	издание	French
календарь	месяцеслов	Polish
профессия	трудовая деятельность	German
конференц-зал	помещение длф собрыний	German
