visionär	zukunftsweisend	
nonchalant	unbekümmert	
komplizierte	vertrackte	
kompromittieren	vorführen	
ESA	ESA	
clean	sauber	
fixen	festgefahrenen	
Idee	Gedankens	
bombardieren	aus der Luft anzugreifen	
regulär	ordentlich	
zivil	öffentlich	
salopp	vereinfacht	
ambitiös	ehrgeizig	
präsent	präsent	
hacken	hacken	
rentieren	lohnen	
elegant	schön	
originell	schöpferisch	
Konflikte	Streite	
eskalieren	ausarten	
nice	nice	
UN-Sicherheitsrat	UN-Sicherheitsrat	
UNO-Generalsekretär	UNO-Generalsekretär	
massiver	außerordentlicher	
kulant	großzügig	
unisono	einstimmig	
obligatorische	verpflichtende	
adieu	Tschüß	
testen	prüfen	
trimmen	bringen	
Quoten	Anteile	
Information	Wissen	
indoor	innerräumliche	
pollution	Verschmutzung	
brisant	heiß	
akkreditieren	zuzulassen	
happy	schöner	
day	Tag	
Faktum	Klar	
prekär	aussichtslos	
delegieren	verlegen	
HIV-Infektion	HIV-Ansteckung	
sondieren	abzuklären	
set	set	
top	top	
box	box	
forcieren	verstärken	
Video-on-Demand	Filme-auf-Abruf	
fit	gesund	
platzieren	aufzustellen	
online	im Internet	
online	online	
offline	sonst	
Make-up	Feigenblatt	
konträr	Widerspruch	
trivial	einfach	
tricksen	täuschen	
streiken	in den Ausstand zu treten	
totalitär	allgewalting	
komplettieren	vervollständigen	
spektakulär	aufsehenerregend	
hip	angesagt	
cool	stark	
zufaxen	zusenden	
retour	retour	
votieren	stimmen	
LAN	LAN	
Déjà-vu	Erinnerungstäuschung	
charakterisieren	beschreiben	
diskret	unauffällig	
populär	beliebt	
IBAN-Nummer	IBAN-Nummer	
rassistisch	völkisch	
autoritär	herrisch	
losen	losen	
checken	überprüfen	
balancieren	bewegen uns	
transferieren	übertragen	
NASA	NASA	
blamieren	bloßstellen	
lasch	lasch	
depressiv	niedergeschlagen	
LCD	LCD	
shoppen	anschaffen	
orange	apfelsinenfarben	
balkanisieren	aufteilen	
ruinös	zerstörerisch	
amüsant	lustig	
poetisch	dichterisch	
grotesk	ungewöhnlich	
managen	handhaben	
vis-à-vis	gegenüber	
sexy	ansprechend	
alarmieren	beunruhigen	
downloaden	herunterladen	
stop	stop	
free	freien	
UNO-Mission	UNO-Mission	
markant	auffallend	
inflationär	überbordend	
schikanieren	drangsalieren	
demoralisieren	entmutigen	
genial	wunderbar	
SMS	Kurznachricht	
NSA	NSA	
klonen	vervielfältigen	
frisieren	beschönigen	
validieren	bestätigen	
tippen	wetten	
nervös	angespannt	
UNO-Konferenz	UNO-Konferenz	
UNO-Organisation	UNO-Verband	
sportlich	kraftstrotzend	
uncool	altmodisch	
basta	Schluss	
sekundär	zweitrangig	
UNO-Mandat	UNO-Auftrag	
extravagant	übertrieben	
UN-Organisation	UN-Verbands	
brutto	ohne Abzug der Steuern	
einchecken	anmelden	
Laissez-faire	Nichteinmischens	
primitiv	einfach	
rationell	zweckdienlich	
originär	ursprünglich	
schockieren	erschrecken	
DVD	DVD	
trickreich	listig	
zentralisieren	zusammenführen	
GPS	GPS	
CIA	CIA	
ultimo	Fristende	
what goes up, must come down	 what goes up, must come 	
stationär	im Krankenhaus	
adressieren	richten	
kommerzialisieren	ausbeuten	
brillant	wunderbar	
IBAN	IBAN	
bankrott	pleite	
desavouieren	bloß	
netto	nach Abzug	
konfus	durcheinander	
fifty-fifty	halb-halb	
graduell	allmählich	
penibel	sorgfältig	
sweet	sweet	
UNO-Sicherheitsrat	UNO-Sicherheitsrat	
standardisieren	vereinheitlichen	
brüsk	abweisend	
bravourös	vortrefflich	
pokern	spielen	
dämonisieren	verteufeln	
parken	abstellen	
nonstop	ohne Halt	
trist	trostlos	
interviewen	befragen	
kuschen	nachgeben	
rangieren	stehen	
konterkarieren	durchkreuzen	
offiziös	halbamtlich	
parlieren	reden	
arrangieren	gestalten	
strapazieren	belasten	
rekordverdächtig	rekordverdächtig	
tanken	ihren Tank	
recyclingfähig	wiederverwertbar	
flankieren	begleiten	
toppen	überbieten	
kosmetisch	oberflächlich	
HIV-infiziert	erkrankt	
audiovisuell	über Ton und Sicht	
partout	ganz und gar	
kiffen	rauchen	
simulieren	abbilden	
sentimental	von Gefühlen	
blond	golden	
rebellieren	sich widersetzen	
reell	echt	
mysteriös	seltsam	
auftanken	auftanken	
legendär	berühmt	
cher	cher	
Reality-TV	"Reality"-Fernsehsendung	
computergesteuert	rechnergesteuert	
montieren	zusammensetzen	
CEO	Vorstand	
bizarr	verrückt	
zelebrieren	feiern	
standardmäßig	vorschriftsmäßig	
recyclebar	wiederverwendbar	
avisieren	zielen	
charmant	bezaubernd	
zivilisieren	zivilisieren	
passé	überkommen	
bagatellisieren	verharmlosen	
desaströs	vernichtend	
promoten	bewerben	
avancieren	werden	
banalisieren	verharmlosen	
lancieren	starten	
visuell	dem Anschein nach	
chartern	anmieten	
durchstarten	erfolgreich sein	
HIV-Test	HIV-Abklärung	
paddeln	rudern	
automatisieren	maschinell zu verselbstständigen	
computergestützt	rechnergestützt	
frontal	am Kopf	
ICE	ICE	
kaprizieren	versteifen	
verlinken	verbinden	
filmen	auf Band aufnehmen	
jonglieren	hin- und herspringen	
Homepage	Netzseite	
einloggen	anmelden	
bigott	scheinheilig	
MP3-Player	MP3-Abspieler	
visieren	fassen	
abonnieren	bestellen	
Pay-TV	Bezahlfernsehen	
boxen	fechten	
unsportlich	verwerflich	
trainieren	üben	
HIV-positiv	HIV-erkrankt	
schick	schmuck	
Aggressor	Anstifter	
Opposition	Gegenseite	
massakrieren	abschlachten	
chatten	plaudern	
imaginär	eingebildet	
betanken	auffüllen	
doktrinär	zu strikt	
korrespondieren	vermitteln	
rationieren	aufteilen	
bunkern	horten	
pompös	wuchtig	
fade	schwache	
paraphrasieren	nachsprechen	
ordern	bestellen	
Check-up	Prüfung	
TV-Serie	Fernsehsendung	
brillieren	hervorzutun	
uniform	gleichförmig	
akquirieren	bekommen	
chauvinistisch	altherrenmäßig	
Business-as-usual	Geschäft-wie-sonst-auch	
familiär	in ihrer Sippe	
betonieren	meißeln	
SUV	SUV	
CD-Player	CD-Abspieler	
komfortabel	angenehm	
nuancieren	abschwächen	
belle	schönen	
defilieren	auftreten	
brüskieren	bloßstellen	
frappierend	ganz stark	
makaber	dunkel	
monetär	finanziell	
kapriziös	launisch	
amüsieren	erfreuen	
malträtieren	schlecht behandeln	
crescendo	stetig lauter werdend	
posieren	zeigen	
vis-a-vis	von Angesicht zu Angesicht	
frenetisch	stürmisch	
aufsplitten	aufteilen	
saisonal	durch die Jahreszeiten	
killen	nichte zu machen	
schachmatt	erledigt	
internetfähig	fähig für das weltweite Netzwerk	
vegetarisch	vegetarisch	
abscannen	abfotografieren	
Start-up-Unternehmen	neu gegründeten Unternehmen	
all-inclusive	alles einschließt	
just-in-time	im Augenblick	
retournieren	zurückzusenden	
PDF	PDF	
beamen	zaubern	
CAD	kanadische Dollar	
arbiträr	willkürlich	
stressresistent	widerstandsfähig	
LCD-Fernseher	LCD-Fernseher	
LED	LED	
PISA-Studie	PISA-Erhebung	
pointiert	zugespitzt	
EC-Karte	EC-Karte	
Made-in	Hergestellt-in	
glamourös	edel	
piano	piano	
PR-Arbeit	Außenwirkungsarbeit	
reüssieren	Erfolg	
muskulös	kräftig	
rudimentär	in nur äußerst geringem Ausmaß	
elitär	dünkelhaft	
brut	brut	
süffisant	selbstgefällig	
ISDN	ISDN	
monströs	ungeheuerlich	
MBA	MBA	
adrett	ordentlich	
matt	zurückhaltend	
sponsern	bezuschussen	
uniformieren	gleich machen	
genieren	schämen	
leasen	mieten	
subleasen	untermieten	
deblockieren	freigeben	
offshore	vor der Küste gelegenen	
deflationär	preisdrückend	
proper	proper	
CD-Rom	CD-Rom	
renommiert	angesehen	
DNA-Test	DNA-Probe	
PR-Manager	Fachmann für öffentliche Außenwirkung	
timid	ängstliche	
prätentiös	aufschneiderisch	
gehandicapt	eingeschränkt	
vulgär	unter der Gürtellinie	
protegieren	begünstigen	
einhacken	einbrechen	
planieren	verflachen	
lynchen	quälen	
rocken	durchstarten	
MP3	MP3	
Aide-mémoire	Gedächtnisstütze	
malade	malade	
joggen	tüchtig laufen	
kolportieren	nehmen	
dopen	werden unerlaubte Leistungssteigerungsmittel	
kolonial	kolonial	
posten	veröffentlichen	
passieren	geschehen	
ungeniert	ohne Scham	
testen	überprüfen	
platzieren	unterbringen	
liberal	liberal	
konservativ	konservativ	
pink	rosa	
verlinken	verknüpfen	
primitiv	ursprünglich	
enorm	sehr	
repräsentieren	vertreten	
resultieren	ergeben sich	
fit	in Form	
cool	ausserordentlich	
simulieren	vortäuschen	
amüsieren	belustigen	
kreieren	erschaffen	
evolutionär	evolutionär	
visuell	visuell	
permanent	beständig	
trivial	offensichtlich	
singulär	einzigartig	
nervös	aufgeregt	
live	live	
orange	orange	
abchecken	untersuchen	
finanzieren	finanzieren	
partikulär	einzigartig	
individuell	persönlich	
bloggen	bloggen	
editieren	anpassen	
Start-up	Jungunternehmen	
URL	Internetadresse	
attraktiv	anziehend	
filmen	aufnehmen	
blockieren	sperren	
rationieren	einteilen	
professionell	fachmännisch	
hot stuff	heisses Zeug	
drastisch	einschneidend	
Reality-TV	Wirkflichkeitsfernsehen	
experimentieren	versuchen	
engagieren	beschäftigen	
netto	netto	
high	berauscht	
elegant	voller Anmut	
stressig	anstrengend	
frontal	von vorne	
roboterhaft	roboterhaft	
vage	ungefähr	
zoomen	vergrössern	
ruinieren	zugrunderichten	
manövrieren	führen	
basieren	gründen	
parallel	zugleich	
konträr	widersprüchlich	
FAQ	FAQ	
daten	daten	
schick	ansprechend	
kuscheln	anschmiegen	
designen	entwerfen	
TV-Show	Fernsehvorstellung	
shoppen	einkaufen	
skaten	skaten	
delegieren	weiterreichen	
kosmetisch	kosmetisch	
motivieren	anregen	
losen	lockeren	
LED-Beleuchtung	LED-Beleuchtung	
manipulieren	anpassen	
charakterisieren	kennzeichnen	
relaxen	spannen aus	
farmen	als Bäuer arbeiten	
clever	pfiffig	
penibel	kleinlich	
top-secret	geheimes	
einloggen	einloggen	
kidnappen	entführen	
austricksen	überlisten	
tippen	tippen	
Take it easy	Take it easy	
riskieren	setzen aufs Spiel	
twittern	twittern	
revanchieren	erkenntlich zeigen	
performen	Leistung erbringen	
upgraden	verbessern	
etablieren	durchsetzen	
streiken	legen die Arbeit nieder	
desaströs	verheerend	
stalken	stalken	
flirten	schäkern	
fixen	festen	
tätowieren	tätowieren	
miserabel	kläglich	
kommerzialisieren	handelsfähig machen	
Make-up	Schminke	
infiltrieren	unterwandern	
spektakulär	filmreif	
TV-Serie	Fernsehserie	
managen	betreuen	
offline	offline	
sexy	aktuell	
surfen	surfen	
runterscrollen	runterscrollen	
Pop-up-Menü	Pop-up-Menü	
modern	aktuell	
jammen	jammen	
BMI	BMI	
empathisch	mitfühlend	
tweeten	tweeten	
präsentieren	vorstellen	
ausloggen	ausloggen	
raffiniert	gewieft	
taff	stark	
bombardieren	überschütten	
updaten	aktualisieren	
bizarr	eigenartig	
pikant	scharf	
matt	müde	
balancieren	balancieren	
flankieren	flankieren	
monströs	riesig	
ausgeflippt	durchgedreht	
seriös	ernst	
HTML	HTML	
brutto	brutto	
HIV-infiziert	HIV-angesteckt	
Know-how	Wissen	
komplementär	ergänzend	
stationär	ortsfest	
depressiv	gemütskrank	
graduieren	abschliessen	
jonglieren	jonglieren	
frenetisch	überschwänglich	
stop	fertig	
rationell	wirtschaftlich	
alarmieren	alarmieren	
PDF-Format	PDF-Format	
revolutionär	bahnbrechend	
DVD-Player	DVD-Player	
EC-Karte	Bankkarte	
HIV-Test	HIV-Test	
WLAN	WLAN	
CAD	rechnergestütztes Entwerfen	
Sport-BH	Sport-Büstenhalter	
ergonomisch	benutzerfreundlich	
IQ-Test	IQ-Test	
grotesk	bedrohlich	
salopp	lässig	
banal	witzlos	
kontern	entgegensetzen	
massieren	kneten	
vital	lebendig	
SUV	Geländelimousine	
mysteriös	geheimnisumwoben	
klonen	klonen	
flippen	wechseln	
scrollen	scrollen	
flippig	sprunghaft	
primär	zuallererst	
kalibrieren	einrichten	
umparken	umparken	
HIV-positiv	HIV-positiv	
HIV-negativ	HIV-negativ	
poppen	rammeln	
happy	glücklichen	
beamen	strahlen	
CPU	Prozessorkern	
variabel	veränderlich	
ausflippen	überschnappen	
ominös	merkwürdig	
googeln	googeln	
anvisieren	anpeilen	
imaginär	imaginär	
partout	unbedingt	
totalitär	allgewaltig	
unterminieren	untergraben	
scannen	scannen	
Plug-in	Programmiermodul	
Pop-up-Fenster	Pop-Up-Fenster	
sentimental	gefühlsbeladen	
trampen	Anhalter fahren	
kicken	kicken	
rockt	überwältigt	
undercover	undercover	
rebellieren	erheben sich	
codieren	codieren	
requirieren	sicherstellen	
dinieren	zu Abend essen	
reservieren	buchen	
forcieren	erzwingen	
vulgär	anstössig	
nonstop	ständig	
offshore	vor der Küste	
Rock'n'roll	Rock'n'roll	
trist	traurig	
hip	in Mode	
GPS-Gerät	GPS-Gerät	
prekär	unsicher	
Pin-up	Pin-up	
Sit-ups	Rumpfbeugen	
Learning-by-Doing	Learning-by-Doing	
grillen	grillen	
temporär	vorübergehend	
hypnotisieren	in den Bann schlagen	
voluminös	ausgedehnt	
Video-on-Demand	Video-on-Demand	
rocken	rocken	
outen	offenbaren	
plädieren	sprechen	
rangieren	reichen	
graduell	schrittweise	
standardmäßig	von Haus aus	
uncool	doof	
visionär	richtungsweisend	
skypen	skypen	
USB-Stick	USB-Stick	
SD-Karte	SD-Karte	
just-in-time	just-in-time	
automatisieren	verselbständigen	
simsen	simsen	
fifty-fifty	halbe-halbe	
fade	einförmig	
posieren	posieren	
deblockieren	auflösen	
PR-Agentur	PR-Agentur	
mailen	mailen	
vegan	vegan	
PDF-Datei	PDF-Datei	
vis-a-vis	gegenüber	
lancieren	einleiten	
DSL	DSL	
vegetarisch	pflanzlich	
hochscrollen	hochscrollen	
groovy	groovy	
binär	binär	
betonieren	betonieren	
killen	umbringen	
brillieren	glänzen	
MP3-Player	MP3-Player	
sprinten	sausen	
dämonisieren	schwarzzeichnen	
mondän	vornehm	
adieu	tschüs	
joggen	joggen	
schachmatt	schachmatt	
PC-Spiel	PC-Spiel	
teamfähig	teamfähig	
NGO	NGO	
apropos	wenn wir davon sprechen	
liken	liken	
blamieren	blosszustellen	
CD-Cover	CD-Cover	
mixen	verrühren	
pürieren	pürieren	
MMORPG	MMORPG	
trendy	angesagten	
aufpeppen	verbessern	
PR-Abteilung	PR-Abteilung	
TV-Programm	TV-Programm	
konterkarieren	untergraben	
Pay-per-View	Pay-per-View	
Log-in	Log-in	
volltanken	volltanken	
voilà	voilà	
portieren	anzupassen	
hardcore	krass	
sponsern	unterstützen	
schikanieren	piesacken	
PR-Arbeit	Öffentlichkeitsarbeit	
PISA-Studie	PISA-Studie	
UN-Resolution	UN-Resolution	
RAM	Direktzugriffsspeicher	
regulär	gewohnheitsmässig	
abscannen	abscannen	
schockieren	erschüttern	
adipös	adipös	
HIV-Infektion	HIV-Infektion	
Start-up-Unternehmen	Start-up-Unternehmen	
Tablet-PC	Flachrechner	
elitär	abgehoben	
bigott	frömmlerisch	
tricksen	mogeln	
chillen	abhängen	
kiffen	heizen einen	
legendär	grossartig	
debuggen	von Fehlern befreien	
markant	augenfällig	
reell	wahrhaftig	
retour	zurück	
sondieren	untersuchen	
lynchen	lynchen	
chauvinistisch	chauvinistisch	
tough	hart	
PISA	PISA	
NBA	NBA	
webbasiert	webbasiert	
faxen	faxen	
abrocken	abrocken	
rekapitulieren	in Erinnerung rufen	
bowlen	bowlen	
korrespondieren	schriftlich verkehren	
zippen	zippen	
boomen	blühen	
puschen	anzutreiben	
casten	casten	
adressieren	lösen	
dimmen	dunkler machen	
randomisieren	machen wir zufällig	
Bed-and-Breakfast	Bed-and-Breakfast	
stressfrei	stressfrei	
einparken	einparken	
akquirieren	werben	
makaber	grausig	
frittieren	frittieren	
UN-Mandat	UN-Mandat	
mobben	machen schlecht	
MMORPGs	MMORPGs	
University	Universität	
Experten	Sachkundige	
skeptisch	zweiflerisch	
CEO	Hauptgeschäftsführer	
Jury	Preisgericht	
Mortalität	Sterberate	
Medikamente	Arzneimittel	
Infektionen	Ansteckungen	
Cocktail	Gemisch	
Athleten	Wettkämpfer	
Invasion	Einmarsch	
Statement	Bekanntmachung	
Theorie	Annahme	
Details	Einzelheiten	
Evolution	Entwicklungsverlauf	
Basis	Grundlage	
Grundprinzipien	Gesetzmässigkeiten	
Rotation	Eigendrehung	
Kommentar	Anmerkung	
emissionen	ausstoss	
Niveau	Stand	
garantieren	gewährleisten	
Diskurs	Austausch	
Konsensbildung	Einigungsbestreben	
Strategie	Vorgehensweise	
Aspekt	Sichtweise	
Initiative	Anlauf	
Interventionen	Einmischungen	
Debatte	Auseinandersetzung	
Kontroverse	Streitigkeit	
Kritik	Beanstandung	
konzentriert	ausgerichtet	
Insider	Eingeweihte	
installiert	aufgestellt	
kritisiert	gerügt	
Ressourcen	Möglichkeiten	
konzentrieren	bündeln	
Leader	Vorsitzender	
Komitee	Ausschuss	
aktuellen	derzeitigen	
Bulletin	Bericht	
verifizierbare	überprüfbare	
National Hurricane Center	Nationale Zentrum für Hurrikane	
Irritationen	Verärgerung	
Website	Webseite	
Community	Gemeinschaft	
Theorie	Lehrmeinung	
Halo	Hof	
spekulieren	mutmassen	
eventuell	möglicherweise	
extrem	äusserst	
resistent	widerstandsfähig	
Interview	Fragegespräch	
Variante	Abart	
Patienten	Erkrankte	
Person	Mensch	
infizierte	erkrankter	
infizieren	anstecken	
publiziert	bekanntgegeben	
T-Shirt	Trikothemd	
Medikamenten	Arzneimittel	
Qualität	Klasse	
Präzision	Genauigkeit	
Aktuelle	Derzeitige	
Themen	Angelegenheiten	
diversifizierung	vervielfältigung	
positiven	beifälligen	
Kommentare	Anmerkungen	
Transport	Verlegung	
Situation	Angelegenheit	
Sediment	Ablagerungen	
erodierte	ausgewaschene	
Fans	Anhängern	
Kapitels	Abschnitts	
Koalition	Bündnis	
idealer	mustergültiger	
Top	Erst	
komfortablen	bequemen	
Turniers	Wettbewerbs	
Teamwork	Zusammenarbeit	
Team	Mannschaft	
disziplinierte	geordnete	
kontrolle	beherrschung	
exzellentes	ausgezeichnetes	
konstante	gleichbleibende	
Team	Gruppe	
United States Geological Survey	Geological Survey der Vereinigten Staaten	
Northern Arizona University	Universität Nord-Arizona	
traditionell	gewöhnlich	
Kandidat	Anwärter	
Identität	Nämlichkeit	
transparent	durchsichtig	
Umschläge	Kuverts	
autorisierten	berechtigten	
Kandidaten	Anwärter	
Show	Sendung	
Interpretation	Lesart	
Site	Webseite	
Präsenz	Anwesenheit	
Match	Spiel	
Nationen	Länder	
Turnier	Wettbewerb	
Trophäe	Preis	
National Earthquake Information Center	Nationalen Erdbeben-Informationszentrum	
infiziert	angesteckt	
Cannabisjoints	Hanfzigarretten	
Publikum	Zuschauer	
Kampagnen	Wahlkampf	
direkt	unmittelbar	
Protokolle	Verhaltensregeln	
Infektion	Ansteckung	
Funktionen	Tätigkeiten	
Shows	Sendungen	
agentur	dienst	
serviert	aufgetischt	
Teamkollege	Mannschaftskollege	
Shuttle	Raumfähre	
offizielle	der Behörden	
Urin	Harn	
kontaminierter	verunreingter	
rekonstruktive Chirurgie	Wiederherstellungschirurgischer Eingriff	
Wunden	Blessuren	
potenziell	möglicherweise	
Justiz	Gerichtswesen	
Praxis	Verfahrensweise	
Journalisten	Medienschaffende	
Journalisten	Medienschaffenden	
Nationen	Völkern	
Provisorische	Vorläufige	
Kommission	Ausschuss	
regime	system	
informiert	unterrichtet	
Touristen	Reisende	
Touristen	Reisenden	
Karriere	Laufbahn	
Managerin	Betreuerin	
Kommentar	Bemerkung	
Ansicht	Position	
University of Central Missouri	Universität von Zentral-Missouri	
spekuliert	gemutmasst	
reduzieren	verringern	
Lokalisierung	Ortung	
genau	präzis	
Informationen	Angaben	
Transport	Beförderung	
Fans	Anhänger	
spezies	art	
Level	Wert	
Toiletten	WCs	
reflektiert	spiegelt	
Transport	Fortbewegungs	
sozialsten	geselligsten	
agieren	verhalten sich	
Athlet	Kraftpaket	
Population	Volk	
Hauptpopulation	Hauptbevölkerung	
Ressourcen	Bestände	
Konkurrent	Mitstreiter	
Population	Bevölkerung	
Populationen	Völker	
Tempel	Heiligtümer	
spezielle	besondere	
signifikant	wesentlich	
Regionen	Gebieten	
dokumentierten	niederschrieben	
Kompanie	Handelsgesellschaft	
plantagen	anbaugebieten	
Kontrolle	Herrschaft	
Provinz	Verwaltungsgebiet	
Regierung	Führung	
Souveränität	Hoheit	
regierte	beherrschte	
Komplexes	Anlage	
Touristen	Besucher	
restauriert	wiederhergerichtet	
Restaurierung	Auffrischung	
Dynamik	Lebhaftigkeit	
vertikal	senkrecht	
horizontal	waagrecht	
effektivste	wirkungsvollste	
Periode	Zeitspanne	
Konzentration	Verdichtung	
initiierte	leitete in die Wege	
effektiv	wirkungsvoll	
Blockade	Abschnürung	
kodifiziert	aufgezeichnet	
Strategie	Vorgehen	
Reaktion	Erwiderung	
Taktik	Vorgehen	
Pazifismus	Kriegsgegnerschaft	
Isolation	Absonderung	
Situation	Gegebenheit	
Methode	Art	
Perioden	Zeitabschnitte	
Epoche	Spanne	
Provinzen	Landesteile	
sozialer	gesellschaftlicher	
inspirierte	veranlasste	
existiert	gibt	
isoliert	abgeschnitten	
generiert	erzeugt	
Mob	Meute	
Kutschen	Pferdewagen	
Superprofite	Überschuss	
Kontext	Umstand	
Epoche	Zeitraum	
Autos	PKWs	
reduzieren	mindern	
Reparatur	Wiederherstellung	
Techniken	Verfahren	
Harmonie	Einklang	
Kontext	Zusammenhang	
Individuen	Einzelpersonen	
Normen	Grundsätzen	
Kombination	Mischung	
Natur	Beschaffenheit	
signalisieren	kennzeichnen	
Mode	Kleidungsstil	
Jargon	Ausdrucksweise	
symbolischen	sinnbildliche	
Methoden	Vorgehensweisen	
intellektuellen	geistigen	
akzeptieren	annehmen	
komplett	ganz	
spezifischen	jeweiligen	
Lernmethode	Lernweise	
situatio	umstand	
Computer	Rechner	
Projekts	Vorhabens	
Elemente	Bestandteile	
kommunikatio	verständigung	
Kommunikation	Verständigung	
spezifischen	besonderen	
Dimensionen	Ausmassen	
Motivationen	Anreize	
Motivationsaspekte	Antriebspunkte	
identifiziert	festgestellt	
Publikumsreaktionen	Benutzerantworten	
Websites	Webseiten	
Artikel	Beitrag	
interpretieren	deuten	
Konsequenzen	Folgen	
depression	inderung	
essentiellen	lebenswichtigen	
relativ	verhältnismässig	
basierende	beruhende	
Urinieren	Pinkeln	
korreliert	hängt zusammen	
Prinzip	Grunde	
Ozeane	Weltmeere	
effizienteste	wirksamste	
Methode	Vorgehen	
Gütertransport	Güterbeförderung	
existierenden	vorhandenen	
Dokuments	Schriftstücks	
Original	ursprünglich	
Etikett	Aufkleber	
Rhythmen	Regelmässigkeiten	
Zyklen	Abläufe	
Produktion	Erzeugung	
Zyklus	Kreislauf	
Zyklen	Kreisläufen	
Zyklen	Kreisläufe	
Signale	Reize	
externer	äusserer	
Indizien	Hinweise	
Aktivitäten	Beschäftigungen	
Transport	Beförderungs	
inkompetent	unfähig	
Fundamentaleres	Grundlegenderes	
Perfektion	Vollkommenheit	
Konstruktion	Aufbau	
Monumente	Denkmäler	
circa	ungefähr	
offizielle	amtliche	
Theorie	Vermutung	
methoden	mittel	
konzentrieren	ausrichten	
Theorien	Denkansätze	
Theorien	Anschaungen	
Manager	Vorgesetzte	
Kollegen	Mitaarbeiter	
Manager	Vorgesetzter	
Probleme	Schwierigkeiten	
unpopuläre	unbeliebte	
Autonomie	Unabhängigkeit	
Teams	Arbeitsgruppe	
Team	Gruppen	
Organisation	Unternehmen	
Prozess	Vorgang	
Innovation	Neuerung	
Korrelation	Wechselwirkung	
Disziplinen	Fachgebieten	
Bereichen	Disziplinen	
computer	rechner	
		
online	im Netz	
versionen	ausgaben	
kritisches	streng beurteilendes	
Publikum	Leserschaft	
Kritik	Tadel	
Kooperation	Zusammenarbeit	
inspiriert	anregt	
traditionellen	alltäglichen	
präsentieren	aufzeigen	
