фармацевтической	лекарственной	1.66e-06	6.46e-07
наркоманов	зависимых	2.88e-06	1.55e-06
канале	передаче	2.29e-05	1.7e-05
витамин	жизненные вещества	3.31e-06	4.28e-06
премьер-министр	заместитель главы правительства	4.11e-05	2.45e-05
лекционном	читательском	1.15e-07	1.05e-07
коррумпированный	недобросовестный	3.98e-07	1.17e-07
процессы	действия	2.14e-05	0.000145
моду	наряды	3.39e-06	4.37e-06
Патриотизм	Любовь к родине	5.5e-06	1.82e-05
фон	состав	2.57e-05	0.000166
компромисс	согласие	4.79e-06	1.7e-05
периода	срока	6.03e-05	2.69e-05
сферу	область	1.23e-05	0.00012
ассортимент	выбор	6.76e-06	9.33e-05
термоядерной	теплоядерной	4.27e-07	0.0
социальных	общественных	5.25e-05	4.17e-05
линия	набор	3.16e-05	3.31e-05
манера	способ	4.07e-06	9.33e-05
план	замысел	0.000112	5.37e-06
трактата	очерка	1.62e-06	6.92e-07
журнал	вестник	8.71e-05	1.17e-05
газета	издание	5.5e-05	6.03e-05
нефть	горючее масло	3.09e-05	1.49e-06
чек	заёмный документ	5.37e-06	0.0
сканер	просветитель	2.29e-06	9.33e-07
журналист	писатель	3.55e-05	3.72e-05
интернационализма	международного сотрудничества	3.02e-07	2.34e-05
норма	обыкновение	1.78e-05	7.08e-07
секретарем	чиновником	9.33e-06	2.14e-06
продукции	производстве	8.32e-05	2.4e-05
профессия	трудовая деятельность	7.59e-06	4.91e-06
финансовое	денежное	5.01e-06	3.8e-06
Мистер	Господин	2.45e-05	9.12e-05
агентство	контору	2.4e-05	2.57e-06
протекционизм	покровительство	2.63e-07	2.57e-06
эндогенно	внутренне	2.57e-08	2.69e-06
культуры	народные обычаи	0.000151	3.33e-06
макроэкономическая	общее домохозяйство	1.91e-07	1.94e-07
корпусов	совокупности записанной речи	4.79e-06	5.03e-07
курсов	ставок	1.29e-05	6.46e-06
маркетинговые	торговые	1.2e-06	1.55e-05
малярией	болотной лихорадкой	7.41e-07	1.13e-06
диктаторы	жесткие властители	3.63e-07	3.24e-07
рационального	разумного	2.14e-06	2.09e-06
банальной	обычным	9.12e-07	1.05e-05
реестр	перечень	9.77e-06	2.14e-05
процентные	ставки процента	1.55e-06	9.39e-06
автомобили	повозки	2.45e-05	1.32e-06
аспект	сторона	5.25e-06	3.31e-05
критик	обозреватель	8.91e-06	6.31e-06
системы	устрои	0.000234	3.47e-08
тектонических	земных	6.76e-07	2.88e-06
новеллы	короткого рассказа	1.91e-06	3.31e-06
статистикой	состоянием	1.26e-06	9.12e-06
режим	распорядок	6.46e-05	1.7e-06
культура	нравы	3.8e-05	2.88e-06
артикль	предлог	3.98e-07	3.16e-06
активов	средств	8.71e-06	0.000132
материалами	товарами	8.91e-06	4.57e-06
комедии	потехи	1.26e-05	2.4e-07
режима	власти	4.47e-05	0.00024
мае	травне	5.13e-05	0.0
моды	одежды	1.17e-05	3.09e-05
результат	исход	8.51e-05	9.77e-06
кризисом	упадком	3.55e-06	3.98e-07
мистер	господин	2.45e-05	9.12e-05
модели	образцу	8.32e-05	4.47e-06
эмбарго	запрета	3.89e-06	6.92e-06
телефонами	дальнослухами	1.86e-06	0.0
интерпретировано	истолковано	1.48e-07	3.39e-07
компании	объединению	0.000195	2.82e-06
кандидат	участник выборов	3.09e-05	1.72e-05
неэффективность	безрезультатность	7.59e-07	3.02e-08
пейзаж	изображение природы	7.41e-06	1.53e-05
парламента	совета	2.88e-05	0.000229
драматический	волнительно	3.39e-06	9.77e-07
буфер	поглотитель	9.33e-07	1.78e-07
электрошокер	ударник	4.57e-07	1.45e-06
интервьюируемые	опрашиваемые	2.04e-08	4.68e-08
коммуникации	общения	1.1e-05	3.02e-05
заблокировать	остановить	5.13e-06	3.24e-05
реклама	вывеска	1.29e-05	1.41e-06
нерв	жилка	2.88e-06	7.76e-07
газеты	периодического новостного издания	6.92e-05	3.17e-07
мультицентральном	многоцентровом	0.0	0.0
федеральный	государственный	1.74e-05	4.68e-05
дьяволу	черту	2.04e-06	1.45e-05
Секретариата	Чиновнического Отдела	3.39e-06	0.0
комплекс	набор	6.03e-05	3.31e-05
спектр	расклад	1.1e-05	3.31e-06
политики	порядка	0.0001	7.59e-05
принципов	основ	1.17e-05	6.92e-06
валютой	денежной единицей	3.47e-06	1.73e-06
макроэкономической	государственного	4.17e-07	8.71e-05
полицентричном	многополюсном	0.0	0.0
биржа	торговый двор	4.79e-06	9.33e-06
антивирусным	противоядным	4.07e-08	0.0
фальшивые	поддельные	3.09e-06	2.24e-06
капитала	доходов	3.39e-05	2.63e-05
валюты	деньги	1.1e-05	0.000372
карьера	путь	1.35e-05	0.000135
папарацци	назойливых сниматели	2.51e-06	0.0
компанию	товарищество	3.89e-05	2.4e-06
патриотизм	любовь к родине	5.5e-06	1.82e-05
Национальный	Государственный	3.39e-05	4.68e-05
макет	образец	3.89e-06	2.34e-05
костюм	деловую одежду	2.24e-05	1.26e-06
Генеральную Ассамблею	Общее собрание	5.05e-07	1.9e-05
факультет	подраздедние	1.1e-05	0.0
рисками	опасностями	1.32e-06	3.55e-07
специального	особого	2.19e-05	2.4e-05
экспертов	знатоков	1.41e-05	1.35e-06
технический	наладочное	2e-05	0.0
обанкротились	разорились	4.17e-07	2.75e-07
розах	цветах	2.75e-07	3.72e-06
масса	густота	2.88e-05	2.4e-07
субсидировать	поддержать	2.95e-07	2.09e-05
экономике	хозяйственным делам	2.63e-05	7.81e-07
доктрина	учение	2.24e-06	1.1e-05
политическими	государственными	8.51e-06	7.59e-06
логика	мысль	1.2e-05	5.75e-05
менеджер	управляющий	2.29e-05	1.41e-05
фазовой	стадийной	3.72e-07	0.0
терроризм	устрашение	3.55e-06	2.14e-07
лейтмотив	основная мысль	4.9e-07	2.23e-05
дефицит	недостаток	1.66e-05	1.35e-05
полиция	стражи порядка	7.94e-05	6.61e-06
масштабе	размере	5.37e-06	2.75e-05
террористы	преступники	1.26e-05	8.91e-06
онлайновых	сетевых	1.74e-07	4.27e-06
кризис	упадок	3.47e-05	3.98e-06
программу	предписание	6.76e-05	2.63e-06
телевизионные	дальновидные	1.7e-06	8.91e-08
тираж	распространение	9.55e-06	3.16e-05
президенты	главы страны	1.58e-05	4.67e-05
никаб	лицевую вуаль	7.94e-08	3.36e-07
материал	cодержание	3.89e-05	0.0
эффективно	действенно	1.45e-05	2.95e-07
информацию	сведения	6.61e-05	4.9e-05
паранджу	покрывало	2.51e-07	1.86e-06
авто	повозное	1.82e-05	0.0
шпиона	разведчика	2.09e-06	2.95e-06
декабре	студене	4.47e-05	0.0
критик	судящий	8.91e-06	0.0
теоретическая	умозрительный	2.29e-06	5.62e-08
инвестировать	вкладывать	3.98e-06	2.75e-06
кондиционер	ополаскиватель	3.55e-06	1.32e-07
политических	государственных	5.5e-05	5.25e-05
специалисты	умельцы	2.57e-05	5.75e-07
профессора	научного сотрудника	2.34e-05	8.76e-06
системы	приёмы	0.000234	9.12e-07
шарлатан	обманщик	3.16e-07	8.32e-07
газ	воздухообразное вещество	4.9e-05	0.0
полицейских	стражников	2.04e-05	7.24e-07
детально	подробно	5.5e-06	2e-05
курсом	ходом	4.68e-06	1.32e-05
онлайн	сетевых	4.37e-05	4.27e-06
этажи	уровни	2.29e-06	7.08e-06
курорт	здравница	7.24e-06	2.45e-07
таланта	одаренности	5.5e-06	1.48e-07
электронный	световой	1.12e-05	3.55e-06
националистический	отечественное	4.68e-07	1.23e-06
эмоционально	чувственно	7.41e-06	4.57e-07
контроля	надзора	5.75e-05	6.92e-06
политика	государственная деятельность	7.41e-05	1.87e-05
ресурсов	запасов	4.57e-05	1.23e-05
бензин	горючее	1.17e-05	1.58e-06
магазина	лавки	2.69e-05	4.9e-06
профилактике	предотвращению	2.51e-06	2.14e-06
почта	связь	1.66e-05	8.32e-05
сайтами	страничками	5.89e-07	4.17e-08
идеи	задумки	6.03e-05	5.5e-07
концепцию	построение	9.77e-06	6.03e-06
роль	значимость	0.000191	6.17e-06
экономическом	домохозяйственном	1.02e-05	0.0
коммерческой	правило	5.89e-06	8.32e-05
ратифицировать	утвердить	5.37e-07	6.03e-06
банковской	сберкассовым	5.75e-06	0.0
сценарий	развитие событий	2.95e-05	4.86e-05
офис	рабочее помещение	2.75e-05	6.22e-06
миллион	тысяча тысяч	2.95e-05	1.11e-05
демонстрирует	показывает	7.76e-06	4.57e-05
спортивные	телесных упражнений	1.91e-05	1.64e-06
Базирование	Основание	3.31e-07	1.32e-05
либерально	вольнодумно	2.82e-06	0.0
Информационной	справочной	1.17e-05	1.35e-06
магазине	лавке	2.57e-05	3.89e-06
религия	вера	1.15e-05	3.98e-05
контейнерные	грузовые	3.39e-07	3.72e-06
дисциплину	науку	3.09e-06	6.92e-06
термин	выражение	1.91e-05	2.09e-05
рекламируя	прославляя	2.19e-07	1.38e-07
лидеров	заводил	2.57e-05	7.41e-07
информационные	справочные	8.91e-06	9.77e-07
потенциального	возможного	2.75e-06	9.55e-06
сектора	отрасли	1.91e-05	3.55e-05
математические модели	расчетные образцы	4.15e-06	9.63e-07
экономики	хозяйствования	8.32e-05	1.51e-06
реклама	огласка	1.29e-05	2.51e-07
туризм	путешествия	1.05e-05	1.86e-05
фактические	действительные	1.12e-06	2.19e-06
Генеральная Ассамблея	Общее собрание	2.08e-06	1.9e-05
прогноз	предсказание	2.75e-05	2.45e-06
медиа	новостные	1.51e-05	1.12e-06
миссис	барышне	1.51e-05	1.82e-07
брешь	разрыв	1.78e-06	1.51e-05
коттедж	усадьба	1.95e-06	5.62e-06
ресурсами	запасами	5.75e-06	2.63e-06
планеты	земли	3.63e-05	0.000135
канал	передача	4.47e-05	1.86e-05
Генерального Секретаря	Главного Чиновника	1.37e-05	6.81e-06
политические	государственные	4.07e-05	2.95e-05
геноцид	уничтожение народов	3.16e-06	9.35e-06
бизнеса	предпринимательства	3.89e-05	7.08e-06
шампунь	жидкость для мытья головы	1.58e-06	1.22e-06
крэк	кокаиновая смола	6.03e-07	1.79e-08
опиум	маковый сок	1.15e-06	9.08e-08
национальную	родные	1.45e-05	1.29e-05
Блог	Дневник	9.77e-06	1.7e-05
функцию	роль	1.29e-05	0.000191
орбитального	кружного	1e-06	0.0
фотоаппарат	светописец	3.98e-06	0.0
инфраструктура	основв обеспечения	8.13e-06	0.0
стенд	прилавок	2.82e-06	7.41e-07
компания	сообщество	0.000138	1.66e-05
сентябре	месяце вересень	5.5e-05	3.46e-08
сахарная	cладкого песка	2.19e-06	0.0
либерального	вольного	1.91e-06	1.55e-06
массивных	огромных	1.15e-06	7.08e-06
экономичные	бережливые	4.37e-07	5.37e-08
гарантии	заверения	9.33e-06	1.02e-06
позу	положение	2.51e-06	0.000102
статистика	сведения	1.95e-05	4.9e-05
политику	правление	3.31e-05	8.91e-06
дизайн	оформление	2.19e-05	1.7e-05
инстанции	надежды	6.17e-06	3.63e-05
наркотико	зелья	0.0	1.29e-06
перспектив	возможностей	5.25e-06	2.95e-05
экономических	хозяйственных	4.17e-05	3.8e-06
сезонных	периодических	2.14e-06	3.39e-06
герой	rлавное действующее лицо	5.25e-05	0.0
валюта	денежная единица	5.01e-06	2.41e-06
доктор	ученый	9.77e-05	1.45e-05
контакт	взаимодействие	1.86e-05	1.74e-05
реформ	перемен	1.74e-05	1.12e-05
акций	ценных бумаг	2.88e-05	6.08e-06
шанса	случая	3.98e-06	2.04e-05
джин	можжевеловку	1.15e-05	0.0
капитала	имущества	3.39e-05	3.16e-05
инвесторов	вкладчиков	6.61e-06	1.32e-06
термин	определение	1.91e-05	2.24e-05
тариф	расценка	4.37e-06	5.62e-08
конкуренции	состязательности	1.15e-05	2.45e-07
детали	подробности	3.24e-05	3.09e-05
проблем	затруднений	0.000115	1.35e-06
магистра	ученого	2.51e-06	7.59e-06
банков	денежных хранилищ	2.04e-05	1.34e-06
фонд	учреждение	5.01e-05	1.48e-05
нацию	народность	2.4e-06	9.55e-07
композитор	песнетворец	1.2e-05	0.0
магазин	лавку	4.9e-05	2.75e-06
адвокат	ходатай	4.17e-05	2.63e-08
он-лайн	межсетевые	3.54e-06	1.74e-08
фактор	показатель	1.86e-05	3.09e-05
энергии	мощности	4.9e-05	2.51e-05
спорта	телесных упражнений	7.76e-05	1.64e-06
агентство	дело	2.4e-05	0.000468
формула	способ	1.78e-05	9.33e-05
пенни	копейку	2.4e-06	1.7e-06
аннулирование	отмену	5.62e-07	5.5e-06
план	расположение	0.000112	1.66e-05
бренд	товарный знак	1.17e-05	2.74e-06
дефляция	понижение цен	2.82e-07	3.87e-06
география	землеведение	9.77e-06	1.38e-07
каталог	перечень	1.7e-05	2.14e-05
иронией	насмешкой	1.51e-06	3.47e-07
альтернатива	замена	5.01e-06	1.38e-05
баррель	бочку	2.19e-06	2.57e-06
географии	землеведения	2.04e-05	1.35e-07
педали	ножные рычаги	2.69e-06	1.34e-07
клиентов	пользователей	3.31e-05	2.4e-05
информации	сведений	0.00012	1.66e-05
университете	училище	2.57e-05	1.51e-05
Историческое	Летописное	1.15e-05	1.38e-07
морального риска	недобросовестного поведения	3.83e-06	2.07e-07
плане	замысле	4.47e-05	3.89e-07
риск	опасность	2.29e-05	2.69e-05
барьер	преграду	7.08e-06	6.61e-07
планов	намерений	2.04e-05	4.27e-06
глобальной	мировой	5.75e-06	0.00011
сенатор	советник	1.7e-05	2.14e-05
баланс	равновесие	1.38e-05	7.59e-06
акт	свод	2.51e-05	4.37e-06
стандарт	меру	1e-05	1.2e-05
эгоизм	самолюбие	2.24e-06	1.82e-06
финансировать	оплачивать	2.09e-06	5.13e-06
социальными	общественными	3.72e-06	4.17e-06
режимах	условиях	2.04e-06	0.000102
позиционирование	выделение места	6.03e-07	7.3e-06
радио	испусковещания	5.75e-05	0.0
резюме	послужной список	1.2e-05	1.64e-06
стимулирования	подкрепления	5.25e-06	3.02e-06
тостер	поджариватель хлеба	3.89e-07	0.0
телевизоров	дальновидов	3.16e-06	0.0
журналы	вестники	1.7e-05	2.75e-07
манеры	поведение	4.37e-06	3.72e-05
индивидуальному	личному	1.12e-06	4.07e-06
массового	общего	1.58e-05	7.59e-05
информацию	извещения	6.61e-05	7.76e-07
картина	описание	4.07e-05	4.79e-05
тайфун	смерч	2.63e-06	1.55e-06
диплом	свидетельство	1.35e-05	1.32e-05
диагностируется	выявляется	2.24e-07	9.55e-07
малярии	болотной лихорадки	1.35e-06	1.73e-06
девальвировать	обесценить	1.15e-07	1.26e-07
июне	червене	4.27e-05	0.0
потенциал	возможность	2e-05	0.000191
университет	высшее учебное заведение	3.47e-05	4.42e-06
курса	напрвления	3.55e-05	0.0
босс	начальник	5.89e-06	7.59e-05
казино	игорным домам	1.48e-05	1.7e-07
национальная	отечественная	2.04e-05	5.62e-06
банальным	простым	5.5e-07	1.2e-05
фестивали	празднование	3.16e-06	9.33e-06
рецепт	способ	1.02e-05	9.33e-05
фонотелефон	звуковизор	0.0	0.0
телешоу	видопередачи	5.5e-06	0.0
территорий	пространства	2.19e-05	3.02e-05
социальным	общественным	7.76e-06	8.51e-06
Организации	Союза	0.00024	0.00012
ислам	магометанство	8.91e-06	2.29e-08
негативно	отрицательно	6.92e-06	6.92e-06
рекламе	похвале	1e-05	1.35e-07
видео	визуальных	9.77e-05	1.1e-06
доминирующая	главная	3.72e-07	4.57e-05
масштабы	размеры	5.01e-06	2.29e-05
паритета	соответствия	4.27e-07	5.89e-06
пакет	набор	2.4e-05	3.31e-05
контролю	надзору	8.13e-06	3.72e-06
профилировании	распределении	2.57e-08	3.24e-06
базировать	основывать	5.25e-08	3.16e-07
религиозные	вероисповедные	8.13e-06	1.51e-08
персонал	сотрудники	1.05e-05	3.98e-05
рисков	опасностей	4.07e-06	2.09e-06
базы	основы	4.37e-05	3.47e-05
авантюра	опасное приключение	6.76e-07	2.81e-06
карте	книжке	2e-05	4.57e-06
интервал	отрезок	3.02e-06	5.01e-06
Агентства	Конторы	1.74e-05	4.79e-06
фильма	ленты	8.71e-05	1.62e-05
коллега	сотрудник	1.07e-05	3.24e-05
арсеналы	боеприпасы	3.55e-07	5.37e-06
систем	устроений	6.31e-05	0.0
массовой	народного	2.63e-05	6.03e-05
дефиците	недостатке	1.07e-06	1.17e-06
клиент	покупатель	2.69e-05	5.89e-06
телевизоры	дальновиды	2.24e-06	0.0
аванс	задаток	2.82e-06	9.33e-07
автомобиль	повозку	4.57e-05	9.77e-07
статус-кво	существующее положение дел	1.68e-06	1.76e-06
компании	объединения	0.000195	3.24e-05
модель	образец	7.08e-05	2.34e-05
рациональная	разумный	4.57e-07	4.17e-06
Лексическая	Словарные	1.62e-07	1.62e-07
декабря	студня	0.000174	6.61e-08
сериалах	постановках	2.24e-06	1.23e-06
Материал	Содержание	3.89e-05	6.31e-05
энергетическое	топливное	1.55e-06	6.03e-08
Вице президент	Заместитель главы государства	4.39e-05	2.51e-05
кафе	закусочных	4.07e-05	6.17e-07
процентов	доль	4.37e-05	2.45e-07
файлы	данные	7.59e-06	0.000158
Термин	Понятие	1.91e-05	2.75e-05
вирус	зараза	1.38e-05	2.75e-06
фундаментального	основополагающего	8.13e-07	2.51e-07
презентацию	выступление	3.72e-06	2.69e-05
валют	денег	7.08e-06	0.000178
телевидении	дальновидении	7.76e-06	0.0
политической	государственной	6.76e-05	0.000123
инструментов	средств	1.58e-05	0.000132
телевидения	дальновидения	1.41e-05	0.0
демократия	народовластие	8.91e-06	2.14e-07
кредитор	заимодавец	8.51e-07	3.72e-08
религиозной	вероисповедной	8.51e-06	1.38e-08
видео	зрительные	9.77e-05	5.5e-07
Игнорирование	Пренебрежение	1.78e-06	1.58e-06
прерогатива	исключительное право	6.61e-07	1.93e-06
кризис	переломное состояние	3.47e-05	8.5e-08
коммерческой	деловой	5.89e-06	1.15e-05
форма	вид	5.13e-05	0.000135
автора	писателя	3.8e-05	3.02e-05
контроль	бразды правления	6.46e-05	9.53e-07
энергия	сила	2.57e-05	5.62e-05
фотографии	снимки	6.76e-05	1.41e-05
сферы	области	2.29e-05	0.000708
прогресса	движения вперед	1.12e-05	5.77e-05
факт	случай	8.13e-05	9.12e-05
директоратом	управлением	3.39e-08	2.09e-05
автор	писатель	0.000135	3.72e-05
культурным	обычайным	4.07e-06	0.0
апатия	безразличие	7.41e-07	1.74e-06
декан	наставник	3.55e-06	6.92e-06
проблемой	сложностью	1.95e-05	1.41e-06
сандалии	босоножки	1.23e-06	3.89e-07
рецессию	упадок	1.7e-07	3.98e-06
конференц-зал	помещение длф собрыний	3.29e-06	0.0
сфере	области	5.13e-05	0.000708
Фирмы	Предприятия	3.39e-05	9.12e-05
экономической	хозяйственной	5.5e-05	8.51e-06
история	ходе времени	0.000186	9.79e-05
фондовый	биржевой	1.78e-06	2.14e-06
видеокамеры	видеоприбора	2.57e-06	0.0
активиста	подвижника	2.45e-06	2.75e-07
апельсин	китайское яблоко	1.91e-06	3.03e-06
курс	путь	9.12e-05	0.000135
мебель	домовую утварь	1.29e-05	1.16e-07
материалов	товаров	5.37e-05	5.5e-05
фирмы	предприятия	3.39e-05	9.12e-05
аспектах	сторонах	2.29e-06	1.74e-06
лимит	ограничение	5.75e-06	1.23e-05
нектар	медовый сок	1.23e-06	2.55e-06
принципиальных	основных	2.04e-06	5.89e-05
социальному	общественному	2.57e-06	2.4e-06
рецессии	отката назад	7.24e-07	6.59e-07
коалиционное	союзное	8.71e-07	9.33e-07
блогосфера	сетевое пространство	2.82e-07	1.42e-06
результату	итогу	3.47e-06	1.45e-06
корпорации	организации	1.41e-05	0.00024
формах	видах	6.17e-06	1.05e-05
джинсы	брюки	5.62e-06	8.91e-06
коттедж	домик	1.95e-06	1.23e-05
наркотики	зелье	1.48e-05	2.57e-06
капризными	привередливыми	9.77e-08	1.2e-08
культурном	воспитательном	3.55e-06	2.69e-07
сталь	железо	8.91e-06	8.13e-06
координаторы	управляющие	2.95e-07	3.09e-06
телефонная	дальноглуховая	2.95e-06	0.0
шиком	изяществом	4.47e-07	6.03e-07
модели	образа	8.32e-05	1.82e-05
процедура	действие	1.12e-05	5.89e-05
холдауты	уклоняющиеся	0.0	5.01e-08
перфорации	пробивки	3.8e-07	5.13e-08
критики	осуждения	2.51e-05	2.75e-06
база	основа	2.82e-05	1.2e-05
корпоративных	служебных	3.47e-06	5.62e-06
лидера	главаря	1.86e-05	1.82e-06
демонстрации	шествии	1.05e-05	1.02e-06
коллектора	собирателя	1.45e-06	3.24e-07
историка	летописца	5.25e-06	8.13e-07
лорд	вельможа	1.35e-05	3.31e-07
полиции	стражам порядка	8.71e-05	4.15e-07
балансирования	уравновешивания	1.17e-07	1.2e-07
фильме	ленте	4.37e-05	8.13e-06
система	способы	0.000151	2.51e-05
газа	воздухообразного вещества	6.46e-05	0.0
рангу	чиновности	8.32e-07	0.0
трейдер	торговец	1.32e-06	3.16e-06
этаж	уровень	1.91e-05	0.000151
зона	область	2.69e-05	0.00012
компьютер	вычислительная машина	2.63e-05	1.38e-06
кредитной	заемной	6.61e-06	1.29e-08
идеи	замыслы	6.03e-05	1.23e-06
Парламент	Государственное Собрание	2.04e-05	1.04e-05
коллективе	общине	5.13e-06	2.95e-06
керна	ядра	4.47e-07	1.2e-05
фактом	обстоятельством	6.92e-06	1.51e-06
банка	денежных хранилища	5.13e-05	3.47e-06
туров	поездок	4.9e-06	6.46e-06
политики	правления	0.0001	3.89e-05
школы	мастерской	0.000138	1.05e-05
фондов	средств	1.66e-05	0.000132
политическим	государственным	1.55e-05	1.78e-05
блокнот	записная книжка	3.72e-06	7.39e-07
конфликт	столкновение	2.82e-05	8.13e-06
нация	народ	5.25e-06	0.000105
геостратегией	внешними замыслами	0.0	1.01e-07
цитата	упоминание	6.03e-06	5.13e-06
либерализация	разрядка	9.77e-07	4.27e-07
эксперта	знатока	4.57e-06	1.15e-06
рисковым	опасным	8.32e-08	7.24e-06
дамой	барышней	2.29e-06	2.95e-07
политика	Правление	7.41e-05	8.91e-06
комиссии	полномоченных лиц	8.13e-05	0.0
компании	организации	0.000195	0.00024
комитете	совете	8.51e-06	2.24e-05
тенденцию	склонность	5.89e-06	4.9e-06
модель	образ	7.08e-05	6.31e-05
рок-н-рол	камнекат	4.22e-07	0.0
материалов	сырья	5.37e-05	1.48e-05
энергетика	силопроизводство	6.76e-06	0.0
утилизировать	использовать	4.27e-07	0.000129
Политическая	Государственное	2.69e-05	1.41e-05
система	состав	0.000151	0.000166
Вулканы	Огнедышащие горы	1.32e-06	4.67e-08
популярнее	распространеннее	1.23e-06	0.0
спроектировать	разработать	6.03e-07	1.02e-05
спикер	председатель	5.25e-06	8.71e-05
концепция	задумка	1.58e-05	1.55e-06
колледж	среднее учебное заведение	2.04e-05	4.13e-06
глобальную	всемирное	1.41e-06	1.1e-06
ресурс	запас	9.12e-06	1.62e-05
конституционной	законоправленной	3.24e-06	0.0
рекламном	хвалебном	1.38e-06	0.0
интеграцией	сближением	5.13e-07	3.47e-07
этап	шаг	4.79e-05	6.61e-05
тенденции	направления	1.23e-05	4.27e-05
экономическим	хозяйственным	1.2e-05	7.94e-07
солдат	воинов	6.61e-05	1.55e-05
импорта	ввоза	7.41e-06	2.51e-06
команда	объединение	0.000117	2.04e-05
журналистов	писателей	2.34e-05	2.95e-05
дресс-кода	правил о том, как одеваться	1.12e-06	4.58e-06
социолога	ученого по человеческому обществу	6.76e-07	1.05e-06
либеральными	вольными	6.46e-07	2.24e-07
социальной	общественной	6.03e-05	4.68e-05
газа	горючего	6.46e-05	2.63e-06
валюты	денег	1.1e-05	0.000178
истории	повести	0.000309	2.14e-05
девайс	прибор	5.13e-07	8.51e-06
журналистом	писателем	4.9e-06	6.61e-06
периодом	отрезком времени	1.05e-05	3.89e-07
диктует	насаждает	2.14e-06	1.17e-07
иллюстрирует	показывает	1.62e-06	4.57e-05
пистолетом	оружие	4.47e-06	9.12e-05
номер	числом	9.12e-05	1.17e-05
пирсинг	украшение	8.91e-07	3.8e-06
интересов	устремлений	3.47e-05	1.2e-06
дерматологи	кожные врачи	9.55e-08	8.63e-07
билет	проездной	2.69e-05	1.2e-06
орган	отдел	2.75e-05	4.37e-05
анализ	разбор	4.47e-05	4.79e-06
прецедент	предшествующий случай	1.66e-06	7.35e-07
топ	лучшими	4.17e-05	1.17e-05
менталитет	склад мышления	1.74e-06	5.52e-06
максимально	полностью	2.57e-05	0.000174
Фактически	По сути	5.75e-05	3.37e-05
история	повесть	0.000186	1.41e-05
идея	задумка	8.13e-05	1.55e-06
отеля	гостиницы	1.29e-05	1.17e-05
план	задумка	0.000112	1.55e-06
теория	учение	4.27e-05	1.1e-05
