τζάμι	γυαλί	5.25e-06	1.38e-05
σεζόν	περιόδου	6.92e-05	5.01e-05
αργκό	ιδιόλεκτος	1.1e-06	0.0
ντίβα	πρωταγωνίστρια	1.23e-06	8.91e-06
σάντουιτς	αμφίψωμα	1.26e-05	0.0
ρουτίνα	καθημερινότητα	8.13e-06	1.29e-05
τρακτέρ	ελκυστήριοφόρου	4.9e-06	0.0
ρόλος	χαρακτήρας	3.31e-05	1.95e-05
πορτοφόλι	τσαντάκι	1.23e-05	2.57e-06
πάνελ	συνεδρίαση	8.13e-06	2.29e-05
ματς	αγώνες	5.62e-05	0.000112
ρεσεψιόν	υποδοχή	3.16e-06	2.04e-05
κουρτίνα	παραπέτασμα	4.27e-06	0.0
καπέλο	πίλο	1.78e-05	0.0
βενζίνη	καύσιμο	1.78e-05	6.17e-06
γκέτο	συνοικισμός	4.37e-06	0.0
γκαλερί	πινακοθήκης	1.05e-05	1.62e-06
βάρδος	ποιητής	0.0	2.09e-05
κάπα	πανωφόρι	2.63e-06	0.0
βόλτα	περίπατο	6.46e-05	8.51e-06
γραβάτα	λαιμοδέτης	7.94e-06	0.0
κουβέντα	λόγο	3.89e-05	0.000224
προφίλ	περίγραμματος	5.37e-05	0.0
κέφι	ευθυμία	1.23e-05	1.91e-06
σαμπανιζέ	ανοιχτόχρωμο κίτρινο	0.0	0.0
ρεφρέν	επωδό	1.02e-06	0.0
πόλο	προσελκυστικός	1.7e-05	0.0
μακιγιάζ	βάψιμο	1.51e-05	2.95e-06
καρτέλ	συντεχνίας	3.72e-06	0.0
πλακέ	επικαλυμμένη	0.0	0.0
φάρμα	αγρόκτημα	4.47e-06	6.46e-06
τσιπ	τσιπάκι	3.98e-06	1.62e-06
παρέα	συντροφία	8.51e-05	0.0
ατελιέ	καλλιτεχνικό εργαστήριό	1.55e-06	1.88e-06
μοτοσικλέτα	δίκυκλο όχημα	3.39e-06	0.0
νορμάλ	φυσιολογικό	2.95e-06	1.48e-05
σπορ	αθλήματα	2.24e-05	7.08e-06
καριέρα	σταδιοδρομία	4.9e-05	5.75e-06
πέργκολα	σκέπαστρο	0.0	0.0
σοσιαλισμός	κοινωνισμός	4.37e-06	0.0
μεζές	λιχουδιά	0.0	0.0
κολόνια	άρωμα	1.48e-06	2.88e-05
βόλτα	περίπατος	6.46e-05	3.16e-06
πλαφόν	όριο	1.95e-06	4.07e-05
γαρνιτούρα	συνοδευτικό	1.02e-06	2.19e-06
ίντερνετ	διαδίκτυο	2.4e-05	4.17e-05
σοβινισμός	εθνοκεντρισμός	0.0	0.0
προτεστάντης	διαμαρτυρόμενος	0.0	0.0
φάρμα	αγροικία	4.47e-06	1.32e-06
σοφίτα	ανώγειο	2.24e-06	0.0
ατού	πλεονέκτημα	2.82e-06	2.24e-05
μάρκετινγκ	προώθησης	7.24e-06	6.76e-06
ομπρέλα	αιγίδα	6.46e-06	9.77e-06
κουβερτούρα	σοκολάτα ζαχαροπλαστικής	0.0	1.37e-06
οικολογία	περιβαλλοντισμός	3.24e-06	0.0
μπολ	κύπελλο	7.41e-06	3.24e-05
τηλεόραση	τηλεοπτικός δέκτης	9.33e-05	9.97e-07
μπλαζέ	ασυγκίνητου	0.0	0.0
καμβάς	βάση	1.38e-06	0.000234
γκέι	ομοφυλόφιλος	1.41e-05	4.47e-06
παλέτα	φάσμα	4.07e-06	1.7e-05
πέτο	κολάρο	0.0	2.34e-06
παρέα	φιλίες	8.51e-05	5.25e-06
μεράκι	ζήλο	2.4e-06	3.72e-06
τεστ	εξέταση	4.9e-05	3.02e-05
μαρμελάδα	μελίμηλον	5.89e-06	0.0
μποστάνι	χωράφι	0.0	9.12e-06
ρεπόρτερ	δημοσιογράφος	6.92e-06	4.79e-05
πρόβα	προετοιμασία	6.92e-06	2.24e-05
λίστα	κατάλογο	0.0001	2.24e-05
ατού	προτερήματα	2.82e-06	0.0
φαντασμαγορία	υπερθέαμα	0.0	0.0
χιούμορ	αστεϊσμός	2.45e-05	0.0
φονταμενταλισμός	θεμελιωτισμός	0.0	0.0
κάρτα	δελτίο	5.62e-05	3.8e-05
μίνιμουμ	ελάχιστο	0.0	1.41e-05
ιμπεριαλισμός	επεκτατισμός	1.15e-06	0.0
γκαλερί	πινακοθήκη	1.05e-05	4.68e-06
ρεζέρβα	εφεδρικό ελαστικό	0.0	9.34e-07
ποντάρω	στοιχηματίζω	0.0	0.0
ζόρι	εξαναγκαστεί	1.29e-05	0.0
σεφ	μάγειρας	2e-05	3.16e-06
μαριονέτα	υποχείριο	2.51e-06	0.0
κουλτούρα	παραδόσεις	1.7e-05	1.58e-05
μάρκα	επωνυμία	1.05e-05	1.32e-05
βαγόνι	όχημα αμαξοστοιχίας	4.27e-06	0.0
πατέντα	δίπλωμα ευρεσιτεχνίας	2.95e-06	2.63e-06
μπάνιο	λουτρό	7.24e-05	4.79e-06
βέργα	ράβδο	1.82e-06	2.51e-06
πίστα	επίπεδο	1.38e-05	0.000148
εμίρης	άραβας	0.0	2.14e-06
λάκα	βαφή	0.0	6.61e-06
τσάντα	σακίδιο	4.07e-05	5.5e-06
αντίο	αποχαιρετισμό	3.24e-05	0.0
ράλι	αυτοκινητιστικό αγώνα	5.75e-06	2.48e-06
μπράβο	συγχαρητήρια	0.000105	5.62e-05
σουπερμάρκετ	υπερκατάστημα	2.57e-06	0.0
κρεβάτι	κλίνη	7.41e-05	1.17e-06
σελίνι	κέρμα	0.0	4.57e-06
κουλτούρα	πολιτισμός	1.7e-05	2.63e-05
μασίφ	συμπαγής	1.23e-06	2.24e-06
μπούτι	μηρό	1.91e-06	1.55e-06
βαλίτσα	αποσκευή	1.45e-05	0.0
μπιμπερό	μπιμερό	1.41e-06	0.0
μακάβριος	ανατριχιαστικός	0.0	0.0
τρένο	αμαξοστοιχία	1.95e-05	1.45e-06
αμάλγαμα	συνύπαρξη	0.0	3.02e-06
πετσέτα	πανί	9.77e-06	4.27e-06
βαρέλι	δοχείο	6.46e-06	1.05e-05
πόμολο	λαβή	0.0	6.76e-06
νέον	καινούργιο	2.45e-06	3.24e-05
μεζονέτα	διώροφη κατοικία	0.0	0.0
ντουζ	νίψη	2.82e-06	0.0
τούνελ	σήραγγα	6.76e-06	5.75e-06
μπαχαρικό	καρύκευμα	1.38e-06	0.0
φάρσα	απάτη	9.12e-06	2.14e-05
ταξί	αγοραίο	2.88e-05	0.0
κραχ	κατάρρευσης	1.38e-06	4.07e-06
πατάτα	γεώμηλον	5.62e-06	0.0
μπουφάν	πανωφόρι	1.12e-05	0.0
καλαμπόκι	αραβόσιτος	6.17e-06	0.0
μαέστρος	διευθυντής ορχήστρας	2.14e-06	4.09e-06
σούπα	ζωμός	7.94e-06	0.0
οργανώνω	διοργανώνω	0.0	0.0
νότα	αίσθηση	4.17e-06	4.9e-05
μπότα	αρβύλα	2.19e-06	0.0
παπούτσι	υπόδημα	1.1e-05	0.0
σερί	σειρά	1.15e-05	0.000234
μάρκετινγκ	αγοραλογία	7.24e-06	0.0
μπάρμπεκιου	ψησταριά	2.51e-06	2.34e-06
γκρι	σταχτί	1.82e-05	0.0
πορτρέτο	προσωπογραφία	4.47e-06	1.26e-06
χάλι	κουρέλι	8.71e-06	1.05e-06
ντεμοντέ	ξεπερασμένος	0.0	0.0
σουτιέν	στηθόδεσμος	8.13e-06	0.0
απαρτχάιντ	διαχωρισμού	1.23e-06	3.24e-06
έξτρα	επιπλέον	1.51e-05	0.000138
κορμοράνος	φαλακροκόρακας	0.0	0.0
μπαμπάς	πατέρας	2.09e-05	0.00017
ζάντα	δαχτυλίδι τροχού	0.0	2.15e-06
τζάμπα	αχρείαστα	1.02e-05	0.0
πλατφόρμα	<πλατφόρμα	1.91e-05	1.91e-05
σοκ	συγκλονισμό	2.57e-05	0.0
γκάμα	ποικιλία	4.9e-06	3.24e-05
ραντάρ	ραδιοεντοπιστής	1e-05	0.0
κλάση	κατηγορία	6.46e-06	0.000117
μετρ	ειδικός	1.55e-06	2.4e-05
ντεκολτέ	λαιμόκοψη	2.24e-06	0.0
ασανσέρ	ανελκυστήρας	1.86e-05	1.26e-06
μασάζ	μαλάξεις	1.55e-05	0.0
