					
					
úr 20Matvælaiðnaður, nema drykkjarvöruiðnaður 201 Slátrun og kjötiðnaður 202 Mjólkur- og mjólkurvöruiðnaður 203 Niðurlagning og geymsla ávaxta og grænmetis 204 Niðurlagning og geymsla fisks og sjávarafurða 205 Framleiðsla kornmylluafurða 206 Brauð- og kökugerð 207 Sykurverksmiðjur 208 Framleiðsla á kakói, <N1>súkkulaði</N1> og sykurvörum (sælgætisgerð) 209 Ýmiss konar matvælaiðnaður	| | Food manufacturing industries, except beverage industries | 201 | Slaughtering, preparation and preserving of meat | 202 | Manufacture of dairy products				
TRUE					
					
Umferð um landamæri á svæði sem nær 25 <L1>kílómetra</L1> í beinni loftlínu inn fyrir landamærin hvorum megin að því tilskildu að heildarvegalengdin sé ekki meiri en 50 <L2>kílómetrar</L2> í beinni loftlínu.	Frontier traffic in a zone extending on each side of the frontier to a depth of 25 kilometres as the crow flies, provided that the total distance involved does not exceed 50 kilometres as the crow flies.				
Umferð um landamæri á svæði sem nær 25 <N1>kílómetra</N1> í beinni loftlínu inn fyrir landamærin hvorum megin að því tilskildu að heildarvegalengdin sé ekki meiri en 50 <N2>kílómetrar</N2> í beinni loftlínu.	Frontier traffic in a zone extending on each side of the frontier to a depth of 25 kilometres as the crow flies, provided that the total distance involved does not exceed 50 kilometres as the crow flies.				
TRUE					
					
Vöruflutningar í vélknúnum ökutækjum sem fullhlaðin vega ekki meira en 6000 <L1>kílógrömm</L1> að meðtöldum tengivagni.	Carriage of goods in motor vehicles the laden weight of which, including that of trailers, does not exceed 6000 kilogrammes.				
Vöruflutningar í vélknúnum ökutækjum sem fullhlaðin vega ekki meira en 6000 <N1>kílógrömm</N1> að meðtöldum tengivagni.	Carriage of goods in motor vehicles the laden weight of which, including that of trailers, does not exceed 6000 kilogrammes.				
TRUE					
					
Ákvæði þessarar tilskipunar skulu ekki hafa áhrif á innlendar reglur um náttúrleg efni sem notuð eru í framleiðslu tiltekinna matvæla vegna ilm-, bragð- eða næringareiginleika þeirra, sem einnig geta haft eiginleika litarefnis, til dæmis paprika, túrmerik, <L1>saffran</L1> og sandelviður.	This Directive shall not affect national rules concerning natural substances which are used in the manufacture of certain foodstuffs because of their aromatic, rapid or nutritive properties but which also have a subsidiary colouring property, for example paprika, turmeric, saffron and sandal-wood in particular.				
Ákvæði þessarar tilskipunar skulu ekki hafa áhrif á innlendar reglur um náttúrleg efni sem notuð eru í framleiðslu tiltekinna matvæla vegna ilm-, bragð- eða næringareiginleika þeirra, sem einnig geta haft eiginleika litarefnis, til dæmis paprika, túrmerik, <N1>saffran</N1> og sandelviður.	This Directive shall not affect national rules concerning natural substances which are used in the manufacture of certain foodstuffs because of their aromatic, rapid or nutritive properties but which also have a subsidiary colouring property, for example paprika, turmeric, saffron and sandal-wood in particular.				
TRUE					
					
Þrátt fyrir ákvæði 5. og 6. gr. geta aðildarríkin leyft notkun <L1>rúbín</L1> dreifulitar og brenndrar úmbru, hvort heldur sem þeim er blandað saman við parafínvax eða önnur óskaðleg efni, en einungis til litunar á ostskorpu.	By way of derogation from Articles 5 and 6, Member States may authorise the use of pigment rubine and of burnt umber, whether or not mixed with paraffin wax or with other harmless substances, only for colouring cheese-rinds.				
Þrátt fyrir ákvæði 5. og 6. gr. geta aðildarríkin leyft notkun <N1>rúbín</N1> dreifulitar og brenndrar úmbru, hvort heldur sem þeim er blandað saman við parafínvax eða önnur óskaðleg efni, en einungis til litunar á ostskorpu.	By way of derogation from Articles 5 and 6, Member States may authorise the use of pigment rubine and of burnt umber, whether or not mixed with paraffin wax or with other harmless substances, only for colouring cheese-rinds.				
FALSE					
					
<L1>númer</L1> litarefnis eða efna samkvæmt númerakerfi Efnahagsbandalags Evrópu sem gefið er upp í I. viðauka;	the number of colouring matter or matters according to the European Economic Community numbering system given in Annex I;	tala númer | símanúmer númer			
<N1>númer</N1> litarefnis eða efna samkvæmt númerakerfi Efnahagsbandalags Evrópu sem gefið er upp í I. viðauka;	the number of colouring matter or matters according to the European Economic Community numbering system given in Annex I;				
TRUE					
					
Að undanteknu því, sem ákveðið hefur verið vegna Nr.~E~180, rúbín litarefnis, er heimilt að nota sýru litarefnis, litarefnið tengt natríum, kalsíum, <L1>kalíum</L1> og áli, hvort sem það er tekið fram um þessi sambönd eða ekki og í öðrum samböndum þar sem það er tekið fram.	Except as provided in respect of No E 180, pigment rubine, the use is authorised of the acid itself, of the colouring matter combined with sodium, calcium, potassium and aluminium, whether these combinations are mentioned or not, and of other combinations where stated.				
Að undanteknu því, sem ákveðið hefur verið vegna Nr.~E~180, rúbín litarefnis, er heimilt að nota sýru litarefnis, litarefnið tengt natríum, kalsíum, <N1>kalíum</N1> og áli, hvort sem það er tekið fram um þessi sambönd eða ekki og í öðrum samböndum þar sem það er tekið fram.	Except as provided in respect of No E 180, pigment rubine, the use is authorised of the acid itself, of the colouring matter combined with sodium, calcium, potassium and aluminium, whether these combinations are mentioned or not, and of other combinations where stated.				
TRUE					
					
Litarefni, sem vísað er til í I. viðauka, verða að uppfylla eftirfarandi skilyrði um hreinleika, magn og <L1>prósentur</L1> sem reiknað er miðað við hreinan lit nema annað sé ákveðið með sérstökum skilyrðum í B~þætti.	Unless otherwise provided in the specific criteria in Section B the colouring matters referred to in Annex I are required to satisfy the following criteria of purity, quantities and percentages being calculated on the pure colour.				
Litarefni, sem vísað er til í I. viðauka, verða að uppfylla eftirfarandi skilyrði um hreinleika, magn og <N1>hundraðshlutar</N1> sem reiknað er miðað við hreinan lit nema annað sé ákveðið með sérstökum skilyrðum í B~þætti.	Unless otherwise provided in the specific criteria in Section B the colouring matters referred to in Annex I are required to satisfy the following criteria of purity, quantities and percentages being calculated on the pure colour.				
TRUE					
					
a)Þau mega ekki innihalda meira en 5 mg/kg af <L1>arseni</L1> og ekki meira en 20 mg/kg af blýi;	Inorganic impurities (a) They should contain not more than 5 mg/kg of arsenic and not more than 20 mg/kg of lead;				
a)Þau mega ekki innihalda meira en 5 mg/kg af <N1>arseni</N1> og ekki meira en 20 mg/kg af blýi;	Inorganic impurities (a) They should contain not more than 5 mg/kg of arsenic and not more than 20 mg/kg of lead;				
TRUE					
					
c)Þau mega ekki innihalda kadmíum, kvikasilfur, selen, tellúr, þallíum, <L1>úran</L1> eða krómöt eða leysanleg efnasambönd <L2>baríums</L2> í greinanlegu magni.	They should not contain cadmium, mercury, selenium, tellurium, thallium, uranium or chromates, or soluble combinations of barium in detectable quantities.				
c)Þau mega ekki innihalda kadmíum, kvikasilfur, selen, tellúr, þallíum, <N1>úran</N1> eða krómöt eða leysanleg efnasambönd <N2>baríums</N2> í greinanlegu magni.	They should not contain cadmium, mercury, selenium, tellurium, thallium, uranium or chromates, or soluble combinations of barium in detectable quantities.				
TRUE					
					
Lúmiflavín: Útbúið etanóllaust <L1>klóróform</L1> á eftirfarandi hátt: Hristið 20 ml af <L2>klóróformi</L2> með 20 ml af vatni varlega en vandlega í þrjár <L3>mínútur</L3> og gefið því tíma til þess að skiljast að.	Lumiflavin : Prepare ethanol-free chloroform as follows : Shake 20 ml of chloroform with 20 ml of water gently but carefully for three minutes and allow time to separate.				
Lúmiflavín: Útbúið etanóllaust <N1>klóróform</N1> á eftirfarandi hátt: Hristið 20 ml af <N2>klóróformi</N2> með 20 ml af vatni varlega en vandlega í þrjár <N3>mínútur</N3> og gefið því tíma til þess að skiljast að.	Lumiflavin : Prepare ethanol-free chloroform as follows : Shake 20 ml of chloroform with 20 ml of water gently but carefully for three minutes and allow time to separate.				
TRUE					
					
Síið <L1>klóróformið</L1> að lokum í gegnum þurran síupappír, hristið síuvökvann vel í 5 mínútur með 5 g vatnslausu natríumsúlfati, látið blönduna setjast til í tvær klukkustundir, hellið eða síið síðan tært klóróformið.	Finally, filter the chloroform through dry filter paper, shake the filtrate well for five minutes with 5 g of powdered anhydrous sodium sulphate, leave the mixture to settle for two hours, then decant or filter the clear chloroform.				
Síið <N1>klóróformið</N1> að lokum í gegnum þurran síupappír, hristið síuvökvann vel í 5 mínútur með 5 g vatnslausu natríumsúlfati, látið blönduna setjast til í tvær klukkustundir, hellið eða síið síðan tært klóróformið.	Finally, filter the chloroform through dry filter paper, shake the filtrate well for five minutes with 5 g of powdered anhydrous sodium sulphate, leave the mixture to settle for two hours, then decant or filter the clear chloroform.				
TRUE					
					
Lausn af klórófyll koparkomplex (1%) í <L1>terpentínu</L1> ætti ekki að vera gruggug og ætti ekki að mynda botnfall.	1 % solution of copper chlorophyll complex in turpentine should not be turbid and should not form a sediment.				
Lausn af klórófyll koparkomplex (1%) í <N1>terpentínu</N1> ætti ekki að vera gruggug og ætti ekki að mynda botnfall.	1 % solution of copper chlorophyll complex in turpentine should not be turbid and should not form a sediment.				
TRUE					
					
Seyðið á að vera litlaust og á að flúrskíma <L1>lítið</L1> sem ekki neitt í útfjólubláu ljósi; við uppgufun á engin leif að verða eftir.	It should have little or no fluorescence in ultra-violet light; on evaporation it should leave no residue.				
Seyðið á að vera litlaust og á að flúrskíma <N1></N1> sem ekki neitt í útfjólubláu ljósi; við uppgufun á engin leif að verða eftir.	It should have little or no fluorescence in ultra-violet light; on evaporation it should leave no residue.				
FALSE					
					
Tjöruafurðir: Sjóðið 2 g af viðarkolum ásamt 20 ml af N <L1>natríumhýdroxíði</L1> og síið síðan.	Tarry products : boil 2 g of carbon black with 20 ml of N sodium hydroxide, then filter.				
Tjöruafurðir: Sjóðið 2 g af viðarkolum ásamt 20 ml af N <N1>natríumhýdroxíði</N1> og síið síðan.	Tarry products : boil 2 g of carbon black with 20 ml of N sodium hydroxide, then filter.				
TRUE					
					
Litskiljun: Annattó: Leysið upp nægjanlegt magn af annattó í <L1>benseni</L1> eða þynnið bensenlausn af annattó til þess að fá lausn með sama lit og 1% lausn af kalíumdíkrómati.	Chromatography: (a) Annatto : Dissolve a sufficient quantity of Annatto in benzene or dilute a benzene solution of Annatto to obtain a solution of the same colour as a 1 % solution of potassium dichromate.				
Litskiljun: Annattó: Leysið upp nægjanlegt magn af annattó í <N1>benseni</N1> eða þynnið bensenlausn af annattó til þess að fá lausn með sama lit og 1% lausn af kalíumdíkrómati.	Chromatography: (a) Annatto : Dissolve a sufficient quantity of Annatto in benzene or dilute a benzene solution of Annatto to obtain a solution of the same colour as a 1 % solution of potassium dichromate.				
TRUE					
					
Bixínið er ekki hægt að skola út með benseni, léttri jarðolíu, etra, klóróformi, asetóni, <L1>etanóli</L1> eða metanóli.	The bixin cannot be eluted in benzene, light petroleum, ether, chloroform, acetone, etharol or methanol.				
Bixínið er ekki hægt að skola út með benseni, léttri jarðolíu, etra, klóróformi, asetóni, <N1>vínanda</N1> eða metanóli.	The bixin cannot be eluted in benzene, light petroleum, ether, chloroform, acetone, etharol or methanol.				
TRUE					
					
Etanól og <L1>metanól</L1> valda því hins vegar að appelsínugult litbrigðið verður gulara.	But the ethanol and methanol cause the orange tint to turn into an orange yellow.				
Etanól og <N1>metanól</N1> valda því hins vegar að appelsínugult litbrigðið verður gulara.	But the ethanol and methanol cause the orange tint to turn into an orange yellow.				
TRUE					
					
Carr-Price-prófsvörun: Fjarlægið <L1>bensenið</L1> úr súlunni með því að þvo hana þrisvar með klóróformi sem áður hefur verið þurrkað með kalíumkarbónati.	Carr-Price reaction : Remove the benzene from the column by washing three times with chloroform previously dehydrated by means of potassium carbonate.				
Carr-Price-prófsvörun: Fjarlægið <N1>bensenið</N1> úr súlunni með því að þvo hana þrisvar með klóróformi sem áður hefur verið þurrkað með kalíumkarbónati.	Carr-Price reaction : Remove the benzene from the column by washing three times with chloroform previously dehydrated by means of potassium carbonate.				
TRUE					
					
Látið síuvökvann gufa upp í uppgufunarskál úr <L1>platínu</L1> þar til hann er orðinn þurr.	Evaporate the filtrate to dryness in a platinum evaporating dish, then heat to a dull red until the weight is constant.				
Látið síuvökvann gufa upp í uppgufunarskál úr <N1>hvítagulli</N1> þar til hann er orðinn þurr.	Evaporate the filtrate to dryness in a platinum evaporating dish, then heat to a dull red until the weight is constant.				
TRUE					
					
Aðilum, er beita vilja ákvæðum 3. mgr. 85. gr., ber að tilkynna framkvæmdastjórninni fyrir 1. <L1>ágúst</L1> 1962 um alla samninga, ákvarðanir og samstilltar aðgerðir, eins og getið er um í 1. mgr. 85. gr. sáttmálans, sem í gildi eru þegar reglugerð þessi gengur í gildi.	Agreements, decisions and concerted practices of the kind described in Article 85 (1) of the Treaty which are in existence at the date of entry into force of this Regulation and in respect of which the parties seek application of Article 85 (3) shall be notified to the Commission before 1 August 1962.				
Aðilum, er beita vilja ákvæðum 3. mgr. 85. gr., ber að tilkynna framkvæmdastjórninni fyrir 1. <N1></N1> 1962 um alla samninga, ákvarðanir og samstilltar aðgerðir, eins og getið er um í 1. mgr. 85. gr. sáttmálans, sem í gildi eru þegar reglugerð þessi gengur í gildi.	Agreements, decisions and concerted practices of the kind described in Article 85 (1) of the Treaty which are in existence at the date of entry into force of this Regulation and in respect of which the parties seek application of Article 85 (3) shall be notified to the Commission before 1 August 1962.				
FALSE					
					
Samráðið fer fram á sameiginlegum fundi sem framkvæmdastjórnin boðar til; fundinn skal ekki halda fyrr en fjórtán dögum eftir að fundarboð var <L1>sent</L1> út.	The consultation shall take place at a joint meeting convened by the Commission; such meeting shall be held not earlier than fourteen days after dispatch of the notice convening it.				
Samráðið fer fram á sameiginlegum fundi sem framkvæmdastjórnin boðar til; fundinn skal ekki halda fyrr en fjórtán dögum eftir að fundarboð var <N1></N1> út.	The consultation shall take place at a joint meeting convened by the Commission; such meeting shall be held not earlier than fourteen days after dispatch of the notice convening it.				
FALSE					
					
Aðildarríkjunum ber, að höfðu samráði við framkvæmdastjórnina, að gera allar nauðsynlegar ráðstafanir þar að lútandi fyrir 1. <L1>október</L1> 1962.	Member States shall, after consultation with the Commission, take the necessary measures to this end before 1 October 1962.				
Aðildarríkjunum ber, að höfðu samráði við framkvæmdastjórnina, að gera allar nauðsynlegar ráðstafanir þar að lútandi fyrir 1. <N1></N1> 1962.	Member States shall, after consultation with the Commission, take the necessary measures to this end before 1 October 1962.				
FALSE					
					
með hliðsjón af 24. gr. reglugerðar ráðsins nr. 17 frá 6. <L1>febrúar</L1> 1962 (fyrstu reglugerð til framkvæmdar á ákvæðum 85. og 86. gr. sáttmálans), og að teknu tilliti til eftirfarandi:	Having regard to Article 24 of Council Regulation No 17 of 6 February 1962 (First Regulation implementing Articles 85 and 86 of the Treaty);				
með hliðsjón af 24. gr. reglugerðar ráðsins nr. 17 frá 6. <N1></N1> 1962 (fyrstu reglugerð til framkvæmdar á ákvæðum 85. og 86. gr. sáttmálans), og að teknu tilliti til eftirfarandi:	Having regard to Article 24 of Council Regulation No 17 of 6 February 1962 (First Regulation implementing Articles 85 and 86 of the Treaty);				
FALSE					
					
Eintök af eyðublöðum, sem sýnd eru á bls. 1121/62 og næstu síðum, fást hjá upplýsingaskrifstofum EB, frá og með 15. <L1>maí</L1> 1962, á eftirtöldum stöðum:	Copies of the forms shown on page 1121/62 and on the following pages can be obtained. on and after 15 May 1962, at the Information Offices of the European Communities, of which the addresses in the countries of the Community are as follows:				
Eintök af eyðublöðum, sem sýnd eru á bls. 1121/62 og næstu síðum, fást hjá upplýsingaskrifstofum EB, frá og með 15. <N1></N1> 1962, á eftirtöldum stöðum:	Copies of the forms shown on page 1121/62 and on the following pages can be obtained. on and after 15 May 1962, at the Information Offices of the European Communities, of which the addresses in the countries of the Community are as follows:				
FALSE					
					
Dagsetningin 29. júlí 1962 komi í stað 30. <L1>júní</L1> 1962 í a-lið 2. mgr. 9. gr. reglugerðar ráðsins nr. 23.	The date 29 July 1962 shall be substituted for 30 June 1962 in Article 9 (2) (a) of Council Regulation No 23.				
Dagsetningin 29. júlí 1962 komi í stað 30. <N1></N1> 1962 í a-lið 2. mgr. 9. gr. reglugerðar ráðsins nr. 23.	The date 29 July 1962 shall be substituted for 30 June 1962 in Article 9 (2) (a) of Council Regulation No 23.				
FALSE					
					
Í 1. mgr. 5. gr. reglugerðar nr. 17, komi orðin fyrir 1. <L1>nóvember</L1> 1962 í staðinn fyrir fyrir 1. ágúst 1962 .	In Article 5 (1) of Regulation No 17, the words  before 1 November 1962  shall be substituted for the words  before 1 August 1962 .				
Í 1. mgr. 5. gr. reglugerðar nr. 17, komi orðin fyrir 1. <N1></N1> 1962 í staðinn fyrir fyrir 1. ágúst 1962 .	In Article 5 (1) of Regulation No 17, the words  before 1 November 1962  shall be substituted for the words  before 1 August 1962 .				
FALSE					
					
Reglugerð þessi öðlast gildi 13. <L1>mars</L1> 1962.	This Regulation shall enter into force on 13 March 1962.	mars kröfuganga | Mars			
Reglugerð þessi öðlast gildi 13. <N1></N1> 1962.	This Regulation shall enter into force on 13 March 1962.				
FALSE					
					
þau mega hvorki innihalda meira en 50 mg/kg af kopar og <L1>sinki</L1> samanlagt, en þar af má sinkinnihald ekki fara yfir 25 mg/kg, né mælanlegan vott af frumefnum sem talin eru hættuleg af eiturefnafræðilegum ástæðum, einkum öðrum þungmálmum, að undanskildum undanþágum vegna sérstakra skilyrða sem um getur í b-lið þessarar greinar;	they must contain not more than 50 mg/kg of copper and zinc taken together, of which the zinc content must not be higher than 25 mg/kg, nor must they contain any measurable trace of toxicologically dangerous elements, in particular other heavy metals, always subject however to any exceptions implicit in the specific criteria referred to in subparagraph (b);				
þau mega hvorki innihalda meira en 50 mg/kg af kopar og <N1>sinki</N1> samanlagt, en þar af má sinkinnihald ekki fara yfir 25 mg/kg, né mælanlegan vott af frumefnum sem talin eru hættuleg af eiturefnafræðilegum ástæðum, einkum öðrum þungmálmum, að undanskildum undanþágum vegna sérstakra skilyrða sem um getur í b-lið þessarar greinar;	they must contain not more than 50 mg/kg of copper and zinc taken together, of which the zinc content must not be higher than 25 mg/kg, nor must they contain any measurable trace of toxicologically dangerous elements, in particular other heavy metals, always subject however to any exceptions implicit in the specific criteria referred to in subparagraph (b);				
TRUE					
					
um samþykki fyrir eftirliti Bandaríkja Norður-Ameríku með jarðhnetum og afurðum úr þeim fyrir útflutning, að því er varðar <L1>aflatoxín</L1> í þeim (*)	approving the pre-export checks carried out by the United States of America on peanuts and derived products thereof as regards the presence of aflatoxins (notified under document number C(2007) 6451)				
um samþykki fyrir eftirliti Bandaríkja Norður-Ameríku með jarðhnetum og afurðum úr þeim fyrir útflutning, að því er varðar <N1>aflatoxín</N1> í þeim (*)	approving the pre-export checks carried out by the United States of America on peanuts and derived products thereof as regards the presence of aflatoxins (notified under document number C(2007) 6451)				
TRUE					
					
FRAMKVÆMDASTJÓRN EVRÓPUBANDALAGANNA HEFUR, með hliðsjón af stofnsáttmála Evrópubandalagsins, með hliðsjón af reglugerð Evrópuþingsins og ráðsins (EB) nr. frá 29. <L1>apríl</L1> 2004 um opinbert eftirlit til að staðfesta að lög um fóður og matvæli og reglur um heilbrigði og velferð dýra séu virt (1), einkum 23. gr., og að teknu tilliti til eftirfarandi:	THE COMMISSION OF THE EUROPEAN COMMUNITIES, Having regard to the Treaty establishing the European Community, Having regard to Regulation (EC) No 882/2004 of the European Parliament and of the Council of 29 April 2004 on official controls performed to ensure the verification of compliance with feed and food law, animal health and animal welfare rules (1), and in particular Article 23 thereof, Whereas:				
FRAMKVÆMDASTJÓRN EVRÓPUBANDALAGANNA HEFUR, með hliðsjón af stofnsáttmála Evrópubandalagsins, með hliðsjón af reglugerð Evrópuþingsins og ráðsins (EB) nr. frá 29. <N1></N1> 2004 um opinbert eftirlit til að staðfesta að lög um fóður og matvæli og reglur um heilbrigði og velferð dýra séu virt (1), einkum 23. gr., og að teknu tilliti til eftirfarandi:	THE COMMISSION OF THE EUROPEAN COMMUNITIES, Having regard to the Treaty establishing the European Community, Having regard to Regulation (EC) No 882/2004 of the European Parliament and of the Council of 29 April 2004 on official controls performed to ensure the verification of compliance with feed and food law, animal health and animal welfare rules (1), and in particular Article 23 thereof, Whereas:				
FALSE					
					
IM-upplýsingakerfinu er ætlað að styðja við lagagerðir á sviði innri markaðarins sem kalla á upplýsingaskipti milli stjórnsýslustofnana aðildarríkjanna, þ.m.t. tilskipun Evrópuþingsins og ráðsins 2006/123/EB frá 12. desember 2006 um þjónustu á innri markaðnum (3) og tilskipun Evrópuþingsins og ráðsins 2005/36/EB frá 7. <L1>september</L1> 2005 um viðurkenningu á starfsmenntun og hæfi (4).	IMI is intended to support legislative acts in the field of the Internal Market that require the exchange of information between Member States administrations, including Directive 2006/123/EC of the European Parliament and of the Council of 12 December 2006 on services in the internal market (3) and Directive 2005/36/EC of the European Parliament and of the Council of 7 September 2005 on the recognition of professional qualifications (4).				
