					
					
					
她 是 一个 上帝 该死 的 <L1>海洛因</L1> !	She is a god damn traitor!	二乙酰吗啡 海洛因			
她 是 一个 上帝 该死 的 <N1>海洛因</N1> !	She is a god damn traitor!				
TRUE					
					
瞄準 <L1>穆斯林</L1>   旅遊 <L2>市場</L2>	The lucrative Muslim travel market				
瞄準 <N1>穆斯林</N1>   旅遊 <N2>市場</N2>	The lucrative Muslim travel market				
TRUE					
					
<L1>坦克</L1> 的 发展 历程	The Evolution of Tanks	坦克 坦克车			
<N1>铁甲车</N1> 的 发展 历程	The Evolution of Tanks				
TRUE					
					
你 可能 是 个 假 的 素鸡 <L1>粉</L1>	Or you might be chicken roast.	粉 粉末 细粉			
你 可能 是 个 假 的 素鸡 <N1>迷</N1>	Or you might be chicken roast.				
TRUE					
					
不 溶于 <L1>乙醚</L1> 和 <L2>苯</L2>	Insoluble in ether and benzene				
不 溶于 <N1>乙醚</N1> 和 <N2>苯</N2>	Insoluble in ether and benzene				
TRUE					
					
具备 一定 的 数学 <L1>背景</L1>	I have a mathematics background.	背景 背景幕 | 上下文 场合 情况 来龙去脉 环境 背景 | 环境 背景 | 底子 背景			
具备 一定 的 数学 <N1>底子</N1>	I have a mathematics background.				
TRUE					
					
路线 <L1>方案</L1> 尚需 验证	The itinerary needs to be confirmed	方案 解法 | 事业 任务 工作 方案 计划 项目 | 习俗 准则 惯例 方案 标准			
路线 <N1>计划</N1> 尚需 验证	The itinerary needs to be confirmed				
TRUE					
					
<L1>基督</L1>徒 对 <L2>巴黎</L2> 恐怖袭击 的 反思	Non! - The Christian Response to The Paris Terror Attacks				
<N1>基督</N1>徒 对 <N2>巴黎</N2> 恐怖袭击 的 反思	Non! - The Christian Response to The Paris Terror Attacks				
TRUE					
					
蚂蚁 <L1>博客</L1>	Hormonal blogging.				
蚂蚁 <N1>网络日记</N1>	Hormonal blogging.				
TRUE					
					
关于   <L1>智利</L1> 的 更 多 数据	Further information on Chile				
关于   <N1>智利</N1> 的 更 多 数据	Further information on Chile				
TRUE					
					
1 .   介绍 <L1>瑜伽</L1>	1.Introduction to Yoga				
1 .   介绍 <N1>瑜伽</N1>	1.Introduction to Yoga				
TRUE					
					
<L1>讓</L1> 你 媽媽 哭泣 那種	Hearing her mom cry like that.				
<N1></N1> 你 媽媽 哭泣 那種	Hearing her mom cry like that.				
FALSE					
					
<L1>湖人</L1> 强援 不 只会 吹 <L1>詹姆斯</L1>	But the Warriors can't simply add James.				
<N1>湖人</N1> 强援 不 只会 吹 <N1>詹姆斯</N1>	But the Warriors can't simply add James.				
TRUE					
					
48 小时 玩转 <L1>莫斯科</L1>	48 Hours in Moscow				
48 小时 玩转 <N1>莫斯科</N1>	48 Hours in Moscow				
TRUE					
					
<L1>喇嘛</L1> 诵经 并 开放 贝子庙 各殿	Seize and kill the prophets of Baal.				
<N1>法师</N1> 诵经 并 开放 贝子庙 各殿	Seize and kill the prophets of Baal.				
TRUE					
					
文法 <L1>俱乐部</L1> 1993 年	Austrian Literary Forum, 1993	文法 语法			
文法 <N1>会所</N1> 1993 年	Austrian Literary Forum, 1993				
TRUE					
					
让 是 什么   关于 <L1>米夏埃尔</L1> ?	What is it about George Michael?	大米 稻米 米 饭 | 公尺 米			
让 是 什么   关于 <N1>米夏埃尔</N1>  ?	What is it about George Michael?				
TRUE					
					
其中 一人 叫 <L1>阿卜杜拉</L1> ?	One of them is named Abdul.				
其中 一人 叫 <N1>阿卜杜拉</N1> ?	One of them is named Abdul.				
TRUE					
					
濒临灭绝 的 海龟 在 <L1>墨西哥</L1> 海滩 上下 蛋	Endangered sea turtles lay eggs on Mexican beach				
濒临灭绝 的 海龟 在 <N1>墨西哥</N1> 海滩 上下 蛋	Endangered sea turtles lay eggs on Mexican beach				
TRUE					
					
谈话 <L1>系列</L1> 之六	The Conversation Series 6	系列 范围			
谈话 <N1></N1> 之六	The Conversation Series 6				
FALSE					
					
如何 前往 <L1>里斯本</L1>	How to go to Lisbon				
如何 前往 <N1>里斯本</N1>	How to go to Lisbon				
TRUE					
					
每个 人 都 想要 一盒 甜蜜 的 <L1>巧克力</L1>	Everyone wanted a piece of this sweet chocolate cake.	巧克力 朱古力			
每个 人 都 想要 一盒 甜蜜 的 <N1>巧克力</N1>	Everyone wanted a piece of this sweet chocolate cake.				
TRUE					
					
<L1>迪士尼</L1> 就 在 下 一站	Disneyland is next.				
<N1>迪士尼</N1> 就 在 下 一站	Disneyland is next.				
TRUE					
					
3 .   <L1>支付</L1> 与 市场 基础设施 委员会	BIS Committee on Payments and Market Infrastructures	支付 结清 结算 | 付出款 支付 支出额 | 支付 结算 | 付 付款 付给 支付 纳 给钱 | 付款 支付 | 支付 支出			
3 .   <N1>付款</N1> 与 市场 基础设施 委员会	BIS Committee on Payments and Market Infrastructures				
TRUE					
					
<L1>波蘭</L1>   3   1   4   8	Poland 3 1 24 28				
<N1>波蘭</N1>   3   1   4   8	Poland 3 1 24 28				
TRUE					
					
跨越 三 <L1>大洲</L1>	over three continents.				
跨越 三 <N1></N1>	over three continents.				
FALSE					
					
他 曾 在 <L1>德里</L1> 高等法院 和 最高法院 工作 了 15 年 之久	He practiced for 16 years in the Delhi High Court and the Supreme Court.				
他 曾 在 <N1>德里</N1> 高等法院 和 最高法院 工作 了 15 年 之久	He practiced for 16 years in the Delhi High Court and the Supreme Court.				
TRUE					
					
<L1>菱果 薹 草</L1> 非常 令人 失望	Sujata Kumar demise has made us very sad.	牧草 禾本科植物 草 青草			
<N1>菱果 薹 </N1> 非常 令人 失望	Sujata Kumar demise has made us very sad.				
FALSE					
					
搜尋     <L1>波多黎各</L1>     的 結果	Search results for  Puerto Rico				
搜尋     <N1>波多黎各</N1>     的 結果	Search results for  Puerto Rico				
TRUE					
					
物理 <L1>引擎</L1>	Physic engine.	发动机 引擎 马达 | 发动机 引擎 电动机 马达			
物理 <N1>发动机</N1>	Physic engine.				
TRUE					
					
以色列 占领 的 <L1>巴勒斯坦</L1> 领土	Occupied Territories by Israel				
以色列 占领 的 <N1>巴勒斯坦</N1> 领土	Occupied Territories by Israel				
TRUE					
					
宸 沁 <L1>電話</L1> 商行 的 <L2>營業</L2> 項目	This phone hacking business.				
宸 沁 <N1>電話</N1> 商行 的 <N2>買賣</N2> 項目	This phone hacking business.				
TRUE					
					
8.8   <L1> 電視</L1>  <L2>廣告</L2>	8.8 Media announcements				
8.8   <N1> 電視</N1>  <N2>廣告</N2>	8.8 Media announcements				
TRUE					
					
<L1>卢斯路易斯</L1> 的 婚礼	At Lois Lewis's wedding shower.				
<N1>卢斯路易斯</N1> 的 婚礼	At Lois Lewis's wedding shower.				
TRUE					
					
您 还 可以 <L1>取消</L1> 激活	You can cancel the move.	取消 废止 消灭 革除 | 使无效 取消 宣告无效 撤消 | 取消 废除 撤消 | 取消 废止 废除 撤回 撤消 逆转 颠倒 | 取消 废止 撤回 | 取消 召回 撤消 | 取消 撤消 | 使作废 使无效 取消 废除			
您 还 可以 <N1>废止</N1> 激活	You can cancel the move.				
TRUE					
					
<L1>印度</L1> <L2>咖喱</L2> 的 味道	The taste of Indian curry.				
<N1>印度</N1> <N2>咖喱</N2> 的 味道	The taste of Indian curry.				
TRUE					
					
<L1>波本</L1> <L2>威士忌</L2>   ?	Bourbon vs whiskey?	威士忌 威士忌酒			
<N1>波本</N1> <N2>威士忌</N2>   ?	Bourbon vs whiskey?				
TRUE					
					
<L1>幽默</L1> 是 化解 尴尬 的 良药   149	Stroke is complication of hypertension 149	幽默 幽默感 诙谐			
<N1>风趣</N1> 是 化解 尴尬 的 良药   149	Stroke is complication of hypertension 149				
TRUE					
					
<L1>大阪</L1> 攻略 如果 您 有 想 问 的	He is from Ohio, if you wondered.				
<N1>大阪</N1> 攻略 如果 您 有 想 问 的	He is from Ohio, if you wondered.				
TRUE					
					
<L1>可可</L1> 和 <L2>巧克力</L2>   ( 14 )	Brown Or Chocolate (19)				
<N1>可可</N1> 和 <N2>巧克力</N2>   ( 14 )	Brown Or Chocolate (19)				
TRUE					
					
圖書   |   日本 <L1>漫畫</L1> ?	Japanese comic books?				
圖書   |   日本 <N1>漫畫</N1> ?	Japanese comic books?				
TRUE					
					
嘛 .. <L1>布鲁斯</L1> 的 感觉 嘛	How does Bruce feel?				
嘛 .. <N1>布鲁斯</N1> 的 感觉 嘛	How does Bruce feel?				
TRUE					
					
那么 <L1>希特勒</L1> 是 如何 做到 这 一点 的 呢 ?	How did Smith do this?				
那么 <N1>希特勒</N1> 是 如何 做到 这 一点 的 呢 ?	How did Smith do this?				
TRUE					
					
夫妇 和 <L1>浪漫</L1>	Couples and Romantic				
夫妇 和 <N1>风花雪月</N1>	Couples and Romantic				
TRUE					
					
六   大   怪   夢   全   接   <L1>觸</L1>   轉貼	Six Swiss dreams that come together.				
六   大   怪   夢   全   接   <N1></N1>   轉貼	Six Swiss dreams that come together.				
FALSE					
					
<L1>宗教</L1> 组织   ( 52 )	Organizations of Faithful (52)				
<N1>宗教</N1> 组织   ( 52 )	Organizations of Faithful (52)				
TRUE					
					
可是 我 感覺 好 很多 了 <L1>阿</L1> !	Made me feel much better! haha.				
可是 我 感覺 好 很多 了 <N1></N1> !	Made me feel much better! haha.				
FALSE					
					
裙 襬 搖搖 18 洞裝置 <L1>藝術</L1>	down hill skiing 18 articles				
裙 襬 搖搖 18 洞裝置 <N1>藝術</N1>	down hill skiing 18 articles				
TRUE					
					
<L1>列寧</L1> 與 俄國 革命	Lenin during the Russian Revolution.				
<N1>列寧</N1> 與 俄國 革命	Lenin during the Russian Revolution.				
TRUE					
					
請 捐款 支援 愛德 <L1>基金會</L1> 於 <L2>菲律賓</L2> 風災 的 救災 與 重建 工作 !	Join TIGRA in supporting RELIEF & RESILIENCE efforts in the Philippines!				
請 捐款 支援 愛德 <N1>基金會</N1> 於 <N2>菲律賓</N2> 風災 的 救災 與 重建 工作 !	Join TIGRA in supporting RELIEF & RESILIENCE efforts in the Philippines!				
TRUE					
					
但 你 <L1>清楚</L1> 牛仔裤	You know those jeans?				
但 你 <N1></N1> 牛仔裤	You know those jeans?				
FALSE					
					
新闻 和 媒体   /   新闻   /   <L1>底特律</L1> 北美 国际 汽车展 全面 进入 高潮	News & Media / News / The North American International Auto Show in Detroit is in full swing				
新闻 和 媒体   /   新闻   /   <N1>底特律</N1> 北美 国际 汽车展 全面 进入 高潮	News & Media / News / The North American International Auto Show in Detroit is in full swing				
TRUE					
					
我们 今天 是 关于 设计 <L1>方面</L1> 的 一个 专访 ...	Today we’re going to talk about designing...	争论中的一个方面 方面			
我们 今天 是 关于 设计 <N1></N1> 的 一个 专访 ...	Today we’re going to talk about designing...				
FALSE					
					
在 雪 中 有 一個 <L1>小屋</L1>	A cottage in the snow?	小屋 村舍 | 寮 小屋 棚子 棚屋 简陋小屋 茅屋			
在 雪 中 有 一個 <N1></N1>	A cottage in the snow?				
FALSE					
					
有 許多 好 <L1>聽</L1> 的 歌 , 或許 你 還沒 聽過	There are a lot of good songs that you probably have never heard.				
有 許多 好 <N1></N1> 的 歌 , 或許 你 還沒 聽過	There are a lot of good songs that you probably have never heard.				
FALSE					
					
也就是说 能 <L1>克隆</L1> 了 吗	In other words, could they clone?				
也就是说 能 <N1>克隆</N1> 了 吗	In other words, could they clone?				
TRUE					
					
<L1>啤酒</L1> :   從 古代 到 現代	From beer to contemporary art.				
<N1>啤酒</N1> :   從 古代 到 現代	From beer to contemporary art.				
TRUE					
					
艾玛 从 <L1>布朗</L1> 大学毕业	Emma studied at Brown University.				
艾玛 从 <N1>布朗</N1> 大学毕业	Emma studied at Brown University.				
TRUE					
					
<L1>香槟</L1> 蛋糕	The champagne cake.				
<N1>香槟</N1> 蛋糕	The champagne cake.				
TRUE					
					
我局 依法取缔 一处 <L1>基督教</L1> 私设 聚会 点	I intend to demand a private christian chapel.				
我局 依法取缔 一处 <N1>基督教</N1> 私设 聚会 点	I intend to demand a private christian chapel.				
TRUE					
					
晚餐前 喝 <L1>饮料</L1> 的 好 地方	Great place to have a drink before dinner.				
晚餐 前 喝 <N1>茶水</N1> 的 好 地方	Great place to have a drink before dinner.				
TRUE					
					
<L1>卡扎菲</L1> 同意 不 参加 <L2>利比亚</L2> 和平谈判	Guests may use their own Decorations, as well as bring any Food and Drink they would like! $50 deposit due upon reservation.				
<N1>卡扎菲</N1> 同意 不 参加 <N2>利比亚</N2> 和平谈判	Guests may use their own Decorations, as well as bring any Food and Drink they would like! $50 deposit due upon reservation.				
TRUE					
					
合作 与 融合 是 <L1>未来</L1> 之 路	Coco Chanel famously said: “There is time for work, and time for love.	公路 路 路径 路线 道路 马路 | 小径 小道 旅程 线 航线 行程 路 路径 路线 轨道 途径 道路 | 生活方式 路 路线 路途 轨道 途径 道路 | 路 路径 路线 轨道 途径 道路			
合作 与 融合 是 <N1>将来</N1> 之 路	Coco Chanel famously said: “There is time for work, and time for love.				
TRUE					
					
13.2   皇家 大道 與 <L1>廣場</L1>	(5) When welding, technicians with certain experience are welded, and welding is performed using a special welding machine.				
13.2   皇家 大道 與 <N1>廣場</N1>	(5) When welding, technicians with certain experience are welded, and welding is performed using a special welding machine.				
TRUE					
					
<L1>立陶宛</L1> <L2>民主</L2> 劳动党	with Rachel Miller.				
<N1>立陶宛</N1> <N2>民主</N2> 劳动党	with Rachel Miller.				
TRUE					
					
<L1>肯特</L1> 州立 委员会 投票 所有 肯特 州立 校园 建立 统一 的 学生自治	JavaScript: The Good Parts by Douglas Crockford.				
<N1>肯特</N1> 州立 委员会 投票 所有 肯特 州立 校园 建立 统一 的 学生自治	JavaScript: The Good Parts by Douglas Crockford.				
TRUE					
					
真的 很 享受 我 在 <L1>悉尼</L1> 逗留 !	I humble request to you				
真的 很 享受 我 在 <N1>悉尼</N1> 逗留 !	I humble request to you				
TRUE					
					
<L1>叮噹貓</L1> , 多謝 你 美麗 的 聖誕 咭 .	Both are enjoyable, if epic, affairs.				
<N1>叮噹貓 </N1> , 多謝 你 美麗 的 聖誕 咭 .	Both are enjoyable, if epic, affairs.				
TRUE					
					
一名 德国 警察 站 在 <L1>柏林</L1> 参加 <L2>马拉松</L2> 比赛	Blue and white are the main theme in the room.				
一名 德国 警察 站 在 <N1>柏林</N1> 参加 <N2>马拉松</N2> 比赛	Blue and white are the main theme in the room.				
TRUE					
					
可金有 什麼 <L1>錯</L1> ?	What is a Thunderbird?				
可金有 什麼 <N1></N1> ?	What is a Thunderbird?				
FALSE					
					
<L1>德雷</L1> 在 自己 的 <L2>酒吧</L2> 弹唱	Disclosure Initiative (Amendments to IAS 1) (December 2014).	酒吧 酒吧间 酒馆 | 小酒馆 酒吧 酒馆 | 吧台 酒吧			
<N1>德雷</N1> 在 自己 的 <N2>酒馆</N2> 弹唱	Disclosure Initiative (Amendments to IAS 1) (December 2014).				
TRUE					
					
另 一个 <L1>布什</L1>	Jay Samit is a serial entrepreneur and author of the book “Disrupt You!”				
另 一个 <N1>布什</N1>	Jay Samit is a serial entrepreneur and author of the book “Disrupt You!”				
TRUE					
					
第一章   <L1>波</L1> 与 粒子	By BILL KELLER Published: January 26, 2011 This past June, Alan Rusbridger, the editor of The Guardian, phoned me and asked, mysteriously, whether I had any idea how to arrange a secure communication.	乳房 咪咪 波 胸 胸部 | 波 波浪			
第一章   <N1></N1> 与 粒子	By BILL KELLER Published: January 26, 2011 This past June, Alan Rusbridger, the editor of The Guardian, phoned me and asked, mysteriously, whether I had any idea how to arrange a secure communication.				
FALSE					
					
提供 婴儿 体重 超过 9 <L1>磅</L1> 或 有 过   妊娠 糖尿病	Get them to open the email				
提供 婴儿 体重 超过 9 <N1>磅</N1> 或 有 过   妊娠 糖尿病	Get them to open the email				
TRUE					
					
別 忘 了 我們 是 正港 的 男兒 <L1>哩</L1> !	And finally, think of Jesus.				
別 忘 了 我們 是 正港 的 男兒 <N1></N1> !	And finally, think of Jesus.				
FALSE					
					
謝謝 你 送 我 的 <L1>藏</L1> 寶箱 !	Take a Brake - Corporate Green Driving Award Scheme  was held by Friends of the Earth (HK) with an aim to call on corporates and organisations to improve fuel efficiency and cut fuel consumption of their company vehicles, and to promote green driving habits among drivers.	藏 隐匿 隐藏 | 藏 躲 躲藏 隐藏 | 藏 躲藏 隐匿 隐藏			
謝謝 你 送 我 的 <N1> </N1>寶箱 !	Take a Brake - Corporate Green Driving Award Scheme  was held by Friends of the Earth (HK) with an aim to call on corporates and organisations to improve fuel efficiency and cut fuel consumption of their company vehicles, and to promote green driving habits among drivers.				
FALSE					
					
或 因為 忘記 了 <L1>組織</L1> 紀律	One OMR is 2.0051 GBP and one GBP is 0.4987 OMR.				
或 因為 忘記 了 <N1></N1> 紀律	One OMR is 2.0051 GBP and one GBP is 0.4987 OMR.				
FALSE					
					
有 什么 我 可以 帮助 你 , <L1>埃文斯</L1> 小姐 吗 ?	His aunt and uncle stared.				
有 什么 我 可以 帮助 你 , <N1>埃文斯</N1> 小姐 吗 ?	His aunt and uncle stared.				
TRUE					
					
大家 都 去 坐 <L1>巴士</L1>   !	E. One time out per half.	公共汽车 公车 大型客车 大型游览巴士 大客车 巴士 长途公共汽车 长途汽车			
大家 都 去 坐 <N1>公交车</N1>   !	E. One time out per half.				
TRUE					
					
<L1>阿根廷</L1> 的 圣诞节	Cassava Enterprises (Gibraltar) Ltd., which provides credit card processing services for Casino-on-Net, is one of the leading online transaction providers, with millions of online transactions processed annually.				
<N1>阿根廷</N1> 的 圣诞节	Cassava Enterprises (Gibraltar) Ltd., which provides credit card processing services for Casino-on-Net, is one of the leading online transaction providers, with millions of online transactions processed annually.				
TRUE					
					
<L1>松下</L1> 冰箱 <L2>质量</L2> 怎么样 2004 年	However, stakeholders were divided about the appropriate form of recognition.				
<N1>松下</N1> 冰箱 <N2>品质</N2> 怎么样 2004 年	However, stakeholders were divided about the appropriate form of recognition.				
TRUE					
					
对 种族隔离 博物馆 的 <L1>入口</L1>	The day before the billion state power network common nouns about WeChat electricity supplier industry, disposable clarify 11  micro  Zibei this silly points not clear.	入口 门槛 门阶 | 入口 门口 | 入口 入口道路 入场 进入 进口 通道 门口 | 入口 门口 门框			
对 种族隔离 博物馆 的 <N1>门口</N1>	The day before the billion state power network common nouns about WeChat electricity supplier industry, disposable clarify 11  micro  Zibei this silly points not clear.				
TRUE					
					
职业 演员 兼 <L1>模特</L1>	Police arrested the suspect 48 hours after the workers found the body.	人体模特 模特 | 模特 模特儿 | 模特 被画像的人			
职业 演员 兼 <N1>模特</N1>	Police arrested the suspect 48 hours after the workers found the body.				
TRUE					
					
計算 <L1>卡路里</L1> 不是 答案	conquer who has learned the artifice of deviation.	卡 卡路里			
計算 <N1>卡路里</N1> 不是 答案	conquer who has learned the artifice of deviation.				
TRUE					
					
生命 生而 <L1>例外</L1>	Lenin’s Thought in the 21st Century: Interpretation and Its Value				
生命 生而 <N1>各异</N1>	Lenin’s Thought in the 21st Century: Interpretation and Its Value				
TRUE					
					
我 想 成为 <L1>昌吉</L1> 人	“It was important for us to maintain simple amplification, only based on erbium doped fiber amplifiers, and to use standard fibers,” continued Zami.				
我 想 成为 <N1>昌吉</N1> 人	“It was important for us to maintain simple amplification, only based on erbium doped fiber amplifiers, and to use standard fibers,” continued Zami.				
TRUE					
					
<L1>克里斯布朗</L1>  陷入 性丑闻   女性 在 其 主办 <L2>派对</L2> 上 遭强奸	To his astonishment the phone was dead.				
<N1>克里斯布朗</N1> 陷入 性丑闻   女性 在 其 主办 <N2>聚會</N2> 上 遭强奸	To his astonishment the phone was dead.				
TRUE					
					
5 美国 <L1>黑石</L1> 集团	First about the worst sound.				
5 美国 <N1>黑石</N1> 集团	First about the worst sound.				
TRUE					
					
怪诞 <L1>扑克</L1> 夜	Awesome poker night...				
怪诞 <N1>扑克</N1> 夜	Awesome poker night...				
TRUE					
					
<L1>逻辑</L1> 故事	Logical stories.	推理原则 论理 逻辑			
<N1>逻辑</N1> 故事	Logical stories.				
TRUE					
					
对 了   ,   桌子 上 不是 有杯 <L1>咖啡</L1> 吗   ?	No room for a coffee table?				
对 了   ,   桌子 上 不是 有杯 <N1>咖啡</N1> 吗   ?	No room for a coffee table?				
TRUE					
					
* 蒐 <L1>羅</L1> 超過 30 種遊戲	– More than 30 levels of fun.				
* 蒐 <N1></N1> 超過 30 種遊戲	– More than 30 levels of fun.				
FALSE					
					
求生 技能 满格   男子 被困 <L1>阿拉斯加</L1> 荒野 20 余天 获救	Authorities rescue man trapped in Alaskan wilderness for 20 days				
求生 技能 满格   男子 被困 <N1>阿拉斯加</N1> 荒野 20 余天 获救	Authorities rescue man trapped in Alaskan wilderness for 20 days				
TRUE					
					
第 27 <L1>話</L1>   全家 神 助攻	27, the whole counsel of God.				
第 27 <N1></N1>   全家 神 助攻	27, the whole counsel of God.				
FALSE					
					
林雯 :   <L1>特魯多</L1> 訪華 爲 <L2>加拿大</L2>人 帶回 了 什 麽 ?	WATCH: What does Thompson bring to the Canadiens?				
林雯 :   <N1>特魯多</N1> 訪華 爲 <N2>加拿大</N2>人 帶回 了 什 麽 ?	WATCH: What does Thompson bring to the Canadiens?				
TRUE					
					
<L1>魁北克</L1> 的 分离主义 运动 已经 死 在 水中	The separatist movement in Quebec is decimated.				
<N1>魁北克</N1> 的 分离主义 运动 已经 死 在 水中	The separatist movement in Quebec is decimated.				
TRUE					
					
<L1>蘇格蘭</L1> 的 法律 制度 也 脫離 了 那些 的 英	The Scottish legal system is also separate from the English system.				
<N1>蘇格蘭</N1> 的 法律 制度 也 脫離 了 那些 的 英	The Scottish legal system is also separate from the English system.				
TRUE					
					
2012 年 <L1>斯洛伐克</L1> 國會 選舉	Parliamentary Elections 2012 in Slovakia				
2012 年 <N1>斯洛伐克</N1> 國會 選舉	Parliamentary Elections 2012 in Slovakia				
TRUE					
					
<L1>沙拉</L1> 裝盤 還算 用心	Remember the salad dressing.	沙拉 色拉			
<N1>沙拉</N1> 裝盤 還算 用心	Remember the salad dressing.				
TRUE					
					
至于 <L1>埃里克</L1> ?	How about Eric?				
至于 <N1>埃里克</N1> ?	How about Eric?				
TRUE					
					
<L1>耶和華</L1> 是 戰神 , 耶和華 不是 全善 的 .	G, Hitchens, God is Not Great.				
<N1>耶和華</N1> 是 戰神 , 耶和華 不是 全善 的 .	G, Hitchens, God is Not Great.				
TRUE					
					
全球 实力 大 转移 <L1>受</L1> 质疑	Europe’s willpower called into question	受 容忍 忍受 忍耐			
全球 实力 大 转移 <N1></N1> 质疑	Europe’s willpower called into question				
FALSE					
					
这家 <L1>中国</L1> 电池 制造商 的 产量 将 很快 超过 <L2>特斯拉</L2>	This Chinese battery maker will soon surpass Tesla in capacity				
这家 <N1>華夏</N1> 电池 制造商 的 产量 将 很快 超过 <N2>特斯拉</N2>	This Chinese battery maker will soon surpass Tesla in capacity				
TRUE					
					
<L1>解放</L1> 工作人员	Releasing Staff	使自由 解放 豁免 释放 | 恢复自由 解放 释放 | 放出 松开 解放 释放 | 使自由 使获自由 解放 释放 | 解放 释放 | 解放 解放运动			
<N1>豁免</N1> 工作人员	Releasing Staff				
TRUE					
					
许多 <L1>埃及</L1> 大学 都 爆发 了 示威游行	Protests have continued at Egyptian universities.				
许多 <N1>埃及</N1> 大学 都 爆发 了 示威游行	Protests have continued at Egyptian universities.				
TRUE					
					
<L1>射干</L1> 我 想 活下去	I will shoot and live.				
<N1></N1> 我 想 活下去	I will shoot and live.				
FALSE					
					
银行 账户 毫无 <L1>理由</L1> 被 关闭	Bank accounts that had been closed out with no reason.	借口 正当的理由 理由 辩护			
银行 账户 毫无 <N1>原因</N1> 被 关闭	Bank accounts that had been closed out with no reason.				
TRUE					
					
7   西方 的 <L1>反應</L1>	7 Western reactions				
7   西方 的 <N1>迴響</N1>	7 Western reactions				
TRUE					
					
该死 的 , <L1>黛安娜</L1> , 你 就 不能 听 一次 吗 ?	Why, dammit, don’t you listen for once?				
该死 的 , <N1>黛安娜</N1> , 你 就 不能 听 一次 吗 ?	Why, dammit, don’t you listen for once?				
TRUE					
					
末世 <L1>殖民</L1>	The Last Colonial	侨民 定居 殖民 殖民地 | 安家落户 定居 殖民 | 建立殖民地 开拓殖民地 殖民			
末世 <N1>殖民</N1>	The Last Colonial				
TRUE					
					
<L1>火星人</L1> 病毒 中文字幕 一如 习 总书记 肯定 的 那样	Tropical Storm Maria, as determined by the Secretary.				
<N1></N1> 病毒 中文字幕 一如 习 总书记 肯定 的 那样	Tropical Storm Maria, as determined by the Secretary.				
FALSE					
					
她 的 作案 目标 <L1>挺</L1> 大胆	Her goals are bold.				
她 的 作案 目标 <N1></N1> 大胆	Her goals are bold.				
FALSE					
					
