					
Wir müssen den CO2-Ausstoß herunterbringen, erneuerbare Energie einsetzen und <L1>generell</L1> in diesem Zusammenhang fragen, wie es den Wäldern Europas geht.	We must reduce CO2 emissions, employ renewable energies, and generally make enquiries, in this connection, as to how the forests of Europe are faring.	generell vollständig gesamt komplett in Gänze in Bausch und Bogen pauschal durchweg hundertprozentig durchwegs einstimmig durchgängig alle, wie sie da sind samt und sonders ausnahmslos restlos alle miteinander alle, wie sie da waren ohne Ausnahme vollzählig durch die Bank in jeder Richtung praktisch alle | alles in allem insgesamt im Grundsatz weitgehend zusammenfassend grundsätzlich summa summarum in Summe in der Regel im Großen und Ganzen generell wenn man alles berücksichtigt im Allgemeinen in der Summe auf einen Nenner gebracht in der Gesamtheit im großen Ganzen | umfassend generell global absolut allumfassend allgemein gültig universell allgemeingültig unbestimmt immersiv | generell allgemein soweit				
Wir müssen den CO2-Ausstoß herunterbringen, erneuerbare Energie einsetzen und <N1>allgemein</N1> in diesem Zusammenhang fragen, wie es den Wäldern Europas geht.	We must reduce CO2 emissions, employ renewable energies, and generally make enquiries, in this connection, as to how the forests of Europe are faring.					
TRUE						
						
In einer Branche mit einem Jahresumsatz von ca. 600 Mrd. EUR kann sich schon der kleinste Rückgang der Kauffreudigkeit <L1>massiv</L1> auswirken.	In an industry worth some EUR 600 billion annually, even a slight dip in confidence levels can have significant effects.	scharf hitzig hart aggressiv massiv verbissen erbittert heftig vehement | massiv gedrungen zusammengedrängt kompakt stabil | massiv großzügig in großem Umfang in großem Stil in großem Rahmen in großem Maßstab | massiv fest dicht eng | aus der Form geraten massiv monströs ungestalt unförmig monströs dick tonnenförmig | ernst zu nehmen tiefgreifend massiv weitreichend maßgeblich bedeutsam bedeutend entscheidend großgeschrieben werden zentral von Bedeutung von Relevanz nicht zu vernachlässigen wesentlich von Belang kommt darauf an erheblich ins Gewicht fallen von großer Bedeutung hat Gewicht wichtig hat Bedeutung gewichtig relevant von großer Wichtigkeit groß nicht zu unterschätzen von Gewicht steht hoch im Kurs ernst gravierend ernstlich folgenschwer schwer wiegend schwer wiegend schwerwiegend | Massengebirge Massiv Gipfelstock Gebirgsmassiv Gebirgsstock | besonders außerordentlich außergewöhnlich stark ausgesprochen zutiefst höchlichst ungemein massiv sehr himmelweit in höchstem Maße äußerst enorm überaus sonderlich allerbest hochgradig				
In einer Branche mit einem Jahresumsatz von ca. 600 Mrd. EUR kann sich schon der kleinste Rückgang der Kauffreudigkeit <N1>äußerst stark</N1> auswirken.	In an industry worth some EUR 600 billion annually, even a slight dip in confidence levels can have significant effects.					
TRUE						
						
Es gibt verschiedene Dinge, die das Vertrauen der Verbraucher <L1>unterminieren</L1> können, beispielsweise der Mangel an Informationen.	There are a number of things that undermine consumer confidence - lack of information is one.	zersetzen aushöhlen unterhöhlen unterminieren untergraben erodieren lassen				
Es gibt verschiedene Dinge, die das Vertrauen der Verbraucher <N1>aushöhlen</N1> können, beispielsweise der Mangel an Informationen.	There are a number of things that undermine consumer confidence - lack of information is one.					
TRUE						
						
Natürlich muß ein neues soziales Aktionsprogramm auch der Entwicklung, beispielsweise auf dem Gebiet der Informationstechnologie, Rechnung tragen, muß <L1>modern</L1> und zeitgemäß sein.	Clearly, any future social action programme should take account of developments, for example within information technology, and, in time, become a modern social action programme.	verfallen verwesen verkommen faulen gammeln verfaulen vergammeln herunterkommen verlottern verrotten vermodern modern | auf der Höhe der Zeit auf dem neuesten Stand neoterisch zeitgerecht neumodisch fortschrittlich neuartig neuzeitlich topaktuell neu modern aktuell heutig up to date von heute zeitgemäß à jour				
Natürlich muß ein neues soziales Aktionsprogramm auch der Entwicklung, beispielsweise auf dem Gebiet der Informationstechnologie, Rechnung tragen, muß <N1>fortschrittlich</N1> und zeitgemäß sein.	Clearly, any future social action programme should take account of developments, for example within information technology, and, in time, become a modern social action programme.					
TRUE						
						
Auch das Europäische Parlament verurteilt in einer Entschließung unter Hinweis auf bestimmte Greueltaten gegen Serben und Roma nachdrücklich die anhaltende Gewalt gegen die serbische Bevölkerung und fordert die Führer der Albaner im Kosovo auf, die <L1>UN-Resolution</L1> 1244 uneingeschränkt zu respektieren.	In its resolution referring to specific atrocities committed against Serbs and Romanies, Parliament also vigorously condemns the continuing violence against the Serb population and calls on the leaders of the Kosovo Albanians to fully respect UN Resolution 1244.					
Auch das Europäische Parlament verurteilt in einer Entschließung unter Hinweis auf bestimmte Greueltaten gegen Serben und Roma nachdrücklich die anhaltende Gewalt gegen die serbische Bevölkerung und fordert die Führer der Albaner im Kosovo auf, den <N1>UN-Beschluss</N1> 1244 uneingeschränkt zu respektieren.	In its resolution referring to specific atrocities committed against Serbs and Romanies, Parliament also vigorously condemns the continuing violence against the Serb population and calls on the leaders of the Kosovo Albanians to fully respect UN Resolution 1244.					
TRUE						
						
Ich glaube, dazu müssen wir auch überlegen, wie wir das in der Öffentlichkeit am besten <L1>präsentieren</L1> können.	I think that we need to consider how we can best present this to the general public.	präsentieren offen zeigen zur Schau stellen herzeigen | zeigen präsentieren darstellen vorzeigen abbilden vorführen demonstrieren vorstellen				
Ich glaube, dazu müssen wir auch überlegen, wie wir das in der Öffentlichkeit am besten <N1>darstellen</N1> können.	I think that we need to consider how we can best present this to the general public.					
TRUE						
						
Sie werden verstehen, daß diese Frage im Rahmen der Regierungskonferenz geprüft werden muß, und sie gehört zu den Themen, bei denen nur ein Sondergipfel des Europäischen Rates den portugiesischen Vorsitz <L1>autorisieren</L1> kann, es weiter zu verfolgen, weil es eine der Fragen ist, die außerhalb des institutionellen Rahmens liegen, in dem die nächste Regierungskonferenz durchgeführt wird.	This is an issue which, as you will understand, will have to be addressed at IGC level and is an issue that only a Special European Council can authorise the Portuguese Presidency to pursue, because this kind of issue falls outside the institutional framework in which the forthcoming Intergovernmental Conference will take place.	bevollmächtigen berechtigen ermächtigen mandatieren autorisieren legitimieren befugen | erlauben zulassen autorisieren gewähren gestatten sanktionieren lassen legalisieren lizenzieren ermöglichen möglich machen bewilligen Möglichkeit schaffen				
Sie werden verstehen, daß diese Frage im Rahmen der Regierungskonferenz geprüft werden muß, und sie gehört zu den Themen, bei denen nur ein Sondergipfel des Europäischen Rates den portugiesischen Vorsitz <N1>ermächtigen</N1> kann, es weiter zu verfolgen, weil es eine der Fragen ist, die außerhalb des institutionellen Rahmens liegen, in dem die nächste Regierungskonferenz durchgeführt wird.	This is an issue which, as you will understand, will have to be addressed at IGC level and is an issue that only a Special European Council can authorise the Portuguese Presidency to pursue, because this kind of issue falls outside the institutional framework in which the forthcoming Intergovernmental Conference will take place.					
TRUE						
						
Einige der Zentren des weltweiten Devisenhandels werden kaum einwilligen, daß die Steuereinnahmen beispielsweise über die <L1>UNO</L1> für gute Zwecke auf der ganzen Welt verwendet werden, ohne daß ihnen ein wesentlicher Teil der Steuererträge verbliebe.	The world' s currency dealing centres will hardly agree to the tax revenue being used, for example, for a variety of well-meaning, UN-backed purposes throughout the world without a considerable amount of the revenue remaining with them.	UN Vereinte Nationen Staatengemeinschaft UNO				
Einige der Zentren des weltweiten Devisenhandels werden kaum einwilligen, daß die Steuereinnahmen beispielsweise über die <N1>UNO</N1> für gute Zwecke auf der ganzen Welt verwendet werden, ohne daß ihnen ein wesentlicher Teil der Steuererträge verbliebe.	The world' s currency dealing centres will hardly agree to the tax revenue being used, for example, for a variety of well-meaning, UN-backed purposes throughout the world without a considerable amount of the revenue remaining with them.					
TRUE						
						
Es kann doch nicht so bleiben, daß Investitionen und die Schaffung von Arbeitsplätzen weniger <L1>lukrativ</L1> sind als kurzfristige Devisen- und Aktienumsätze.	We cannot maintain a situation in which investments and the creation of jobs are less lucrative than short-term sales of foreign currency and shares.	zugkräftig rentabel gewinnbringend lukrativ profitabel einbringlich einträglich ergiebig Gewinn bringend rentierlich ertragreich lohnend renditestark wirtschaftlich nutzbringend vorteilhaft erstrebsam				
Es kann doch nicht so bleiben, daß Investitionen und die Schaffung von Arbeitsplätzen weniger <N1>gewinnbringend</N1> sind als kurzfristige Devisen- und Aktienumsätze.	We cannot maintain a situation in which investments and the creation of jobs are less lucrative than short-term sales of foreign currency and shares.					
TRUE						
						
Die Geschichte hat uns gelehrt, daß die Faschisten nach der Wechselbad-Taktik vorgehen: Zuerst heiß - populistische und fremdenfeindliche Reden - dann kalt - sie werden vorzeigbar, sind in Institutionen vertreten, die sie nach und nach <L1>infiltrieren</L1> und untergraben, um dann eines Tages zuzuschlagen.	History has taught us that Fascists start to blow hot and cold: using heated words first, in populist, xenophobic speeches, and then cool words in order to make themselves acceptable to institutions and to infiltrate them gradually, poisoning them, until the day they start to take action.	durchsetzen sich einschmuggeln sich einschleichen einsickern unterwandern langsam eindringen infiltrieren				
Die Geschichte hat uns gelehrt, daß die Faschisten nach der Wechselbad-Taktik vorgehen: Zuerst heiß - populistische und fremdenfeindliche Reden - dann kalt - sie werden vorzeigbar, sind in Institutionen vertreten, in die sie nach und nach <N1>eindringen</N1> und sie untergraben, um dann eines Tages zuzuschlagen.	History has taught us that Fascists start to blow hot and cold: using heated words first, in populist, xenophobic speeches, and then cool words in order to make themselves acceptable to institutions and to infiltrate them gradually, poisoning them, until the day they start to take action.					
TRUE						
						
Was werden wohl die Bürgerinnen und Bürger sagen, wenn ihnen Rechte feierlich verkündet werden, sie diese aber nicht <L1>individuell</L1> einklagen können?	After all, what will the citizens say if we make a solemn announcement about rights to them but they are unable to take legal action in respect of these rights as individuals?	individuell entsprechend den Wünschen hergerichtet maßgeschneidert zugeschnitten individualisiert angepasst | beispiellos einzigartig unvergleichlich individuell nicht vergleichbar alleinig einzig einzig und allein wie kein zweiter wie nichts sonst unnachahmlich sondergleichen gibt's nur einmal unverwechselbar unikal einmalig ohnegleichen nie gekannt der seinesgleichen sucht sui generis steht allein kommt nicht wieder wie kein anderer singulär | unabhängig abgetrennt geteilt einzeln abgesondert getrennt individuell separat | eigenwillig individuell eigensinnig				
Was werden wohl die Bürgerinnen und Bürger sagen, wenn ihnen Rechte feierlich verkündet werden, sie diese aber nicht <N1>einzeln</N1> einklagen können?	After all, what will the citizens say if we make a solemn announcement about rights to them but they are unable to take legal action in respect of these rights as individuals?					
TRUE						
						
Der frühere Kommissionspräsident Jacques Delors hat den Gedanken der Europäischen Konföderation erneut öffentlich zur Sprache gebracht und dabei auch darauf verwiesen, daß die an der Spitze der Vereinigung stehenden <L0>Avantgarde-Länder</L0> schneller als andere vorankommen und sie der Klarheit halber eigene Institutionen <L1>etablieren</L1> sollten.	The Commission' s former president, Jacques Delors, has once again publicly raised the issue of a European Confederation. He has also said that the countries in the vanguard of integration should be able to proceed faster and that they should have their own institutions, for the sake of clarity.	durchsetzen gründen einrichten aufbauen ins Leben rufen konstituieren etablieren greifen	added 1 loanword			
Der frühere Kommissionspräsident Jacques Delors hat den Gedanken der Europäischen Konföderation erneut öffentlich zur Sprache gebracht und dabei auch darauf verwiesen, daß die an der Spitze der Vereinigung stehenden <N0>Vorreiter-Länder</N0> schneller als andere vorankommen und sie der Klarheit halber eigene Institutionen <N1>einrichten</N1> sollten.	The Commission' s former president, Jacques Delors, has once again publicly raised the issue of a European Confederation. He has also said that the countries in the vanguard of integration should be able to proceed faster and that they should have their own institutions, for the sake of clarity.					
TRUE						
						
Das Hauptproblem liegt darin, daß zum gegenwärtigen Zeitpunkt die Verteilung der Belastung zwischen den verschiedenen Gebern - das ist wahr - in den Erklärungen der <L1>high level steering group</L1> festgelegt ist, aber wahr ist auch, daß sie keine Rechtskraft haben, sondern daß es sich nur um eine politische Verpflichtung handelt.	The fundamental problem is that, at the moment, the distribution of the burden amongst the different donors has been established in the statements of the High Level Steering Group, but it is also true that they have no legal status. This is simply a political commitment.	berauscht überschwänglich enthusiasmiert himmelhoch jauchzend mit strahlenden Augen entflammt angetan rasend vor Begeisterung enthusiastisch voller Begeisterung tobend vor Begeisterung aus dem Häuschen dithyrambisch begeistert glühend vor Begeisterung entzückt wie auf Droge wie von Sinnen hellauf begeistert euphorisch Feuer und Flamme wie im Rausch fasziniert wild begeistert mit glänzenden Augen verzückt gebannt mitgerissen von den Socken hin und weg erregt hingerissen im Überschwang der Gefühle high	extended the tags ... from "high" to "high level steering group"			
Das Hauptproblem liegt darin, daß zum gegenwärtigen Zeitpunkt die Verteilung der Belastung zwischen den verschiedenen Gebern - das ist wahr - in den Erklärungen der <N1>höheren Lenkungsgruppe</N1> festgelegt ist, aber wahr ist auch, daß sie keine Rechtskraft haben, sondern daß es sich nur um eine politische Verpflichtung handelt.	The fundamental problem is that, at the moment, the distribution of the burden amongst the different donors has been established in the statements of the High Level Steering Group, but it is also true that they have no legal status. This is simply a political commitment.					
TRUE						
						
